2026-04-27 23:20:44.433 | INFO     | stock_screener.main:scan_stocks:326 - ============================================================
2026-04-27 23:38:16.512 | WARNING  | stock_screener.main:get_history:156 - 获取 2445 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:17.230 | WARNING  | stock_screener.main:get_history:156 - 获取 2578 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:17.367 | WARNING  | stock_screener.main:get_history:156 - 获取 2636 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:17.505 | WARNING  | stock_screener.main:get_history:156 - 获取 1215 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:17.659 | WARNING  | stock_screener.main:get_history:156 - 获取 2408 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:17.809 | WARNING  | stock_screener.main:get_history:156 - 获取 16 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:17.938 | WARNING  | stock_screener.main:get_history:156 - 获取 2949 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:19.086 | WARNING  | stock_screener.main:get_history:156 - 获取 2248 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:20.232 | WARNING  | stock_screener.main:get_history:156 - 获取 2266 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:20.444 | WARNING  | stock_screener.main:get_history:156 - 获取 2587 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:20.595 | WARNING  | stock_screener.main:get_history:156 - 获取 2176 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:21.728 | WARNING  | stock_screener.main:get_history:156 - 获取 2748 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:21.887 | WARNING  | stock_screener.main:get_history:156 - 获取 833 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:22.023 | WARNING  | stock_screener.main:get_history:156 - 获取 2442 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:22.162 | WARNING  | stock_screener.main:get_history:156 - 获取 2566 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:22.320 | WARNING  | stock_screener.main:get_history:156 - 获取 2545 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:23.522 | WARNING  | stock_screener.main:get_history:156 - 获取 1256 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:23.952 | WARNING  | stock_screener.main:get_history:156 - 获取 2612 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:24.100 | WARNING  | stock_screener.main:get_history:156 - 获取 2516 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:24.228 | WARNING  | stock_screener.main:get_history:156 - 获取 2216 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:24.383 | WARNING  | stock_screener.main:get_history:156 - 获取 700 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:25.812 | WARNING  | stock_screener.main:get_history:156 - 获取 2340 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:25.960 | WARNING  | stock_screener.main:get_history:156 - 获取 2858 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:26.377 | WARNING  | stock_screener.main:get_history:156 - 获取 1231 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:26.540 | WARNING  | stock_screener.main:get_history:156 - 获取 2615 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:26.684 | WARNING  | stock_screener.main:get_history:156 - 获取 2798 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:27.162 | WARNING  | stock_screener.main:get_history:156 - 获取 2606 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:27.313 | WARNING  | stock_screener.main:get_history:156 - 获取 2151 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:27.466 | WARNING  | stock_screener.main:get_history:156 - 获取 2193 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:27.622 | WARNING  | stock_screener.main:get_history:156 - 获取 2723 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:28.059 | WARNING  | stock_screener.main:get_history:156 - 获取 802 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:28.261 | WARNING  | stock_screener.main:get_history:156 - 获取 2903 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:28.409 | WARNING  | stock_screener.main:get_history:156 - 获取 2366 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:29.553 | WARNING  | stock_screener.main:get_history:156 - 获取 2585 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:29.978 | WARNING  | stock_screener.main:get_history:156 - 获取 2979 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:30.924 | WARNING  | stock_screener.main:get_history:156 - 获取 2856 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:31.072 | WARNING  | stock_screener.main:get_history:156 - 获取 2472 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:31.235 | WARNING  | stock_screener.main:get_history:156 - 获取 589 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:31.670 | WARNING  | stock_screener.main:get_history:156 - 获取 539 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:31.837 | WARNING  | stock_screener.main:get_history:156 - 获取 2317 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:32.279 | WARNING  | stock_screener.main:get_history:156 - 获取 2836 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:32.766 | WARNING  | stock_screener.main:get_history:156 - 获取 2179 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:32.922 | WARNING  | stock_screener.main:get_history:156 - 获取 2285 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:33.073 | WARNING  | stock_screener.main:get_history:156 - 获取 626 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:33.232 | WARNING  | stock_screener.main:get_history:156 - 获取 3026 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:33.378 | WARNING  | stock_screener.main:get_history:156 - 获取 2402 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:33.513 | WARNING  | stock_screener.main:get_history:156 - 获取 2730 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:33.656 | WARNING  | stock_screener.main:get_history:156 - 获取 1330 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:34.081 | WARNING  | stock_screener.main:get_history:156 - 获取 151 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:34.227 | WARNING  | stock_screener.main:get_history:156 - 获取 2360 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:34.648 | WARNING  | stock_screener.main:get_history:156 - 获取 2407 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:35.070 | WARNING  | stock_screener.main:get_history:156 - 获取 1278 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:35.498 | WARNING  | stock_screener.main:get_history:156 - 获取 2443 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:35.918 | WARNING  | stock_screener.main:get_history:156 - 获取 2188 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:36.087 | WARNING  | stock_screener.main:get_history:156 - 获取 2207 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:36.235 | WARNING  | stock_screener.main:get_history:156 - 获取 809 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:36.375 | WARNING  | stock_screener.main:get_history:156 - 获取 2757 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:37.527 | WARNING  | stock_screener.main:get_history:156 - 获取 759 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:37.738 | WARNING  | stock_screener.main:get_history:156 - 获取 2106 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:37.906 | WARNING  | stock_screener.main:get_history:156 - 获取 690 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:38.329 | WARNING  | stock_screener.main:get_history:156 - 获取 2519 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:38.481 | WARNING  | stock_screener.main:get_history:156 - 获取 2719 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:38.636 | WARNING  | stock_screener.main:get_history:156 - 获取 3015 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:38.792 | WARNING  | stock_screener.main:get_history:156 - 获取 2676 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:38.977 | WARNING  | stock_screener.main:get_history:156 - 获取 2562 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:39.114 | WARNING  | stock_screener.main:get_history:156 - 获取 2202 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:39.253 | WARNING  | stock_screener.main:get_history:156 - 获取 2890 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:39.397 | WARNING  | stock_screener.main:get_history:156 - 获取 813 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:39.819 | WARNING  | stock_screener.main:get_history:156 - 获取 2775 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:40.237 | WARNING  | stock_screener.main:get_history:156 - 获取 2972 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:40.388 | WARNING  | stock_screener.main:get_history:156 - 获取 2637 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:40.547 | WARNING  | stock_screener.main:get_history:156 - 获取 2082 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:40.685 | WARNING  | stock_screener.main:get_history:156 - 获取 2580 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:41.108 | WARNING  | stock_screener.main:get_history:156 - 获取 2563 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:42.257 | WARNING  | stock_screener.main:get_history:156 - 获取 2695 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:43.173 | WARNING  | stock_screener.main:get_history:156 - 获取 2105 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:43.326 | WARNING  | stock_screener.main:get_history:156 - 获取 550 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:43.522 | WARNING  | stock_screener.main:get_history:156 - 获取 2377 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:43.525 | INFO     | stock_screener.main:scan_stocks:423 - 已处理 200/3079 (6%)
2026-04-27 23:38:43.904 | WARNING  | stock_screener.main:get_history:156 - 获取 811 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:44.334 | WARNING  | stock_screener.main:get_history:156 - 获取 779 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:44.480 | WARNING  | stock_screener.main:get_history:156 - 获取 2397 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:46.297 | WARNING  | stock_screener.main:get_history:156 - 获取 2935 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:47.460 | WARNING  | stock_screener.main:get_history:156 - 获取 2659 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:47.842 | WARNING  | stock_screener.main:get_history:156 - 获取 2017 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:48.008 | WARNING  | stock_screener.main:get_history:156 - 获取 2708 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:48.449 | WARNING  | stock_screener.main:get_history:156 - 获取 973 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:48.608 | WARNING  | stock_screener.main:get_history:156 - 获取 1373 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:48.770 | WARNING  | stock_screener.main:get_history:156 - 获取 2535 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:48.915 | WARNING  | stock_screener.main:get_history:156 - 获取 2326 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:49.074 | WARNING  | stock_screener.main:get_history:156 - 获取 2767 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:49.238 | WARNING  | stock_screener.main:get_history:156 - 获取 2250 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:50.469 | WARNING  | stock_screener.main:get_history:156 - 获取 2488 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:51.631 | WARNING  | stock_screener.main:get_history:156 - 获取 426 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:51.811 | WARNING  | stock_screener.main:get_history:156 - 获取 990 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:51.980 | WARNING  | stock_screener.main:get_history:156 - 获取 2835 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:52.140 | WARNING  | stock_screener.main:get_history:156 - 获取 1226 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:52.303 | WARNING  | stock_screener.main:get_history:156 - 获取 2235 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:53.231 | WARNING  | stock_screener.main:get_history:156 - 获取 2348 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:53.398 | WARNING  | stock_screener.main:get_history:156 - 获取 2389 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:53.564 | WARNING  | stock_screener.main:get_history:156 - 获取 2185 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:53.964 | WARNING  | stock_screener.main:get_history:156 - 获取 2571 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:55.137 | WARNING  | stock_screener.main:get_history:156 - 获取 1 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:55.338 | WARNING  | stock_screener.main:get_history:156 - 获取 2099 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:55.512 | WARNING  | stock_screener.main:get_history:156 - 获取 2414 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:55.664 | WARNING  | stock_screener.main:get_history:156 - 获取 2329 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:55.825 | WARNING  | stock_screener.main:get_history:156 - 获取 20 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:56.003 | WARNING  | stock_screener.main:get_history:156 - 获取 2461 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:56.141 | WARNING  | stock_screener.main:get_history:156 - 获取 2883 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:56.555 | WARNING  | stock_screener.main:get_history:156 - 获取 2474 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:56.706 | WARNING  | stock_screener.main:get_history:156 - 获取 985 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:57.417 | WARNING  | stock_screener.main:get_history:156 - 获取 2084 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:57.558 | WARNING  | stock_screener.main:get_history:156 - 获取 2802 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:57.707 | WARNING  | stock_screener.main:get_history:156 - 获取 2388 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:58.205 | WARNING  | stock_screener.main:get_history:156 - 获取 530 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:58.643 | WARNING  | stock_screener.main:get_history:156 - 获取 1360 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:38:59.789 | WARNING  | stock_screener.main:get_history:156 - 获取 2330 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:00.216 | WARNING  | stock_screener.main:get_history:156 - 获取 810 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:00.367 | WARNING  | stock_screener.main:get_history:156 - 获取 1238 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:00.489 | WARNING  | stock_screener.main:get_history:156 - 获取 2333 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:00.909 | WARNING  | stock_screener.main:get_history:156 - 获取 2036 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:01.327 | WARNING  | stock_screener.main:get_history:156 - 获取 2859 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:01.730 | WARNING  | stock_screener.main:get_history:156 - 获取 2672 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:01.882 | WARNING  | stock_screener.main:get_history:156 - 获取 2968 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:02.357 | WARNING  | stock_screener.main:get_history:156 - 获取 2878 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:02.493 | WARNING  | stock_screener.main:get_history:156 - 获取 2702 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:02.637 | WARNING  | stock_screener.main:get_history:156 - 获取 2241 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:02.788 | WARNING  | stock_screener.main:get_history:156 - 获取 2551 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:02.978 | WARNING  | stock_screener.main:get_history:156 - 获取 2655 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:03.118 | WARNING  | stock_screener.main:get_history:156 - 获取 2765 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:03.277 | WARNING  | stock_screener.main:get_history:156 - 获取 2552 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:03.957 | WARNING  | stock_screener.main:get_history:156 - 获取 2759 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:04.108 | WARNING  | stock_screener.main:get_history:156 - 获取 2593 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:04.251 | WARNING  | stock_screener.main:get_history:156 - 获取 2391 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:04.428 | WARNING  | stock_screener.main:get_history:156 - 获取 892 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:05.060 | WARNING  | stock_screener.main:get_history:156 - 获取 2815 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:05.219 | WARNING  | stock_screener.main:get_history:156 - 获取 2923 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:05.367 | WARNING  | stock_screener.main:get_history:156 - 获取 2877 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:05.516 | WARNING  | stock_screener.main:get_history:156 - 获取 2527 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:05.667 | WARNING  | stock_screener.main:get_history:156 - 获取 29 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:05.809 | WARNING  | stock_screener.main:get_history:156 - 获取 2072 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:05.951 | WARNING  | stock_screener.main:get_history:156 - 获取 2023 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:06.379 | WARNING  | stock_screener.main:get_history:156 - 获取 25 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:06.521 | WARNING  | stock_screener.main:get_history:156 - 获取 679 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:06.953 | WARNING  | stock_screener.main:get_history:156 - 获取 2457 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:07.145 | WARNING  | stock_screener.main:get_history:156 - 获取 68 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:07.284 | WARNING  | stock_screener.main:get_history:156 - 获取 2446 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-04-27 23:39:07.419 | WARNING  | stock_screener.main:get_history:156 - 获取 938 历史数据失败: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
