日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,600754,27.18,26.7,27.6,26.6,124383,336790872.0,3.65,-2.45,-0.67,1.37
2026-02-27,600754,26.62,28.28,28.64,26.62,202329,567813658.0,7.57,5.92,1.58,2.23
2026-03-02,600754,27.8,28.1,28.48,27.48,110335,308540505.0,3.54,-0.64,-0.18,1.22
2026-03-03,600754,28.17,27.6,28.58,27.43,104309,291356699.0,4.09,-1.78,-0.5,1.15
2026-03-04,600754,27.35,27.38,28.4,27.25,85626,237091827.0,4.17,-0.8,-0.22,0.95
2026-03-05,600754,27.59,26.7,27.61,26.56,82125,221758212.0,3.83,-2.48,-0.68,0.91
2026-03-06,600754,26.66,26.76,27.29,26.5,67573,181597757.0,2.96,0.22,0.06,0.75
2026-03-09,600754,26.14,26.3,26.47,25.62,111706,291297188.0,3.18,-1.72,-0.46,1.23
2026-03-10,600754,26.45,26.8,27.25,26.45,68992,185475786.0,3.04,1.9,0.5,0.76
2026-03-11,600754,26.77,26.87,26.98,26.38,64178,171659976.0,2.24,0.26,0.07,0.71
2026-03-12,600754,26.82,27.37,27.67,26.58,86993,237078451.0,4.06,1.86,0.5,0.96
2026-03-13,600754,27.25,27.47,28.18,27.2,90385,251111685.0,3.58,0.37,0.1,1.0
2026-03-16,600754,27.47,27.58,27.99,27.2,91631,252554820.0,2.88,0.4,0.11,1.01
2026-03-17,600754,27.65,28.64,28.9,27.65,137962,393848989.0,4.53,3.84,1.06,1.52
2026-03-18,600754,28.51,27.99,28.65,27.75,93922,262830663.0,3.14,-2.27,-0.65,1.04
2026-03-19,600754,27.75,27.74,28.24,27.36,122525,340201085.0,3.14,-0.89,-0.25,1.35
2026-03-20,600754,27.74,28.08,28.69,27.47,117912,332138849.0,4.4,1.23,0.34,1.3
2026-03-23,600754,27.84,25.8,28.02,25.59,132309,350752917.0,8.65,-8.12,-2.28,1.46
2026-03-24,600754,26.15,26.79,26.93,25.76,116453,307095026.0,4.53,3.84,0.99,1.29
2026-03-25,600754,26.89,27.87,28.3,26.57,100423,278469063.0,6.46,4.03,1.08,1.11
2026-03-26,600754,27.74,27.24,28.11,27.0,88370,243055103.0,3.98,-2.26,-0.63,0.98
2026-03-27,600754,26.94,27.36,27.6,26.7,78874,214041068.0,3.3,0.44,0.12,0.87
2026-03-30,600754,27.34,26.77,27.51,26.64,113901,307421039.0,3.18,-2.16,-0.59,1.26
2026-03-31,600754,26.77,26.87,27.77,26.47,114749,309407801.0,4.86,0.37,0.1,1.27
2026-04-01,600754,27.07,29.2,29.47,26.9,215242,614664883.0,9.56,8.67,2.33,2.38
2026-04-02,600754,28.57,28.15,28.88,27.84,179896,509367286.0,3.56,-3.6,-1.05,1.99
2026-04-03,600754,28.55,27.6,28.58,27.5,87047,241442107.0,3.84,-1.95,-0.55,0.96
2026-04-07,600754,27.76,27.16,28.26,26.82,134170,367677382.0,5.22,-1.59,-0.44,1.48
2026-04-08,600754,27.65,28.23,28.35,27.59,145960,409944643.0,2.8,3.94,1.07,1.61
2026-04-09,600754,27.9,27.56,27.99,27.35,94410,260866330.0,2.27,-2.37,-0.67,1.04
2026-04-10,600754,27.63,27.49,27.87,27.45,106717,294389583.0,1.52,-0.25,-0.07,1.18
2026-04-13,600754,27.03,27.46,27.63,26.93,75262,206070071.0,2.55,-0.11,-0.03,0.83
2026-04-14,600754,27.62,26.85,27.72,26.5,140648,377104233.0,4.44,-2.22,-0.61,1.55
2026-04-15,600754,26.87,27.18,27.21,26.51,127482,343013060.0,2.61,1.23,0.33,1.41
2026-04-16,600754,27.05,27.89,28.17,26.66,184324,507617500.0,5.56,2.61,0.71,2.03
2026-04-17,600754,27.75,27.06,27.75,26.86,140383,380865714.0,3.19,-2.98,-0.83,1.55
2026-04-20,600754,26.9,27.14,27.35,26.67,93230,252938193.0,2.51,0.3,0.08,1.03
2026-04-21,600754,27.14,26.94,27.66,26.68,125083,338490126.0,3.61,-0.74,-0.2,1.38
2026-04-22,600754,26.8,26.26,26.8,26.11,134325,355020760.0,2.56,-2.52,-0.68,1.48
2026-04-23,600754,26.11,26.51,26.59,26.01,116850,308143828.0,2.21,0.95,0.25,1.29
2026-04-24,600754,26.3,25.91,26.49,25.69,111494,289579389.0,3.02,-2.26,-0.6,1.23
2026-04-27,600754,25.91,25.31,26.08,25.22,123975,315744316.0,3.32,-2.32,-0.6,1.37
