日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,600299,10.45,10.91,11.23,10.43,346546,381506245.0,7.68,4.7,0.49,1.29
2026-02-27,600299,10.87,11.25,11.39,10.71,249781,276942849.0,6.23,3.12,0.34,0.93
2026-03-02,600299,11.18,11.66,11.81,11.11,355236,410433333.0,6.22,3.64,0.41,1.32
2026-03-03,600299,12.1,11.92,12.64,11.8,577406,699726555.0,7.2,2.23,0.26,2.15
2026-03-04,600299,11.75,11.8,12.09,11.64,292258,346417662.0,3.78,-1.01,-0.12,1.09
2026-03-05,600299,12.05,12.74,12.88,12.05,435986,546543938.0,7.03,7.97,0.94,1.63
2026-03-06,600299,12.85,13.5,13.73,12.8,379399,509134212.0,7.3,5.97,0.76,1.41
2026-03-09,600299,13.33,13.8,13.9,13.03,579520,780081603.0,6.44,2.22,0.3,2.16
2026-03-10,600299,13.74,13.28,13.74,12.65,430582,565183743.0,7.9,-3.77,-0.52,1.61
2026-03-11,600299,13.22,14.61,14.61,13.06,540850,753892535.0,11.67,10.02,1.33,2.02
2026-03-12,600299,14.39,14.35,14.9,14.01,515565,743624654.0,6.09,-1.78,-0.26,1.92
2026-03-13,600299,14.43,15.46,15.79,13.83,618389,922471085.0,13.66,7.74,1.11,2.31
2026-03-16,600299,15.52,15.41,16.48,15.28,444724,701622960.0,7.76,-0.32,-0.05,1.66
2026-03-17,600299,15.25,14.29,15.66,14.12,561465,827159637.0,9.99,-7.27,-1.12,2.09
2026-03-18,600299,14.05,14.1,14.46,13.88,371918,523600323.0,4.06,-1.33,-0.19,1.39
2026-03-19,600299,14.42,14.27,14.77,13.95,413391,593370739.0,5.82,1.21,0.17,1.54
2026-03-20,600299,14.3,13.83,14.85,13.74,323350,459664290.0,7.78,-3.08,-0.44,1.21
2026-03-23,600299,13.85,14.14,14.66,13.46,424933,592691792.0,8.68,2.24,0.31,1.58
2026-03-24,600299,14.13,13.95,14.15,13.58,313701,435125991.0,4.03,-1.34,-0.19,1.17
2026-03-25,600299,13.64,13.72,13.84,12.91,386799,514860774.0,6.67,-1.65,-0.23,1.44
2026-03-26,600299,13.71,13.53,14.13,13.43,325445,447088354.0,5.1,-1.38,-0.19,1.21
2026-03-27,600299,13.53,13.91,14.55,13.46,332841,470465967.0,8.06,2.81,0.38,1.24
2026-03-30,600299,14.02,14.25,14.7,13.86,308011,442140323.0,6.04,2.44,0.34,1.15
2026-03-31,600299,14.13,13.03,14.13,13.03,309688,416850118.0,7.72,-8.56,-1.22,1.15
2026-04-01,600299,13.26,13.2,13.46,12.9,264759,350385613.0,4.3,1.3,0.17,0.99
2026-04-02,600299,13.25,13.32,13.56,13.11,167221,222692963.0,3.41,0.91,0.12,0.62
2026-04-03,600299,13.31,14.03,14.04,13.06,240088,325837953.0,7.36,5.33,0.71,0.9
2026-04-07,600299,14.0,14.79,14.87,13.53,508800,731132343.0,9.55,5.42,0.76,1.9
2026-04-08,600299,14.2,13.99,14.49,13.86,415751,583942943.0,4.26,-5.41,-0.8,1.55
2026-04-09,600299,14.11,14.08,14.3,13.76,227230,319146384.0,3.86,0.64,0.09,0.85
2026-04-10,600299,14.01,13.8,14.06,13.64,217780,300256347.0,2.98,-1.99,-0.28,0.81
2026-04-13,600299,13.61,15.18,15.18,13.6,361364,521288916.0,11.45,10.0,1.38,1.35
2026-04-14,600299,15.1,15.17,15.25,14.56,380154,569926781.0,4.55,-0.07,-0.01,1.42
2026-04-15,600299,14.93,13.98,14.93,13.71,335502,471024873.0,8.04,-7.84,-1.19,1.25
2026-04-16,600299,13.89,14.21,14.54,13.58,234282,331276853.0,6.87,1.65,0.23,0.87
2026-04-17,600299,14.21,14.05,14.35,13.88,155810,219059476.0,3.31,-1.13,-0.16,0.58
2026-04-20,600299,14.01,13.19,14.12,13.15,282841,379146207.0,6.9,-6.12,-0.86,1.05
2026-04-21,600299,13.2,13.91,14.15,13.11,271890,374290325.0,7.88,5.46,0.72,1.01
2026-04-22,600299,13.88,13.95,13.98,13.62,171029,236075015.0,2.59,0.29,0.04,0.64
2026-04-23,600299,13.9,14.09,14.45,13.88,159935,227004544.0,4.09,1.0,0.14,0.6
2026-04-24,600299,14.15,13.92,14.5,13.72,161594,227748986.0,5.54,-1.21,-0.17,0.6
2026-04-27,600299,13.9,14.18,14.5,13.75,148474,211030361.0,5.39,1.87,0.26,0.55
