日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,601011,3.69,3.63,3.73,3.59,636586,231491585.0,3.79,-1.63,-0.06,3.32
2026-02-27,601011,3.62,3.77,3.79,3.61,989873,368479809.0,4.96,3.86,0.14,5.17
2026-03-02,601011,3.89,3.79,3.9,3.71,1369229,518393677.0,5.04,0.53,0.02,7.15
2026-03-03,601011,3.79,3.99,4.11,3.71,2696016,1052846697.0,10.55,5.28,0.2,14.07
2026-03-04,601011,3.93,3.74,3.93,3.65,1626847,608547127.0,7.02,-6.27,-0.25,8.49
2026-03-05,601011,3.7,3.72,3.77,3.6,1167231,429890482.0,4.55,-0.53,-0.02,6.09
2026-03-06,601011,3.67,3.7,3.72,3.56,866103,316393303.0,4.3,-0.54,-0.02,4.52
2026-03-09,601011,3.89,3.71,3.92,3.69,1324322,500858697.0,6.22,0.27,0.01,6.91
2026-03-10,601011,3.59,3.57,3.67,3.54,1263063,452984568.0,3.5,-3.77,-0.14,6.59
2026-03-11,601011,3.55,3.6,3.6,3.47,894348,316140583.0,3.64,0.84,0.03,4.67
2026-03-12,601011,3.61,3.82,3.9,3.58,2190306,826292379.0,8.89,6.11,0.22,11.43
2026-03-13,601011,3.84,3.8,3.95,3.78,1956197,754033137.0,4.45,-0.52,-0.02,10.21
2026-03-16,601011,3.82,3.67,3.9,3.65,1196580,449046953.0,6.58,-3.42,-0.13,6.25
2026-03-17,601011,3.66,3.74,3.98,3.64,1384561,523767250.0,9.26,1.91,0.07,7.23
2026-03-18,601011,3.68,3.62,3.79,3.6,1115412,408589829.0,5.08,-3.21,-0.12,5.82
2026-03-19,601011,3.68,3.58,3.74,3.55,1062270,387246240.0,5.25,-1.1,-0.04,5.55
2026-03-20,601011,3.53,3.42,3.53,3.36,975396,335674501.0,4.75,-4.47,-0.16,5.09
2026-03-23,601011,3.43,3.49,3.65,3.43,1211050,426947550.0,6.43,2.05,0.07,6.32
2026-03-24,601011,3.4,3.52,3.52,3.33,928779,316986382.0,5.44,0.86,0.03,4.85
2026-03-25,601011,3.43,3.59,3.63,3.38,971697,343041075.0,7.1,1.99,0.07,5.07
2026-03-26,601011,3.56,3.78,3.85,3.48,1916740,706150368.0,10.31,5.29,0.19,10.01
2026-03-27,601011,3.7,3.74,3.82,3.66,1206933,451082667.0,4.23,-1.06,-0.04,6.3
2026-03-30,601011,3.72,3.63,3.82,3.58,1001894,367128976.0,6.42,-2.94,-0.11,5.23
2026-03-31,601011,3.62,3.45,3.67,3.44,964989,340582615.0,6.34,-4.96,-0.18,5.04
2026-04-01,601011,3.47,3.44,3.49,3.4,497544,170890783.0,2.61,-0.29,-0.01,2.6
2026-04-02,601011,3.42,3.44,3.48,3.4,397280,136352075.0,2.33,0.0,0.0,2.07
2026-04-03,601011,3.45,3.28,3.45,3.26,501335,165836567.0,5.52,-4.65,-0.16,2.62
2026-04-07,601011,3.27,3.35,3.35,3.18,388464,127576429.0,5.18,2.13,0.07,2.03
2026-04-08,601011,3.29,3.39,3.39,3.27,487871,163276228.0,3.58,1.19,0.04,2.55
2026-04-09,601011,3.36,3.32,3.4,3.31,332084,110907147.0,2.65,-2.06,-0.07,1.73
2026-04-10,601011,3.3,3.31,3.35,3.3,293818,97469472.0,1.51,-0.3,-0.01,1.53
2026-04-13,601011,3.33,3.32,3.34,3.3,262520,87100170.0,1.21,0.3,0.01,1.37
2026-04-14,601011,3.31,3.27,3.31,3.23,386321,125775899.0,2.41,-1.51,-0.05,2.02
2026-04-15,601011,3.25,3.21,3.26,3.2,326062,104928469.0,1.83,-1.83,-0.06,1.7
2026-04-16,601011,3.2,3.23,3.23,3.19,240937,77399782.0,1.25,0.62,0.02,1.26
2026-04-17,601011,3.22,3.15,3.23,3.14,381414,120571520.0,2.79,-2.48,-0.08,1.99
2026-04-20,601011,3.15,3.18,3.18,3.09,382389,119983940.0,2.86,0.95,0.03,2.0
2026-04-21,601011,3.17,3.15,3.17,3.1,280137,87785218.0,2.2,-0.94,-0.03,1.46
2026-04-22,601011,3.14,3.13,3.18,3.12,288266,90675007.0,1.9,-0.63,-0.02,1.5
2026-04-23,601011,3.12,3.11,3.16,3.09,303344,94432346.0,2.24,-0.64,-0.02,1.58
2026-04-24,601011,3.1,3.03,3.12,3.03,372090,114220509.0,2.89,-2.57,-0.08,1.94
2026-04-27,601011,3.0,3.1,3.11,2.96,377072,115081639.0,4.95,2.31,0.07,1.97
