日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,600376,5.7,5.58,5.73,5.52,764905,427215823.0,3.65,-2.96,-0.17,2.97
2026-02-27,600376,5.58,5.65,5.66,5.52,549851,308034267.0,2.51,1.25,0.07,2.13
2026-03-02,600376,5.46,5.28,5.48,5.28,914706,490333229.0,3.54,-6.55,-0.37,3.55
2026-03-03,600376,5.26,5.05,5.32,5.04,622352,320754924.0,5.3,-4.36,-0.23,2.41
2026-03-04,600376,4.93,5.05,5.11,4.93,341012,171423115.0,3.56,0.0,0.0,1.32
2026-03-05,600376,5.12,5.09,5.15,5.08,339062,173112057.0,1.39,0.79,0.04,1.31
2026-03-06,600376,5.07,5.13,5.14,5.03,255607,130754459.0,2.16,0.79,0.04,0.99
2026-03-09,600376,5.0,5.03,5.04,4.9,471861,234470869.0,2.73,-1.95,-0.1,1.83
2026-03-10,600376,5.15,5.53,5.53,5.14,1355720,733542548.0,7.75,9.94,0.5,5.26
2026-03-11,600376,5.45,5.59,5.78,5.39,1811590,1020838337.0,7.05,1.08,0.06,7.02
2026-03-12,600376,5.56,5.71,5.78,5.55,1080390,614960920.0,4.11,2.15,0.12,4.19
2026-03-13,600376,5.7,5.6,5.8,5.58,1028199,585377199.0,3.85,-1.93,-0.11,3.99
2026-03-16,600376,5.51,5.57,5.76,5.49,807939,451680427.0,4.82,-0.54,-0.03,3.13
2026-03-17,600376,5.58,5.25,5.62,5.24,844809,457251847.0,6.82,-5.75,-0.32,3.28
2026-03-18,600376,5.29,5.31,5.33,5.19,571054,300777179.0,2.67,1.14,0.06,2.21
2026-03-19,600376,5.25,5.16,5.26,5.13,479693,248798809.0,2.45,-2.82,-0.15,1.86
2026-03-20,600376,5.4,5.34,5.56,5.19,1261887,677304096.0,7.17,3.49,0.18,4.89
2026-03-23,600376,5.51,5.87,5.87,5.5,2231133,1281798200.0,6.93,9.93,0.53,8.65
2026-03-24,600376,5.9,5.76,6.19,5.53,2596737,1507610021.0,11.24,-1.87,-0.11,10.07
2026-03-25,600376,5.6,5.66,5.81,5.56,1794812,1014265433.0,4.34,-1.74,-0.1,6.96
2026-03-26,600376,5.56,5.29,5.72,5.26,1576265,863378664.0,8.13,-6.54,-0.37,6.11
2026-03-27,600376,5.1,5.19,5.29,5.0,1079527,556817632.0,5.48,-1.89,-0.1,4.18
2026-03-30,600376,5.1,5.12,5.14,4.95,990400,498839313.0,3.66,-1.35,-0.07,3.84
2026-03-31,600376,5.12,5.05,5.19,5.04,765599,391224622.0,2.93,-1.37,-0.07,2.97
2026-04-01,600376,5.11,5.08,5.14,5.03,536642,271575214.0,2.18,0.59,0.03,2.08
2026-04-02,600376,5.02,4.92,5.07,4.9,627710,311225931.0,3.35,-3.15,-0.16,2.43
2026-04-03,600376,4.92,4.68,4.95,4.67,624996,295860599.0,5.69,-4.88,-0.24,2.42
2026-04-07,600376,4.67,4.8,4.93,4.52,603053,285006469.0,8.76,2.56,0.12,2.34
2026-04-08,600376,4.84,4.91,4.95,4.77,626539,305511060.0,3.75,2.29,0.11,2.43
2026-04-09,600376,4.85,4.75,4.85,4.74,441420,210382788.0,2.24,-3.26,-0.16,1.71
2026-04-10,600376,4.81,4.82,4.92,4.79,477525,231420728.0,2.74,1.47,0.07,1.85
2026-04-13,600376,4.74,4.77,4.84,4.71,383906,183355254.0,2.7,-1.04,-0.05,1.49
2026-04-14,600376,4.8,4.9,4.96,4.74,692104,335419639.0,4.61,2.73,0.13,2.68
2026-04-15,600376,4.88,4.78,4.89,4.75,547238,262337810.0,2.86,-2.45,-0.12,2.12
2026-04-16,600376,4.77,4.8,4.81,4.75,347583,166165250.0,1.26,0.42,0.02,1.35
2026-04-17,600376,4.8,4.88,4.9,4.75,556353,268382686.0,3.13,1.67,0.08,2.16
2026-04-20,600376,4.8,4.78,4.8,4.75,493534,235565261.0,1.02,-2.05,-0.1,1.91
2026-04-21,600376,4.75,4.66,4.76,4.63,495137,231332028.0,2.72,-2.51,-0.12,1.92
2026-04-22,600376,4.61,4.56,4.64,4.55,424659,194243539.0,1.93,-2.15,-0.1,1.65
2026-04-23,600376,4.56,4.45,4.57,4.45,476571,213433664.0,2.63,-2.41,-0.11,1.85
2026-04-24,600376,4.44,4.46,4.57,4.38,315897,141508891.0,4.27,0.22,0.01,1.22
2026-04-27,600376,4.5,4.4,4.51,4.36,345072,151480659.0,3.36,-1.35,-0.06,1.34
