日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002722,16.31,16.3,16.49,16.23,48040,78525242.06,1.58,-0.73,-0.12,2.16
2026-02-27,002722,16.28,16.43,16.47,16.19,38701,63238145.56,1.72,0.8,0.13,1.74
2026-03-02,002722,16.37,15.99,16.44,15.86,53305,85899159.31,3.53,-2.68,-0.44,2.4
2026-03-03,002722,15.99,15.52,16.49,15.45,61074,97469842.19,6.5,-2.94,-0.47,2.75
2026-03-04,002722,15.38,15.14,15.58,15.07,46539,71092921.58,3.29,-2.45,-0.38,2.09
2026-03-05,002722,15.45,15.44,15.55,15.33,38394,59288291.19,1.45,1.98,0.3,1.73
2026-03-06,002722,15.35,15.77,15.8,15.33,29573,46394304.7,3.04,2.14,0.33,1.33
2026-03-09,002722,15.6,15.51,15.64,15.36,30655,47506215.0,1.78,-1.65,-0.26,1.38
2026-03-10,002722,15.57,15.88,15.92,15.57,32801,51850450.52,2.26,2.39,0.37,1.48
2026-03-11,002722,16.0,15.78,16.0,15.68,26052,41204181.38,2.02,-0.63,-0.1,1.17
2026-03-12,002722,15.76,15.4,15.79,15.39,33639,52294303.51,2.53,-2.41,-0.38,1.51
2026-03-13,002722,15.4,15.51,15.79,15.31,32752,51093888.95,3.12,0.71,0.11,1.47
2026-03-16,002722,15.54,15.43,15.75,15.31,27251,42143656.02,2.84,-0.52,-0.08,1.23
2026-03-17,002722,15.43,15.08,15.6,15.07,33377,51142009.0,3.43,-2.27,-0.35,1.5
2026-03-18,002722,15.15,15.26,15.29,14.91,29796,45000224.0,2.52,1.19,0.18,1.34
2026-03-19,002722,15.14,14.83,15.22,14.75,30821,46041332.73,3.08,-2.82,-0.43,1.39
2026-03-20,002722,14.92,14.38,14.98,14.36,37070,53989299.22,4.18,-3.03,-0.45,1.67
2026-03-23,002722,14.1,13.49,14.25,13.34,55208,76132079.1,6.33,-6.19,-0.89,2.48
2026-03-24,002722,13.79,13.99,14.0,13.43,45792,63015890.0,4.23,3.71,0.5,2.06
2026-03-25,002722,14.11,14.22,14.25,14.0,26784,37910543.8,1.79,1.64,0.23,1.2
2026-03-26,002722,14.22,14.04,14.43,13.97,29510,41730346.02,3.23,-1.27,-0.18,1.33
2026-03-27,002722,13.95,14.24,14.27,13.84,25609,36192412.18,3.06,1.42,0.2,1.15
2026-03-30,002722,14.15,14.35,14.36,14.0,25200,35911366.72,2.53,0.77,0.11,1.13
2026-03-31,002722,14.36,14.31,14.61,14.26,24668,35641132.02,2.44,-0.28,-0.04,1.11
2026-04-01,002722,14.46,14.47,14.58,14.31,29376,42409178.0,1.89,1.12,0.16,1.32
2026-04-02,002722,14.45,14.22,14.48,14.11,21217,30293298.75,2.56,-1.73,-0.25,0.95
2026-04-03,002722,14.22,13.99,14.4,13.91,22343,31399795.01,3.45,-1.62,-0.23,1.0
2026-04-07,002722,14.05,14.35,14.49,13.88,26888,38371808.87,4.36,2.57,0.36,1.21
2026-04-08,002722,14.57,14.74,14.75,14.51,26422,38740226.55,1.67,2.72,0.39,1.19
2026-04-09,002722,14.7,14.53,14.8,14.5,23096,33765506.28,2.04,-1.42,-0.21,1.04
2026-04-10,002722,14.6,14.65,14.8,14.6,18733,27571995.72,1.38,0.83,0.12,0.84
2026-04-13,002722,14.64,14.67,14.72,14.51,19100,27895386.67,1.43,0.14,0.02,0.86
2026-04-14,002722,14.7,14.69,14.76,14.53,16646,24344879.39,1.57,0.14,0.02,0.75
2026-04-15,002722,14.77,14.56,14.83,14.55,19166,28127132.28,1.91,-0.88,-0.13,0.86
2026-04-16,002722,14.62,14.82,14.84,14.57,21295,31390501.04,1.85,1.79,0.26,0.96
2026-04-17,002722,14.75,14.77,14.94,14.65,26959,39782261.06,1.96,-0.34,-0.05,1.21
2026-04-20,002722,14.71,14.69,14.81,14.53,31993,47037743.32,1.9,-0.54,-0.08,1.44
2026-04-21,002722,15.13,15.36,15.57,15.07,112687,172405354.56,3.4,4.56,0.67,5.07
2026-04-22,002722,15.25,15.25,15.68,15.09,78877,120526701.28,3.84,-0.72,-0.11,3.55
2026-04-23,002722,15.22,14.99,15.42,14.98,47520,71723799.0,2.89,-1.7,-0.26,2.14
2026-04-24,002722,14.99,15.2,15.2,14.75,42090,63252159.83,3.0,1.4,0.21,1.89
2026-04-27,002722,15.03,15.48,15.52,15.01,62519,95514660.27,3.36,1.84,0.28,2.81
