日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,000625,11.07,11.05,11.09,11.03,426465,471213690.73,0.54,-0.18,-0.02,0.52
2026-02-27,000625,11.03,11.06,11.09,11.03,447279,494343324.18,0.54,0.09,0.01,0.54
2026-03-02,000625,10.99,10.88,10.99,10.85,785110,856028145.74,1.27,-1.63,-0.18,0.95
2026-03-03,000625,11.12,10.98,11.22,10.97,1097184,1217230734.03,2.3,0.92,0.1,1.33
2026-03-04,000625,10.86,10.83,10.89,10.79,606760,657296526.12,0.91,-1.37,-0.15,0.73
2026-03-05,000625,10.86,10.84,10.9,10.82,446233,484232800.3,0.74,0.09,0.01,0.54
2026-03-06,000625,10.82,10.87,10.88,10.76,400314,433688857.84,1.11,0.28,0.03,0.48
2026-03-09,000625,10.8,10.78,10.84,10.72,582765,627365818.82,1.1,-0.83,-0.09,0.7
2026-03-10,000625,10.8,10.81,10.83,10.79,359327,388414823.14,0.37,0.28,0.03,0.43
2026-03-11,000625,10.81,10.89,10.93,10.79,595788,647959075.08,1.3,0.74,0.08,0.72
2026-03-12,000625,10.86,10.84,10.88,10.81,373385,404682086.02,0.64,-0.46,-0.05,0.45
2026-03-13,000625,10.81,10.82,10.88,10.79,471307,510964330.25,0.83,-0.18,-0.02,0.57
2026-03-16,000625,10.8,10.85,10.86,10.74,460188,496473460.38,1.11,0.28,0.03,0.56
2026-03-17,000625,10.86,10.84,10.93,10.82,518749,564580643.01,1.01,-0.09,-0.01,0.63
2026-03-18,000625,10.82,10.77,10.84,10.73,439953,473385264.73,1.01,-0.65,-0.07,0.53
2026-03-19,000625,10.73,10.62,10.75,10.61,478659,511140648.6,1.3,-1.39,-0.15,0.58
2026-03-20,000625,10.62,10.39,10.67,10.38,649653,680846117.31,2.73,-2.17,-0.23,0.79
2026-03-23,000625,10.22,10.04,10.34,10.01,809269,819840276.86,3.18,-3.37,-0.35,0.98
2026-03-24,000625,10.14,10.14,10.17,9.96,541093,544815685.36,2.09,1.0,0.1,0.65
2026-03-25,000625,10.11,10.14,10.17,10.08,578368,585465218.15,0.89,0.0,0.0,0.7
2026-03-26,000625,10.12,10.0,10.16,9.99,519364,521797577.73,1.68,-1.38,-0.14,0.63
2026-03-27,000625,9.92,10.01,10.03,9.9,403428,402355531.1,1.3,0.1,0.01,0.49
2026-03-30,000625,9.9,9.95,9.98,9.88,394374,391525608.34,1.0,-0.6,-0.06,0.48
2026-03-31,000625,9.96,10.0,10.19,9.96,640901,645765244.84,2.31,0.5,0.05,0.78
2026-04-01,000625,10.1,10.03,10.11,9.99,432066,432834031.56,1.2,0.3,0.03,0.52
2026-04-02,000625,10.03,9.98,10.09,9.96,435939,436390444.95,1.3,-0.5,-0.05,0.53
2026-04-03,000625,10.04,10.03,10.14,9.99,458899,461159534.3,1.5,0.5,0.05,0.56
2026-04-07,000625,10.01,9.98,10.02,9.92,331976,330965432.89,1.0,-0.5,-0.05,0.4
2026-04-08,000625,10.05,10.15,10.15,10.03,669112,675940872.63,1.2,1.7,0.17,0.81
2026-04-09,000625,10.09,10.02,10.11,10.01,446509,448384803.04,0.99,-1.28,-0.13,0.54
2026-04-10,000625,10.01,10.12,10.22,10.01,658249,665296117.77,2.1,1.0,0.1,0.8
2026-04-13,000625,10.04,10.1,10.12,10.02,460722,464314051.32,0.99,-0.2,-0.02,0.56
2026-04-14,000625,10.13,10.11,10.15,10.06,367562,370825888.68,0.89,0.1,0.01,0.44
2026-04-15,000625,10.11,10.04,10.13,10.03,334453,336695842.56,0.99,-0.69,-0.07,0.4
2026-04-16,000625,10.03,10.15,10.33,10.03,1216008,1239357036.86,2.99,1.1,0.11,1.47
2026-04-17,000625,10.12,10.06,10.15,10.03,721040,725930348.97,1.18,-0.89,-0.09,0.87
2026-04-20,000625,10.06,10.04,10.13,10.02,718587,722291129.25,1.09,-0.2,-0.02,0.87
2026-04-21,000625,10.02,9.96,10.03,9.95,568242,566772803.67,0.8,-0.8,-0.08,0.69
2026-04-22,000625,9.97,10.0,10.19,9.9,1153271,1157290558.81,2.91,0.4,0.04,1.4
2026-04-23,000625,9.96,10.01,10.14,9.96,839671,841575098.02,1.8,0.1,0.01,1.02
2026-04-24,000625,9.98,9.91,9.99,9.9,677515,673462048.76,0.9,-1.0,-0.1,0.82
2026-04-27,000625,9.89,9.83,9.91,9.82,605358,596615547.33,0.91,-0.81,-0.08,0.73
