日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002798,6.58,6.55,6.59,6.5,86005,56265039.02,1.37,-0.61,-0.04,1.95
2026-02-27,002798,6.52,6.57,6.57,6.43,81917,53260123.72,2.14,0.31,0.02,1.86
2026-03-02,002798,6.53,6.36,6.54,6.34,119838,76849554.93,3.04,-3.2,-0.21,2.72
2026-03-03,002798,6.4,6.17,6.42,6.15,112958,71210143.14,4.25,-2.99,-0.19,2.56
2026-03-04,002798,6.12,6.1,6.18,6.01,95093,57973018.86,2.76,-1.13,-0.07,2.15
2026-03-05,002798,6.17,6.19,6.24,6.13,63305,39216988.11,1.8,1.48,0.09,1.43
2026-03-06,002798,6.17,6.48,6.57,6.16,109937,70574276.34,6.62,4.68,0.29,2.49
2026-03-09,002798,6.42,6.43,6.54,6.31,108763,69788134.84,3.55,-0.77,-0.05,2.46
2026-03-10,002798,6.49,6.55,6.57,6.43,75640,49365259.49,2.18,1.87,0.12,1.71
2026-03-11,002798,6.53,6.48,6.55,6.43,69070,44793362.21,1.83,-1.07,-0.07,1.57
2026-03-12,002798,6.48,6.41,6.56,6.4,77967,50426589.6,2.47,-1.08,-0.07,1.77
2026-03-13,002798,6.41,6.43,6.56,6.41,56250,36485104.12,2.34,0.31,0.02,1.27
2026-03-16,002798,6.48,6.44,6.49,6.38,51929,33399021.6,1.71,0.16,0.01,1.18
2026-03-17,002798,6.41,6.38,6.48,6.33,64054,41069150.55,2.33,-0.93,-0.06,1.45
2026-03-18,002798,6.39,6.42,6.46,6.34,49226,31511745.64,1.88,0.63,0.04,1.12
2026-03-19,002798,6.4,6.21,6.43,6.17,66120,41494254.56,4.05,-3.27,-0.21,1.5
2026-03-20,002798,6.24,6.23,6.35,6.15,79215,49447644.0,3.22,0.32,0.02,1.8
2026-03-23,002798,6.17,5.75,6.17,5.75,162779,96645164.0,6.74,-7.7,-0.48,3.69
2026-03-24,002798,5.88,6.04,6.04,5.73,114253,67385093.41,5.39,5.04,0.29,2.59
2026-03-25,002798,6.05,6.11,6.14,6.01,59775,36379806.64,2.15,1.16,0.07,1.35
2026-03-26,002798,6.1,6.12,6.23,6.02,58743,35881863.99,3.44,0.16,0.01,1.33
2026-03-27,002798,6.05,6.22,6.22,6.03,54712,33727187.89,3.1,1.63,0.1,1.24
2026-03-30,002798,6.18,6.23,6.28,6.12,49722,30931006.54,2.57,0.16,0.01,1.13
2026-03-31,002798,6.25,6.03,6.27,6.02,58129,35608434.0,4.01,-3.21,-0.2,1.21
2026-04-01,002798,6.13,6.14,6.15,6.04,52426,32003835.0,1.82,1.82,0.11,1.09
2026-04-02,002798,6.13,5.97,6.15,5.92,62578,37636104.0,3.75,-2.77,-0.17,1.31
2026-04-03,002798,5.97,5.76,5.97,5.74,74190,43038551.2,3.85,-3.52,-0.21,1.55
2026-04-07,002798,5.76,5.98,6.03,5.76,67871,40268750.81,4.69,3.82,0.22,1.42
2026-04-08,002798,6.08,6.12,6.14,6.05,48606,29616466.23,1.51,2.34,0.14,1.01
2026-04-09,002798,6.15,6.04,6.2,6.04,51146,31186145.87,2.61,-1.31,-0.08,1.07
2026-04-10,002798,6.13,6.1,6.15,6.04,46065,28091817.7,1.82,0.99,0.06,0.96
2026-04-13,002798,6.13,6.1,6.13,6.0,40054,24224243.24,2.13,0.0,0.0,0.84
2026-04-14,002798,6.12,6.06,6.13,5.95,66961,40228883.0,2.95,-0.66,-0.04,1.4
2026-04-15,002798,6.1,6.67,6.67,6.07,202680,132362091.69,9.9,10.07,0.61,4.23
2026-04-16,002798,6.7,7.11,7.2,6.61,555764,388475903.51,8.85,6.6,0.44,11.59
2026-04-17,002798,7.16,7.01,7.16,6.84,382181,267347813.93,4.5,-1.41,-0.1,7.97
2026-04-20,002798,7.08,7.12,7.29,6.98,184669,131475792.84,4.42,1.57,0.11,3.85
2026-04-21,002798,7.16,7.15,7.2,7.0,160209,114160183.89,2.81,0.42,0.03,3.34
2026-04-22,002798,7.07,6.97,7.09,6.83,247179,171819080.11,3.64,-2.52,-0.18,5.16
2026-04-23,002798,6.98,6.91,7.02,6.79,172814,119395431.34,3.3,-0.86,-0.06,3.6
2026-04-24,002798,6.91,7.09,7.32,6.89,212232,151514435.12,6.22,2.6,0.18,4.43
2026-04-27,002798,7.05,7.49,7.7,7.05,368097,271802385.42,9.17,5.64,0.4,7.68
