日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002065,9.48,9.49,9.57,9.42,478916,454277497.96,1.58,0.11,0.01,1.65
2026-02-27,002065,9.45,9.67,9.73,9.45,678048,653518583.62,2.95,1.9,0.18,2.33
2026-03-02,002065,9.45,9.22,9.53,9.19,796097,740505754.48,3.52,-4.65,-0.45,2.74
2026-03-03,002065,9.24,8.85,9.29,8.84,750214,676073240.42,4.88,-4.01,-0.37,2.58
2026-03-04,002065,8.77,8.66,8.89,8.62,516735,451601759.4,3.05,-2.15,-0.19,1.78
2026-03-05,002065,8.8,8.81,8.88,8.75,517173,455499338.11,1.5,1.73,0.15,1.78
2026-03-06,002065,8.78,8.91,8.92,8.72,371004,328404585.92,2.27,1.14,0.1,1.28
2026-03-09,002065,8.83,9.07,9.1,8.68,573695,508621378.65,4.71,1.8,0.16,1.97
2026-03-10,002065,9.16,9.19,9.35,9.06,603356,554866221.1,3.2,1.32,0.12,2.07
2026-03-11,002065,9.2,9.08,9.22,9.08,399433,364912538.41,1.52,-1.2,-0.11,1.37
2026-03-12,002065,9.07,9.01,9.14,8.96,336876,304832719.44,1.98,-0.77,-0.07,1.16
2026-03-13,002065,8.97,8.83,8.98,8.82,361996,321476303.88,1.78,-2.0,-0.18,1.24
2026-03-16,002065,8.83,8.82,8.83,8.73,263941,231780704.09,1.13,-0.11,-0.01,0.91
2026-03-17,002065,8.86,8.69,8.88,8.68,329326,289304022.23,2.27,-1.47,-0.13,1.13
2026-03-18,002065,8.72,8.78,8.79,8.65,283184,247065293.3,1.61,1.04,0.09,0.97
2026-03-19,002065,8.66,8.61,8.73,8.59,312640,270582784.85,1.59,-1.94,-0.17,1.08
2026-03-20,002065,8.63,8.26,8.68,8.26,412339,347809775.23,4.88,-4.07,-0.35,1.42
2026-03-23,002065,8.2,7.75,8.2,7.66,580782,459811379.94,6.54,-6.17,-0.51,2.0
2026-03-24,002065,7.89,7.99,8.0,7.75,370529,292007045.72,3.23,3.1,0.24,1.27
2026-03-25,002065,7.99,8.13,8.2,7.99,378356,307729330.58,2.63,1.75,0.14,1.3
2026-03-26,002065,8.12,7.92,8.16,7.9,279871,224000970.69,3.2,-2.58,-0.21,0.96
2026-03-27,002065,7.81,7.98,8.02,7.78,207401,164843838.94,3.03,0.76,0.06,0.71
2026-03-30,002065,7.84,8.01,8.01,7.76,281352,222224685.5,3.13,0.38,0.03,0.97
2026-03-31,002065,8.0,7.96,8.1,7.94,237628,190744211.0,2.0,-0.62,-0.05,0.82
2026-04-01,002065,8.09,8.1,8.12,8.05,260193,210273041.06,0.88,1.76,0.14,0.89
2026-04-02,002065,8.06,7.94,8.08,7.9,241342,192367914.8,2.22,-1.98,-0.16,0.83
2026-04-03,002065,7.97,7.84,8.0,7.81,190166,150038969.3,2.39,-1.26,-0.1,0.65
2026-04-07,002065,7.88,7.84,7.92,7.81,161388,126944752.52,1.4,0.0,0.0,0.55
2026-04-08,002065,8.0,8.35,8.36,8.0,603616,495255482.83,4.59,6.51,0.51,2.08
2026-04-09,002065,8.26,8.18,8.29,8.17,319964,262500862.68,1.44,-2.04,-0.17,1.1
2026-04-10,002065,8.32,8.34,8.46,8.32,393752,330101918.17,1.71,1.96,0.16,1.35
2026-04-13,002065,8.29,8.35,8.38,8.26,271972,226773637.39,1.44,0.12,0.01,0.94
2026-04-14,002065,8.44,8.43,8.52,8.34,309241,260794414.0,2.16,0.96,0.08,1.06
2026-04-15,002065,8.46,8.35,8.49,8.34,294137,247038525.8,1.78,-0.95,-0.08,1.01
2026-04-16,002065,8.35,8.47,8.5,8.35,336472,283798483.53,1.8,1.44,0.12,1.16
2026-04-17,002065,8.43,8.45,8.49,8.39,262208,221211542.1,1.18,-0.24,-0.02,0.9
2026-04-20,002065,8.44,8.5,8.53,8.41,276903,235235357.31,1.42,0.59,0.05,0.95
2026-04-21,002065,8.45,8.36,8.47,8.31,315475,263699638.92,1.88,-1.65,-0.14,1.08
2026-04-22,002065,8.21,8.45,8.48,8.21,383566,321197516.28,3.23,1.08,0.09,1.32
2026-04-23,002065,8.4,8.33,8.5,8.3,274577,229920003.02,2.37,-1.42,-0.12,0.94
2026-04-24,002065,8.31,8.31,8.45,8.15,358059,296212034.01,3.6,-0.24,-0.02,1.23
2026-04-27,002065,8.31,8.36,8.41,8.19,296011,246206135.74,2.65,0.6,0.05,1.02
