日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002287,24.85,24.68,24.89,24.6,26150,64621594.39,1.17,-0.72,-0.18,0.46
2026-02-27,002287,24.65,24.61,24.68,24.49,20946,51444138.25,0.77,-0.28,-0.07,0.37
2026-03-02,002287,25.2,25.1,25.99,24.91,116571,295800427.14,4.39,1.99,0.49,2.04
2026-03-03,002287,25.01,24.83,25.63,24.67,84794,213512357.77,3.82,-1.08,-0.27,1.49
2026-03-04,002287,25.28,25.48,25.99,25.27,121898,311809204.29,2.9,2.62,0.65,2.14
2026-03-05,002287,25.0,24.96,25.37,24.72,83750,209301196.52,2.55,-2.04,-0.52,1.47
2026-03-06,002287,24.7,24.97,24.98,24.4,46381,114664742.91,2.32,0.04,0.01,0.81
2026-03-09,002287,24.9,24.72,25.08,24.6,38191,94706214.2,1.92,-1.0,-0.25,0.67
2026-03-10,002287,24.86,24.83,25.05,24.72,33344,82813565.61,1.33,0.44,0.11,0.58
2026-03-11,002287,24.88,24.43,24.88,24.36,47283,115795836.19,2.09,-1.61,-0.4,0.83
2026-03-12,002287,24.38,24.27,24.43,24.2,24807,60211621.8,0.94,-0.65,-0.16,0.43
2026-03-13,002287,24.23,24.29,24.45,24.15,22631,55028095.45,1.24,0.08,0.02,0.4
2026-03-16,002287,24.24,24.22,24.3,24.0,20594,49715419.38,1.24,-0.29,-0.07,0.36
2026-03-17,002287,24.21,24.25,24.45,24.15,22799,55438395.1,1.24,0.12,0.03,0.4
2026-03-18,002287,24.19,24.03,24.35,23.87,24224,58099278.44,1.98,-0.91,-0.22,0.42
2026-03-19,002287,23.92,23.5,23.98,23.46,24026,56783519.86,2.16,-2.21,-0.53,0.42
2026-03-20,002287,23.5,23.31,23.73,23.31,19920,46830810.8,1.79,-0.81,-0.19,0.35
2026-03-23,002287,23.05,22.01,23.07,21.96,43053,96236439.55,4.76,-5.58,-1.3,0.75
2026-03-24,002287,22.39,22.39,22.48,22.04,18611,41427086.26,2.0,1.73,0.38,0.33
2026-03-25,002287,22.43,22.55,22.6,22.33,21539,48429467.66,1.21,0.71,0.16,0.38
2026-03-26,002287,22.53,22.2,22.64,22.15,17398,38923789.22,2.17,-1.55,-0.35,0.3
2026-03-27,002287,22.08,22.87,22.94,22.05,29748,67358939.13,4.01,3.02,0.67,0.52
2026-03-30,002287,22.65,23.13,23.15,22.65,22965,52821330.98,2.19,1.14,0.26,0.4
2026-03-31,002287,23.02,22.99,23.35,22.95,21399,49532898.1,1.73,-0.61,-0.14,0.37
2026-04-01,002287,23.19,23.59,23.6,23.02,27006,63184233.5,2.52,2.61,0.6,0.47
2026-04-02,002287,23.76,23.74,23.94,23.59,29451,69892167.33,1.48,0.64,0.15,0.52
2026-04-03,002287,23.78,23.09,23.78,23.06,20989,48926315.4,3.03,-2.74,-0.65,0.37
2026-04-07,002287,23.08,23.21,23.3,22.83,13335,30832041.88,2.04,0.52,0.12,0.23
2026-04-08,002287,23.4,23.43,23.6,23.29,23274,54489615.99,1.34,0.95,0.22,0.41
2026-04-09,002287,23.22,23.1,23.66,23.02,26924,62565981.16,2.73,-1.41,-0.33,0.47
2026-04-10,002287,23.21,23.33,23.53,23.12,21466,50073822.77,1.77,1.0,0.23,0.38
2026-04-13,002287,23.35,23.06,23.36,23.06,14790,34281289.16,1.29,-1.16,-0.27,0.26
2026-04-14,002287,23.11,23.14,23.18,23.01,12093,27921335.43,0.74,0.35,0.08,0.21
2026-04-15,002287,23.29,23.45,23.6,23.24,26508,62117305.43,1.56,1.34,0.31,0.46
2026-04-16,002287,23.52,23.44,23.55,23.24,17009,39767868.11,1.32,-0.04,-0.01,0.3
2026-04-17,002287,23.44,23.3,23.44,23.1,17015,39496044.32,1.45,-0.6,-0.14,0.3
2026-04-20,002287,23.3,23.18,23.3,23.11,14577,33778024.76,0.82,-0.52,-0.12,0.26
2026-04-21,002287,23.17,23.18,23.37,23.11,12513,29022877.22,1.12,0.0,0.0,0.22
2026-04-22,002287,23.1,23.1,23.17,23.02,13643,31469508.76,0.65,-0.35,-0.08,0.24
2026-04-23,002287,23.1,23.07,23.1,22.7,19314,44269548.61,1.73,-0.13,-0.03,0.34
2026-04-24,002287,22.87,22.66,23.0,22.5,23547,53346462.5,2.17,-1.78,-0.41,0.41
2026-04-27,002287,22.5,22.55,22.73,22.48,15332,34589868.6,1.1,-0.49,-0.11,0.27
