日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002235,10.72,10.6,10.78,10.51,385760,409477916.72,2.52,-1.12,-0.12,6.97
2026-02-27,002235,10.55,10.43,10.55,10.25,401736,417767960.28,2.83,-1.6,-0.17,7.26
2026-03-02,002235,10.1,9.66,10.1,9.47,636302,619757043.88,6.04,-7.38,-0.77,11.49
2026-03-03,002235,9.67,9.61,10.04,9.59,463017,454152631.06,4.66,-0.52,-0.05,8.36
2026-03-04,002235,9.45,9.65,9.7,9.38,273508,262010500.97,3.33,0.42,0.04,4.94
2026-03-05,002235,10.45,10.62,10.62,10.32,330673,348991219.06,3.11,10.05,0.97,5.97
2026-03-06,002235,10.62,10.67,10.7,10.22,766155,807260275.62,4.52,0.47,0.05,13.84
2026-03-09,002235,10.61,10.82,10.88,10.59,610161,654882757.78,2.72,1.41,0.15,11.02
2026-03-10,002235,10.72,11.09,11.17,10.72,682346,752985371.83,4.16,2.5,0.27,12.33
2026-03-11,002235,11.1,11.16,11.28,11.0,681224,758758001.71,2.52,0.63,0.07,12.31
2026-03-12,002235,11.12,10.98,11.26,10.94,472041,521696793.42,2.87,-1.61,-0.18,8.53
2026-03-13,002235,10.9,10.51,10.94,10.48,450036,480633815.97,4.19,-4.28,-0.47,8.13
2026-03-16,002235,10.51,11.56,11.56,10.45,895771,998810161.33,10.56,9.99,1.05,16.18
2026-03-17,002235,11.4,11.37,11.65,11.28,824024,943982911.55,3.2,-1.64,-0.19,14.89
2026-03-18,002235,11.43,11.39,11.49,11.04,496591,559465890.0,3.96,0.18,0.02,8.97
2026-03-19,002235,11.24,10.97,11.25,10.91,440091,485118186.56,2.99,-3.69,-0.42,7.95
2026-03-20,002235,11.09,10.54,11.21,10.5,431920,465209921.39,6.47,-3.92,-0.43,7.8
2026-03-23,002235,10.18,9.6,10.2,9.49,555742,545434127.72,6.74,-8.92,-0.94,10.04
2026-03-24,002235,9.81,10.04,10.06,9.5,470663,464203819.95,5.83,4.58,0.44,8.5
2026-03-25,002235,10.16,10.22,10.37,10.07,332171,338309603.63,2.99,1.79,0.18,6.0
2026-03-26,002235,10.28,9.57,10.34,9.55,462593,455989351.0,7.73,-6.36,-0.65,8.36
2026-03-27,002235,9.48,9.95,10.18,9.21,466362,455329607.57,10.14,3.97,0.38,8.42
2026-03-30,002235,9.83,10.03,10.13,9.57,335618,330289006.44,5.63,0.8,0.08,6.06
2026-03-31,002235,10.04,9.82,10.12,9.75,254699,252603768.16,3.69,-2.09,-0.21,4.6
2026-04-01,002235,10.11,10.25,10.3,10.03,389592,396745559.35,2.75,4.38,0.43,7.04
2026-04-02,002235,10.17,10.22,10.35,10.03,287293,293300456.0,3.12,-0.29,-0.03,5.19
2026-04-03,002235,10.3,9.85,10.31,9.82,260962,261195616.0,4.79,-3.62,-0.37,4.71
2026-04-07,002235,9.85,10.12,10.2,9.83,227463,229334259.67,3.76,2.74,0.27,4.11
2026-04-08,002235,10.31,10.56,10.57,10.3,303425,317160305.84,2.67,4.35,0.44,5.48
2026-04-09,002235,10.46,10.2,10.5,10.15,303127,311774411.08,3.31,-3.41,-0.36,5.48
2026-04-10,002235,10.33,9.97,10.39,9.94,376856,380357433.05,4.41,-2.25,-0.23,6.81
2026-04-13,002235,9.97,9.69,10.01,9.57,348988,340481604.3,4.41,-2.81,-0.28,6.3
2026-04-14,002235,9.72,9.43,9.85,9.22,518545,488425894.65,6.5,-2.68,-0.26,9.37
2026-04-15,002235,9.45,9.29,9.48,9.24,287429,268056695.81,2.55,-1.48,-0.14,5.19
2026-04-16,002235,9.29,9.74,10.05,9.27,671782,652144096.55,8.4,4.84,0.45,12.14
2026-04-17,002235,9.6,9.46,9.64,9.32,435049,409131701.27,3.29,-2.87,-0.28,7.86
2026-04-20,002235,9.38,9.67,9.69,9.36,353429,334514220.89,3.49,2.22,0.21,6.38
2026-04-21,002235,9.55,9.45,9.55,9.33,291622,274145314.71,2.28,-2.28,-0.22,5.27
2026-04-22,002235,9.36,9.38,9.42,9.31,210199,196626128.54,1.16,-0.74,-0.07,3.8
2026-04-23,002235,9.41,9.51,9.65,9.37,362133,344173532.33,2.99,1.39,0.13,6.54
2026-04-24,002235,9.42,9.43,9.6,9.1,356447,333216191.26,5.26,-0.84,-0.08,6.44
2026-04-27,002235,9.38,9.77,9.93,9.2,512019,493787334.82,7.74,3.61,0.34,9.25
