日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,920260,11.64,11.57,11.68,11.54,6431,7450545.51,1.2,-0.6,-0.07,0.65
2026-02-27,920260,11.57,11.48,11.57,11.38,9104,10419857.55,1.64,-0.78,-0.09,0.92
2026-03-02,920260,11.48,11.85,11.95,11.35,51309,59933259.88,5.23,3.22,0.37,5.2
2026-03-03,920260,12.45,15.4,15.4,12.39,245983,343702103.83,25.4,29.96,3.55,24.91
2026-03-04,920260,13.51,12.93,14.0,12.04,136337,177973443.08,12.73,-16.04,-2.47,13.81
2026-03-05,920260,12.6,12.95,13.91,12.25,128866,166925260.06,12.84,0.15,0.02,13.05
2026-03-06,920260,12.6,12.35,13.13,12.31,93955,118040005.8,6.33,-4.63,-0.6,9.52
2026-03-09,920260,13.14,12.44,13.3,12.3,101760,130727090.65,8.1,0.73,0.09,10.31
2026-03-10,920260,11.87,12.05,12.09,11.63,65541,77824186.27,3.7,-3.14,-0.39,6.64
2026-03-11,920260,12.03,12.19,12.25,11.81,52428,63217562.74,3.65,1.16,0.14,5.31
2026-03-12,920260,12.21,12.04,12.4,11.85,55329,67239798.17,4.51,-1.23,-0.15,5.6
2026-03-13,920260,12.01,11.63,12.08,11.61,49434,58254082.15,3.9,-3.41,-0.41,5.01
2026-03-16,920260,11.62,11.43,11.8,11.41,31956,36954020.68,3.35,-1.72,-0.2,3.24
2026-03-17,920260,11.46,11.26,11.52,11.11,37203,41992014.94,3.59,-1.49,-0.17,3.77
2026-03-18,920260,11.14,11.02,11.21,10.93,31090,34304900.96,2.49,-2.13,-0.24,3.15
2026-03-19,920260,11.26,11.36,11.59,11.11,83358,94866686.32,4.36,3.09,0.34,8.44
2026-03-20,920260,10.87,10.94,11.15,10.87,47459,52080507.81,2.46,-3.7,-0.42,4.81
2026-03-23,920260,10.87,10.0,10.87,10.0,49634,51265729.14,7.95,-8.59,-0.94,5.03
2026-03-24,920260,10.18,10.17,10.25,9.89,27629,27810937.98,3.6,1.7,0.17,2.8
2026-03-25,920260,10.17,10.18,10.26,10.01,27562,28030648.34,2.46,0.1,0.01,2.79
2026-03-26,920260,10.16,10.1,10.29,9.97,35121,35520526.8,3.14,-0.79,-0.08,3.56
2026-03-27,920260,9.99,10.07,10.15,9.93,19130,19208188.22,2.18,-0.3,-0.03,1.94
2026-03-30,920260,10.0,10.02,10.25,9.96,19321,19397708.43,2.88,-0.5,-0.05,1.96
2026-03-31,920260,10.0,9.92,10.07,9.81,22730,22613269.63,2.59,-1.0,-0.1,2.3
2026-04-01,920260,10.03,10.03,10.11,9.93,19441,19437752.8,1.81,1.11,0.11,1.97
2026-04-02,920260,9.96,10.3,10.37,9.96,32674,33429737.39,4.09,2.69,0.27,3.3
2026-04-03,920260,10.29,10.05,10.3,9.92,19477,19566455.45,3.69,-2.43,-0.25,1.97
2026-04-07,920260,10.05,10.07,10.13,9.92,15201,15228594.07,2.09,0.2,0.02,1.54
2026-04-08,920260,10.1,10.35,10.36,9.99,25718,26225563.9,3.67,2.78,0.28,2.6
2026-04-09,920260,10.28,10.07,10.28,9.99,16730,16912542.36,2.8,-2.71,-0.28,1.69
2026-04-10,920260,10.09,10.06,10.25,10.04,18278,18505761.32,2.09,-0.1,-0.01,1.85
2026-04-13,920260,10.14,10.04,10.18,9.97,15415,15490569.13,2.09,-0.2,-0.02,1.56
2026-04-14,920260,10.04,9.98,10.06,9.89,16701,16627964.85,1.69,-0.6,-0.06,1.69
2026-04-15,920260,10.0,9.98,10.07,9.91,13064,13043988.7,1.6,0.0,0.0,1.32
2026-04-16,920260,10.0,10.0,10.03,9.88,12788,12739365.33,1.5,0.2,0.02,1.29
2026-04-17,920260,9.96,10.29,10.38,9.85,31429,31831818.56,5.3,2.9,0.29,3.18
2026-04-20,920260,10.2,10.38,10.57,10.19,20111,20918766.69,3.69,0.87,0.09,2.03
2026-04-21,920260,10.35,10.17,10.4,10.07,12988,13177352.65,3.18,-2.02,-0.21,1.31
2026-04-22,920260,10.16,10.24,10.34,10.1,13488,13825013.03,2.36,0.69,0.07,1.36
2026-04-23,920260,10.27,10.14,10.27,10.04,11218,11326826.91,2.25,-0.98,-0.1,1.13
2026-04-24,920260,10.11,9.92,10.11,9.9,9478,9448266.98,2.07,-2.17,-0.22,0.96
2026-04-27,920260,9.78,9.55,9.8,9.35,27226,25834586.11,4.54,-3.73,-0.37,2.75
