日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002548,6.88,6.89,6.89,6.68,253790,172230146.99,3.07,0.73,0.05,3.15
2026-02-27,002548,6.89,7.18,7.23,6.85,555765,394197224.95,5.52,4.21,0.29,6.91
2026-03-02,002548,6.95,6.9,7.18,6.88,378776,264707987.55,4.18,-3.9,-0.28,4.71
2026-03-03,002548,6.94,6.22,7.04,6.21,552872,362653431.75,12.03,-9.86,-0.68,6.87
2026-03-04,002548,6.16,6.36,6.47,6.1,424926,269421000.76,5.95,2.25,0.14,5.28
2026-03-05,002548,6.47,6.67,6.73,6.42,347395,228544702.35,4.87,4.87,0.31,4.32
2026-03-06,002548,6.69,6.75,6.91,6.61,307379,207373758.98,4.5,1.2,0.08,3.82
2026-03-09,002548,6.61,6.65,6.76,6.31,409773,266229308.69,6.67,-1.48,-0.1,5.09
2026-03-10,002548,6.66,6.69,6.91,6.57,441527,299252593.98,5.11,0.6,0.04,5.49
2026-03-11,002548,6.68,6.6,6.74,6.55,322315,213682112.96,2.84,-1.35,-0.09,4.01
2026-03-12,002548,6.6,6.5,6.67,6.48,231816,152051997.12,2.88,-1.52,-0.1,2.88
2026-03-13,002548,6.52,6.37,6.53,6.37,168209,108350658.6,2.46,-2.0,-0.13,2.09
2026-03-16,002548,6.39,6.42,6.46,6.27,160725,102287229.49,2.98,0.78,0.05,2.0
2026-03-17,002548,6.41,6.16,6.5,6.16,214910,135384576.17,5.3,-4.05,-0.26,2.67
2026-03-18,002548,6.15,6.06,6.2,5.88,329303,197335932.12,5.19,-1.62,-0.1,4.09
2026-03-19,002548,6.01,5.78,6.01,5.75,257562,150250668.88,4.29,-4.62,-0.28,3.2
2026-03-20,002548,5.8,5.59,5.89,5.54,243474,138727621.22,6.06,-3.29,-0.19,3.03
2026-03-23,002548,5.36,5.12,5.42,5.08,333033,174562900.64,6.08,-8.41,-0.47,4.14
2026-03-24,002548,5.31,5.39,5.39,5.12,241107,127107447.6,5.27,5.27,0.27,3.0
2026-03-25,002548,5.41,5.63,5.65,5.37,300026,165748220.83,5.19,4.45,0.24,3.73
2026-03-26,002548,5.63,5.26,5.68,5.2,322223,173548223.58,8.53,-6.57,-0.37,4.01
2026-03-27,002548,5.21,5.55,5.56,5.17,326554,178376498.87,7.41,5.51,0.29,4.06
2026-03-30,002548,5.56,5.51,5.6,5.45,223111,123046097.3,2.7,-0.72,-0.04,2.77
2026-03-31,002548,5.56,5.31,5.57,5.3,199486,107771289.16,4.9,-3.63,-0.2,2.48
2026-04-01,002548,5.4,5.48,5.5,5.34,145887,78999427.27,3.01,3.2,0.17,1.81
2026-04-02,002548,5.47,5.42,5.58,5.34,183848,99955608.9,4.38,-1.09,-0.06,2.29
2026-04-03,002548,5.4,5.13,5.42,5.0,281185,145230607.5,7.75,-5.35,-0.29,3.5
2026-04-07,002548,5.11,5.23,5.3,5.1,163653,85299105.44,3.9,1.95,0.1,2.03
2026-04-08,002548,5.32,5.37,5.46,5.3,221806,119386949.5,3.06,2.68,0.14,2.76
2026-04-09,002548,5.32,5.08,5.35,5.06,383177,196602977.3,5.4,-5.4,-0.29,4.76
2026-04-10,002548,5.08,5.05,5.13,5.03,242234,122659382.59,1.97,-0.59,-0.03,3.01
2026-04-13,002548,5.05,5.01,5.11,4.93,273114,137135080.65,3.56,-0.79,-0.04,3.39
2026-04-14,002548,5.05,5.17,5.17,4.97,370685,188316676.11,3.99,3.19,0.16,4.61
2026-04-15,002548,5.17,5.07,5.19,5.0,256768,129809566.33,3.68,-1.93,-0.1,3.19
2026-04-16,002548,5.06,5.16,5.18,5.02,267620,136789250.98,3.16,1.78,0.09,3.33
2026-04-17,002548,5.17,5.18,5.21,5.1,194153,100103607.73,2.13,0.39,0.02,2.41
2026-04-20,002548,5.2,5.13,5.3,5.1,227372,116818522.7,3.86,-0.97,-0.05,2.83
2026-04-21,002548,5.11,5.06,5.14,5.02,187826,94986405.7,2.34,-1.36,-0.07,2.33
2026-04-22,002548,5.04,5.04,5.09,5.0,176115,88628760.8,1.78,-0.4,-0.02,2.19
2026-04-23,002548,5.0,4.87,5.04,4.8,294346,144257043.6,4.76,-3.37,-0.17,3.66
2026-04-24,002548,4.86,4.78,4.88,4.75,201675,96630402.88,2.67,-1.85,-0.09,2.51
2026-04-27,002548,4.78,4.8,4.84,4.71,157317,75402731.27,2.72,0.42,0.02,1.96
