日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002346,21.61,22.7,23.74,21.61,142193,325453746.73,9.79,4.37,0.95,3.62
2026-02-27,002346,22.81,22.36,22.94,22.24,80738,182102648.8,3.08,-1.5,-0.34,2.05
2026-03-02,002346,21.8,21.25,22.2,21.14,98816,212036881.55,4.74,-4.96,-1.11,2.51
2026-03-03,002346,21.2,19.98,21.29,19.95,81696,167469832.5,6.31,-5.98,-1.27,2.08
2026-03-04,002346,19.81,20.71,21.28,19.64,80928,168107756.8,8.21,3.65,0.73,2.06
2026-03-05,002346,20.95,20.91,21.3,20.76,56068,118120037.88,2.61,0.97,0.2,1.43
2026-03-06,002346,21.14,21.31,21.97,20.93,79316,170427567.03,4.97,1.91,0.4,2.02
2026-03-09,002346,20.88,21.35,21.5,20.41,71361,149330601.0,5.11,0.19,0.04,1.81
2026-03-10,002346,21.3,21.65,21.79,21.3,47269,102068654.32,2.3,1.41,0.3,1.2
2026-03-11,002346,21.64,21.42,21.79,21.33,48157,103720542.46,2.12,-1.06,-0.23,1.22
2026-03-12,002346,21.51,20.66,21.55,20.52,62883,131372380.94,4.81,-3.55,-0.76,1.6
2026-03-13,002346,20.8,20.6,20.97,20.5,47270,97845205.92,2.27,-0.29,-0.06,1.2
2026-03-16,002346,20.44,20.15,20.54,19.78,53392,106878282.59,3.69,-2.18,-0.45,1.36
2026-03-17,002346,20.19,19.54,20.38,19.54,45385,89745574.6,4.17,-3.03,-0.61,1.15
2026-03-18,002346,19.55,19.77,19.82,19.41,23352,45858833.0,2.1,1.18,0.23,0.59
2026-03-19,002346,19.47,19.04,19.65,18.92,39443,75763181.0,3.69,-3.69,-0.73,1.0
2026-03-20,002346,19.08,18.91,19.56,18.63,44259,84729122.56,4.88,-0.68,-0.13,1.13
2026-03-23,002346,18.5,18.05,19.11,17.92,56336,104404710.08,6.29,-4.55,-0.86,1.43
2026-03-24,002346,18.49,18.94,19.04,18.17,47617,88591649.0,4.82,4.93,0.89,1.21
2026-03-25,002346,19.04,19.07,19.18,18.87,37211,70765446.42,1.64,0.69,0.13,0.95
2026-03-26,002346,19.05,19.07,19.69,18.85,62355,120138205.0,4.4,0.0,0.0,1.59
2026-03-27,002346,18.8,19.39,19.55,18.63,43685,83927541.0,4.82,1.68,0.32,1.11
2026-03-30,002346,19.04,19.3,19.42,19.04,26252,50492441.0,1.96,-0.46,-0.09,0.67
2026-03-31,002346,19.35,19.09,19.39,18.83,31055,59347411.0,2.9,-1.09,-0.21,0.79
2026-04-01,002346,19.4,19.52,19.84,19.25,43899,85675645.0,3.09,2.25,0.43,1.12
2026-04-02,002346,19.55,18.87,19.55,18.75,35992,68767683.4,4.1,-3.33,-0.65,0.92
2026-04-03,002346,18.87,18.5,19.2,18.45,20031,37337638.0,3.97,-1.96,-0.37,0.51
2026-04-07,002346,18.58,18.54,18.79,18.5,16959,31577651.0,1.57,0.22,0.04,0.43
2026-04-08,002346,18.88,19.03,19.13,18.86,34579,65775770.0,1.46,2.64,0.49,0.88
2026-04-09,002346,18.86,18.48,18.99,18.4,33294,62005885.0,3.1,-2.89,-0.55,0.85
2026-04-10,002346,18.55,18.79,18.89,18.55,26704,50075019.4,1.84,1.68,0.31,0.68
2026-04-13,002346,18.73,19.22,19.65,18.6,53480,102850850.0,5.59,2.29,0.43,1.36
2026-04-14,002346,19.41,19.2,19.44,18.92,34125,65108860.0,2.71,-0.1,-0.02,0.87
2026-04-15,002346,19.35,18.95,19.46,18.87,30668,58691309.0,3.07,-1.3,-0.25,0.78
2026-04-16,002346,18.94,19.21,19.28,18.8,26036,49588980.0,2.53,1.37,0.26,0.66
2026-04-17,002346,19.21,19.0,19.24,18.88,27263,51913569.0,1.87,-1.09,-0.21,0.69
2026-04-20,002346,19.0,19.35,20.05,18.93,58639,114587719.89,5.89,1.84,0.35,1.49
2026-04-21,002346,19.4,19.22,19.57,18.97,27256,52076373.0,3.1,-0.67,-0.13,0.69
2026-04-22,002346,19.1,19.29,19.41,19.0,27022,51949248.0,2.13,0.36,0.07,0.69
2026-04-23,002346,19.3,18.86,19.38,18.71,42124,79634205.0,3.47,-2.23,-0.43,1.07
2026-04-24,002346,18.71,18.84,18.98,18.51,22091,41331278.0,2.49,-0.11,-0.02,0.56
2026-04-27,002346,18.83,18.59,18.83,18.3,29308,54388736.0,2.81,-1.33,-0.25,0.75
