日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,301040,37.85,37.4,38.6,36.88,45441,170944890.0,4.52,-1.66,-0.63,4.82
2026-02-27,301040,37.45,38.21,38.95,37.45,58865,225839970.0,4.01,2.17,0.81,6.25
2026-03-02,301040,37.79,38.9,39.65,37.45,74259,287926256.0,5.76,1.81,0.69,7.88
2026-03-03,301040,39.22,35.91,39.38,35.89,85962,318970553.0,8.97,-7.69,-2.99,9.12
2026-03-04,301040,35.08,37.18,38.15,35.08,62207,232452505.0,8.55,3.54,1.27,6.6
2026-03-05,301040,37.59,38.06,38.36,36.57,53585,201171446.0,4.81,2.37,0.88,5.69
2026-03-06,301040,37.96,38.34,39.38,37.6,46810,179358683.0,4.68,0.74,0.28,4.97
2026-03-09,301040,37.71,37.25,38.62,35.79,79232,292406367.0,7.38,-2.84,-1.09,8.41
2026-03-10,301040,37.47,38.02,38.13,36.9,58667,220775817.0,3.3,2.07,0.77,6.23
2026-03-11,301040,37.9,43.25,43.39,37.55,130708,529726045.0,15.36,13.76,5.23,13.87
2026-03-12,301040,42.5,40.84,42.64,39.41,139555,567561469.0,7.47,-5.57,-2.41,14.81
2026-03-13,301040,40.39,40.99,43.88,38.3,122299,496260406.0,13.66,0.37,0.15,12.98
2026-03-16,301040,40.85,39.82,41.81,39.21,68247,274263842.0,6.34,-2.85,-1.17,7.24
2026-03-17,301040,39.24,39.21,40.3,38.82,41693,163974478.0,3.72,-1.53,-0.61,4.42
2026-03-18,301040,39.2,40.92,41.33,38.56,76379,307555204.0,7.06,4.36,1.71,8.11
2026-03-19,301040,40.52,43.01,43.88,40.21,125139,534979640.0,8.97,5.11,2.09,13.28
2026-03-20,301040,42.84,41.0,43.0,40.91,70436,294572252.0,4.86,-4.67,-2.01,7.47
2026-03-23,301040,40.3,37.53,40.79,36.8,67587,262276165.0,9.73,-8.46,-3.47,7.17
2026-03-24,301040,38.42,40.4,40.5,37.92,79396,314588260.0,6.87,7.65,2.87,8.43
2026-03-25,301040,40.84,34.3,41.3,33.16,182770,676738261.0,20.15,-15.1,-6.1,19.4
2026-03-26,301040,33.02,30.42,33.3,29.68,196698,610211214.0,10.55,-11.31,-3.88,20.87
2026-03-27,301040,29.42,28.87,29.82,28.71,116184,338506636.0,3.65,-5.1,-1.55,12.33
2026-03-30,301040,28.29,29.83,30.31,27.9,128187,374496572.0,8.35,3.33,0.96,13.6
2026-03-31,301040,29.74,28.83,30.43,28.75,81225,238098849.0,5.63,-3.35,-1.0,8.61
2026-04-01,301040,29.16,28.82,29.58,28.46,52458,151654839.0,3.88,-0.03,-0.01,5.56
2026-04-02,301040,28.54,28.4,29.11,27.48,67276,189923946.0,5.66,-1.46,-0.42,7.13
2026-04-03,301040,28.51,27.2,28.51,27.0,48786,134008706.0,5.32,-4.23,-1.2,5.17
2026-04-07,301040,27.08,27.94,28.58,27.03,43485,121471215.0,5.7,2.72,0.74,4.61
2026-04-08,301040,28.5,28.57,28.8,28.18,41721,119088370.0,2.22,2.25,0.63,4.42
2026-04-09,301040,28.28,27.95,28.37,27.7,33300,93074387.0,2.35,-2.17,-0.62,3.53
2026-04-10,301040,28.0,27.65,28.43,27.65,50283,140737897.0,2.79,-1.07,-0.3,5.33
2026-04-13,301040,27.29,29.01,29.45,27.22,97729,281950465.0,8.07,4.92,1.36,10.36
2026-04-14,301040,29.24,29.62,29.82,28.44,71637,208391497.0,4.76,2.1,0.61,7.59
2026-04-15,301040,29.8,32.31,33.59,29.79,101824,323251289.0,12.83,9.08,2.69,10.79
2026-04-16,301040,32.99,34.88,35.19,31.91,117528,398767237.0,10.15,7.95,2.57,12.45
2026-04-17,301040,34.88,33.96,34.88,33.61,71860,245028937.0,3.64,-2.64,-0.92,7.62
2026-04-20,301040,33.85,33.62,34.02,33.01,50894,169979664.0,2.97,-1.0,-0.34,5.39
2026-04-21,301040,33.85,32.18,34.09,31.9,65390,212672481.0,6.51,-4.28,-1.44,6.93
2026-04-22,301040,32.01,32.0,32.91,31.68,47929,154623412.0,3.82,-0.56,-0.18,5.08
2026-04-23,301040,31.83,32.73,32.95,31.54,60135,194199640.0,4.41,2.28,0.73,6.37
2026-04-24,301040,32.4,32.09,33.1,31.57,42023,134922071.0,4.67,-1.96,-0.64,4.45
2026-04-27,301040,31.52,31.92,32.38,31.09,46716,148194433.3,4.02,-0.53,-0.17,4.95
