日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,601619,6.6,6.66,6.85,6.51,1256111,835991827.0,5.11,0.0,0.0,5.16
2026-02-27,601619,6.72,6.94,7.07,6.69,1687031,1160061303.0,5.71,4.2,0.28,6.93
2026-03-02,601619,6.78,6.79,7.09,6.75,1618411,1116964686.0,4.9,-2.16,-0.15,6.65
2026-03-03,601619,6.8,6.68,7.03,6.5,1527856,1027677043.0,7.81,-1.62,-0.11,6.28
2026-03-04,601619,6.62,7.04,7.07,6.62,1976793,1371511651.0,6.74,5.39,0.36,8.12
2026-03-05,601619,7.03,7.02,7.15,6.83,1439290,1000745684.0,4.55,-0.28,-0.02,5.91
2026-03-06,601619,6.99,6.77,7.15,6.75,1367820,946591011.0,5.7,-3.56,-0.25,5.62
2026-03-09,601619,6.74,6.76,6.9,6.61,1098874,738092962.0,4.28,-0.15,-0.01,4.51
2026-03-10,601619,6.63,6.64,6.93,6.6,1178713,793661796.0,4.88,-1.78,-0.12,4.84
2026-03-11,601619,6.63,6.58,6.75,6.45,1279050,844131844.0,4.52,-0.9,-0.06,5.25
2026-03-12,601619,6.62,6.51,6.64,6.39,1016276,660231010.0,3.8,-1.06,-0.07,4.17
2026-03-13,601619,6.55,6.45,6.64,6.41,1004703,655052004.0,3.53,-0.92,-0.06,4.13
2026-03-16,601619,6.4,6.0,6.4,5.83,1322825,790863325.0,8.84,-6.98,-0.45,5.43
2026-03-17,601619,6.0,5.74,6.02,5.72,1051236,615945198.0,5.0,-4.33,-0.26,4.32
2026-03-18,601619,5.77,5.78,5.84,5.71,664231,383768394.0,2.26,0.7,0.04,2.73
2026-03-19,601619,5.74,5.7,5.82,5.65,681854,391621401.0,2.94,-1.38,-0.08,2.8
2026-03-20,601619,5.68,5.63,5.88,5.61,903384,517929259.0,4.74,-1.23,-0.07,3.71
2026-03-23,601619,5.52,5.43,5.68,5.37,787690,434554748.0,5.51,-3.55,-0.2,3.24
2026-03-24,601619,5.55,5.76,5.79,5.5,1163752,659201261.0,5.34,6.08,0.33,4.78
2026-03-25,601619,5.72,5.92,5.98,5.71,1234429,728476593.0,4.69,2.78,0.16,5.07
2026-03-26,601619,5.9,5.64,5.9,5.62,996623,569491566.0,4.73,-4.73,-0.28,4.09
2026-03-27,601619,5.55,5.62,5.68,5.46,559945,313686182.0,3.9,-0.35,-0.02,2.3
2026-03-30,601619,5.54,5.51,5.68,5.4,639551,352346101.0,4.98,-1.96,-0.11,2.63
2026-03-31,601619,5.55,5.3,5.55,5.3,674362,362761812.0,4.54,-3.81,-0.21,2.77
2026-04-01,601619,5.4,5.24,5.41,5.19,708194,373284171.0,4.15,-1.13,-0.06,2.91
2026-04-02,601619,5.23,5.11,5.27,5.08,694589,357225937.0,3.63,-2.48,-0.13,2.85
2026-04-03,601619,5.12,5.01,5.12,4.98,505898,254756056.0,2.74,-1.96,-0.1,2.08
2026-04-07,601619,5.05,5.0,5.08,4.98,478161,239806063.0,2.0,-0.2,-0.01,1.96
2026-04-08,601619,5.07,5.22,5.23,5.06,661916,341901232.0,3.4,4.4,0.22,2.72
2026-04-09,601619,5.15,5.19,5.2,5.11,361350,186353930.0,1.72,-0.57,-0.03,1.48
2026-04-10,601619,5.19,5.21,5.3,5.15,426432,222814429.0,2.89,0.39,0.02,1.75
2026-04-13,601619,5.32,5.63,5.73,5.32,1898530,1057205317.0,7.87,8.06,0.42,7.8
2026-04-14,601619,5.59,5.49,5.66,5.41,1325483,729259475.0,4.44,-2.49,-0.14,5.44
2026-04-15,601619,5.5,5.53,5.69,5.45,925900,515468692.0,4.37,0.73,0.04,3.8
2026-04-16,601619,5.5,5.63,5.72,5.38,922775,515871460.0,6.15,1.81,0.1,3.79
2026-04-17,601619,5.63,6.19,6.19,5.63,1816331,1086295776.0,9.95,9.95,0.56,7.46
2026-04-20,601619,6.17,6.28,6.38,6.11,1813521,1138602559.0,4.36,1.45,0.09,7.45
2026-04-21,601619,6.28,6.27,6.42,6.15,1259148,790780193.0,4.3,-0.16,-0.01,5.17
2026-04-22,601619,6.23,6.31,6.35,6.1,1300171,808970471.0,3.99,0.64,0.04,5.34
2026-04-23,601619,6.38,6.27,6.44,6.12,976305,611658591.0,5.07,-0.63,-0.04,4.01
2026-04-24,601619,6.17,6.13,6.33,6.13,679641,421889861.0,3.19,-2.23,-0.14,2.79
2026-04-27,601619,6.13,5.98,6.22,5.96,935602,565460925.0,4.24,-2.45,-0.15,3.84
