日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,301199,25.32,25.49,25.51,25.13,22767,57708757.0,1.5,0.63,0.16,3.18
2026-02-27,301199,25.39,25.33,25.46,25.18,17013,43013677.0,1.1,-0.63,-0.16,2.37
2026-03-02,301199,25.08,24.3,25.3,24.25,31344,77060967.0,4.15,-4.07,-1.03,4.37
2026-03-03,301199,24.42,23.27,24.77,23.24,29404,70083755.0,6.3,-4.24,-1.03,4.1
2026-03-04,301199,23.05,23.39,23.59,23.0,23713,55171068.0,2.54,0.52,0.12,3.31
2026-03-05,301199,23.84,23.89,24.32,23.77,24120,58059877.0,2.35,2.14,0.5,3.36
2026-03-06,301199,23.9,24.15,24.26,23.71,16047,38738339.0,2.3,1.09,0.26,2.24
2026-03-09,301199,23.78,23.8,23.89,23.23,19121,45063163.0,2.73,-1.45,-0.35,2.67
2026-03-10,301199,24.28,24.68,24.7,23.93,25406,61988966.0,3.24,3.7,0.88,3.54
2026-03-11,301199,24.7,24.49,24.9,24.37,19083,46972935.0,2.15,-0.77,-0.19,2.66
2026-03-12,301199,24.41,23.79,24.68,23.69,19596,47021960.0,4.04,-2.86,-0.7,2.73
2026-03-13,301199,23.76,23.8,24.25,23.52,16427,39349423.0,3.07,0.04,0.01,2.29
2026-03-16,301199,23.91,24.08,24.09,23.58,14719,35156591.0,2.14,1.18,0.28,2.05
2026-03-17,301199,24.24,23.51,24.3,23.46,12972,30896972.0,3.49,-2.37,-0.57,1.81
2026-03-18,301199,23.75,23.97,23.97,23.4,11442,27105510.0,2.42,1.96,0.46,1.6
2026-03-19,301199,23.62,23.24,23.77,23.1,15081,35324194.0,2.8,-3.05,-0.73,2.1
2026-03-20,301199,23.25,22.5,23.49,22.5,14089,32277579.0,4.26,-3.18,-0.74,1.96
2026-03-23,301199,22.29,21.33,22.3,21.08,19786,42881481.0,5.42,-5.2,-1.17,2.76
2026-03-24,301199,21.71,22.09,22.1,21.33,15736,34130164.0,3.61,3.56,0.76,2.19
2026-03-25,301199,22.09,22.42,22.54,21.98,14301,32058787.0,2.54,1.49,0.33,1.99
2026-03-26,301199,22.42,21.9,22.54,21.77,12330,27183656.0,3.43,-2.32,-0.52,1.72
2026-03-27,301199,21.75,22.23,22.3,21.35,13787,30369237.0,4.34,1.51,0.33,1.92
2026-03-30,301199,22.0,22.52,22.65,21.84,13653,30417498.0,3.64,1.3,0.29,1.9
2026-03-31,301199,22.53,22.41,22.95,22.37,12198,27639253.0,2.58,-0.49,-0.11,1.7
2026-04-01,301199,22.76,22.65,22.81,22.45,12469,28206717.0,1.61,1.07,0.24,1.74
2026-04-02,301199,22.6,22.2,22.7,21.97,11445,25540556.0,3.22,-1.99,-0.45,1.6
2026-04-03,301199,22.24,21.74,22.38,21.61,8222,17943128.0,3.47,-2.07,-0.46,1.15
2026-04-07,301199,21.78,21.85,22.02,21.6,10200,22306966.0,1.93,0.51,0.11,1.42
2026-04-08,301199,22.42,22.74,22.75,22.28,16435,37146345.0,2.15,4.07,0.89,2.29
2026-04-09,301199,22.53,22.13,22.76,22.11,12029,26899624.0,2.86,-2.68,-0.61,1.68
2026-04-10,301199,22.46,22.65,22.94,22.2,14277,32468661.0,3.34,2.35,0.52,1.99
2026-04-13,301199,22.5,22.62,22.75,22.45,9567,21642208.0,1.32,-0.13,-0.03,1.33
2026-04-14,301199,22.77,22.72,22.95,22.48,12978,29350722.0,2.08,0.44,0.1,1.81
2026-04-15,301199,22.74,22.46,22.87,22.41,12665,28714647.0,2.02,-1.14,-0.26,1.77
2026-04-16,301199,22.47,22.82,22.92,22.42,15946,36190843.0,2.23,1.6,0.36,2.22
2026-04-17,301199,22.75,22.92,22.95,22.63,13782,31386145.0,1.4,0.44,0.1,1.92
2026-04-20,301199,22.93,22.99,23.06,22.82,16058,36840377.0,1.05,0.31,0.07,2.24
2026-04-21,301199,22.99,22.62,23.03,22.54,13418,30388966.0,2.13,-1.61,-0.37,1.87
2026-04-22,301199,22.46,22.72,22.82,22.43,11085,25059248.0,1.72,0.44,0.1,1.55
2026-04-23,301199,22.72,22.24,22.85,22.11,18380,41214017.0,3.26,-2.11,-0.48,2.56
2026-04-24,301199,22.22,22.3,22.38,21.95,12197,26977752.0,1.93,0.27,0.06,1.7
2026-04-27,301199,22.31,22.65,22.69,21.85,15148,33822785.0,3.77,1.57,0.35,2.11
