日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,600861,18.06,17.81,18.06,17.75,57646,102862069.0,1.72,-1.22,-0.22,1.57
2026-02-27,600861,17.82,17.96,17.97,17.82,33776,60506770.0,0.84,0.84,0.15,0.92
2026-03-02,600861,17.8,17.7,17.89,17.63,41587,73697212.0,1.45,-1.45,-0.26,1.13
2026-03-03,600861,17.72,17.43,17.85,17.34,42642,74892793.0,2.88,-1.53,-0.27,1.16
2026-03-04,600861,17.33,17.14,17.42,17.02,31370,53994349.0,2.29,-1.66,-0.29,0.86
2026-03-05,600861,17.22,17.1,17.3,17.02,37357,63984225.0,1.63,-0.23,-0.04,1.02
2026-03-06,600861,17.03,17.21,17.27,17.0,25474,43761157.0,1.58,0.64,0.11,0.69
2026-03-09,600861,17.1,16.9,17.1,16.83,31414,53121148.0,1.57,-1.8,-0.31,0.86
2026-03-10,600861,16.98,16.99,17.04,16.9,28994,49136928.0,0.83,0.53,0.09,0.79
2026-03-11,600861,16.92,16.94,16.98,16.89,26192,44315915.0,0.53,-0.29,-0.05,0.71
2026-03-12,600861,16.94,16.89,17.05,16.83,33860,57265643.0,1.3,-0.3,-0.05,0.92
2026-03-13,600861,16.81,16.89,16.92,16.8,27729,46767188.0,0.71,0.0,0.0,0.76
2026-03-16,600861,16.88,16.98,17.02,16.81,35714,60494141.0,1.24,0.53,0.09,0.97
2026-03-17,600861,17.0,16.98,17.11,16.94,31337,53381289.0,1.0,0.0,0.0,0.85
2026-03-18,600861,16.95,16.8,17.05,16.74,33378,56169390.0,1.83,-1.06,-0.18,0.91
2026-03-19,600861,16.69,16.37,16.72,16.28,47784,78534756.0,2.62,-2.56,-0.43,1.3
2026-03-20,600861,16.38,16.35,16.56,16.32,29104,47766713.0,1.47,-0.12,-0.02,0.79
2026-03-23,600861,16.33,15.97,16.33,15.78,38816,62140322.0,3.36,-2.32,-0.38,1.06
2026-03-24,600861,16.16,16.11,16.2,15.86,20320,32631836.0,2.13,0.88,0.14,0.55
2026-03-25,600861,16.15,16.18,16.27,16.11,22279,36076376.0,0.99,0.43,0.07,0.61
2026-03-26,600861,16.19,16.16,16.3,16.07,21718,35170843.0,1.42,-0.12,-0.02,0.59
2026-03-27,600861,16.09,16.22,16.27,16.0,19404,31416918.0,1.67,0.37,0.06,0.53
2026-03-30,600861,16.0,16.3,16.4,16.0,28745,46627132.0,2.47,0.49,0.08,0.78
2026-03-31,600861,16.27,16.24,16.45,16.21,19641,32082112.0,1.47,-0.37,-0.06,0.54
2026-04-01,600861,16.4,16.29,16.4,16.2,27976,45545612.0,1.23,0.31,0.05,0.76
2026-04-02,600861,16.25,16.17,16.27,16.08,19405,31389483.0,1.17,-0.74,-0.12,0.53
2026-04-03,600861,16.17,15.94,16.25,15.9,22664,36288919.0,2.16,-1.42,-0.23,0.62
2026-04-07,600861,15.94,15.82,16.0,15.71,24066,38165126.0,1.82,-0.75,-0.12,0.66
2026-04-08,600861,15.98,16.2,16.23,15.98,37149,59837090.0,1.58,2.4,0.38,1.01
2026-04-09,600861,16.16,15.88,16.19,15.86,31837,50887019.0,2.04,-1.98,-0.32,0.87
2026-04-10,600861,15.93,16.09,16.21,15.89,31301,50385831.0,2.02,1.32,0.21,0.85
2026-04-13,600861,16.09,16.0,16.09,15.96,16074,25755509.0,0.81,-0.56,-0.09,0.44
2026-04-14,600861,16.1,16.06,16.12,15.94,19203,30756690.0,1.13,0.38,0.06,0.52
2026-04-15,600861,16.11,16.06,16.16,16.02,21474,34531384.0,0.87,0.0,0.0,0.59
2026-04-16,600861,16.09,16.35,16.36,16.07,34357,55842293.0,1.81,1.81,0.29,0.94
2026-04-17,600861,16.37,16.32,16.38,16.22,19615,31934498.0,0.98,-0.18,-0.03,0.54
2026-04-20,600861,16.37,16.23,16.39,16.23,29844,48653504.0,0.98,-0.55,-0.09,0.81
2026-04-21,600861,16.26,16.23,16.31,16.15,16224,26308821.0,0.99,0.0,0.0,0.44
2026-04-22,600861,16.25,16.24,16.26,16.17,18540,30059992.0,0.55,0.06,0.01,0.51
2026-04-23,600861,16.24,16.36,16.37,16.13,30365,49356909.0,1.48,0.74,0.12,0.83
2026-04-24,600861,16.31,16.37,16.42,16.02,39814,64491217.0,2.44,0.06,0.01,1.09
2026-04-27,600861,16.03,15.73,16.03,15.55,75638,118855922.0,2.93,-3.91,-0.64,2.06
