日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-12-29,605196,33.64,32.9,33.9,32.7,113642,376799265.0,3.57,-2.2,-0.74,2.25
2025-12-30,605196,32.77,35.19,35.59,32.6,196543,680245840.0,9.09,6.96,2.29,3.89
2025-12-31,605196,35.33,34.74,35.39,34.0,122614,423309837.0,3.95,-1.28,-0.45,2.43
2026-01-05,605196,35.28,35.29,35.89,34.87,118488,419285475.0,2.94,1.58,0.55,2.35
2026-01-06,605196,35.49,36.6,37.28,35.3,144457,529005492.0,5.61,3.71,1.31,2.86
2026-01-07,605196,36.5,36.25,36.89,35.5,103993,374848153.0,3.8,-0.96,-0.35,2.06
2026-01-08,605196,35.8,34.42,36.15,34.1,113628,396674262.0,5.66,-5.05,-1.83,2.25
2026-01-09,605196,34.41,34.91,35.32,34.12,142184,492703262.0,3.49,1.42,0.49,2.82
2026-01-12,605196,35.0,34.96,35.51,34.11,117485,409918671.0,4.01,0.14,0.05,2.33
2026-01-13,605196,34.8,37.07,38.35,34.46,179483,657637630.0,11.13,6.04,2.11,3.55
2026-01-14,605196,37.98,37.5,38.09,36.68,124623,466747755.0,3.8,1.16,0.43,2.47
2026-01-15,605196,37.45,38.85,39.96,37.02,123115,479319641.0,7.84,3.6,1.35,2.44
2026-01-16,605196,39.54,37.76,40.2,37.35,116960,453381519.0,7.34,-2.81,-1.09,2.32
2026-01-19,605196,37.0,37.3,38.57,36.5,121216,455489730.0,5.48,-1.22,-0.46,2.4
2026-01-20,605196,37.1,36.63,38.0,35.3,149014,540456737.0,7.24,-1.8,-0.67,2.95
2026-01-21,605196,36.27,39.05,39.2,36.12,171787,654954310.0,8.41,6.61,2.42,3.4
2026-01-22,605196,39.15,39.5,40.32,38.67,125446,494172236.0,4.23,1.15,0.45,2.48
2026-01-23,605196,39.6,40.0,40.39,38.62,117724,464400497.0,4.48,1.27,0.5,2.33
2026-01-26,605196,39.89,42.98,44.0,39.15,268097,1110837149.0,12.13,7.45,2.98,5.31
2026-01-27,605196,42.55,41.9,42.85,41.01,162071,675212371.0,4.28,-2.51,-1.08,3.21
2026-01-28,605196,41.99,43.99,45.25,40.81,201707,873147584.0,10.6,4.99,2.09,3.99
2026-01-29,605196,44.87,44.01,45.78,43.51,165091,736602422.0,5.16,0.05,0.02,3.27
2026-01-30,605196,43.04,45.7,46.15,41.0,162012,696072687.0,11.7,3.84,1.69,3.21
2026-02-02,605196,43.0,41.13,43.0,41.13,151519,632517281.0,4.09,-10.0,-4.57,3.0
2026-02-03,605196,41.13,43.12,43.42,41.0,104969,442616405.0,5.88,4.84,1.99,2.08
2026-02-04,605196,44.12,42.13,45.46,41.64,105496,452887444.0,8.86,-2.3,-0.99,2.09
2026-02-05,605196,43.0,40.91,43.0,40.48,81102,334505007.0,5.98,-2.9,-1.22,1.61
2026-02-06,605196,40.1,42.98,43.5,39.68,126372,536231741.0,9.34,5.06,2.07,2.5
2026-02-09,605196,43.0,44.7,45.26,42.52,98387,436205885.0,6.38,4.0,1.72,1.95
2026-02-10,605196,44.06,44.68,46.84,44.06,86773,394715085.0,6.22,-0.04,-0.02,1.72
2026-02-11,605196,45.02,45.62,46.75,43.65,86269,390647031.0,6.94,2.1,0.94,1.71
2026-02-12,605196,45.53,45.13,47.22,44.9,76190,348842638.0,5.09,-1.07,-0.49,1.51
2026-02-13,605196,44.65,43.85,45.49,43.6,73589,325251412.0,4.19,-2.84,-1.28,1.46
2026-02-24,605196,44.37,43.8,45.8,43.8,62437,278713247.0,4.56,-0.11,-0.05,1.24
2026-02-25,605196,44.0,48.17,48.18,43.28,196663,926323024.0,11.19,9.98,4.37,3.89
2026-02-26,605196,48.07,48.43,50.19,47.5,124008,604851427.0,5.58,0.54,0.26,2.46
2026-02-27,605196,48.15,47.13,49.66,46.82,104010,497748534.0,5.86,-2.68,-1.3,2.06
2026-03-02,605196,47.1,49.95,50.05,47.01,108122,529913654.0,6.45,5.98,2.82,2.14
2026-03-03,605196,50.8,49.4,51.91,49.02,155862,782752975.0,5.79,-1.1,-0.55,3.09
2026-03-04,605196,49.3,54.34,54.34,48.8,240739,1288273748.0,11.21,10.0,4.94,4.77
2026-03-05,605196,56.5,55.64,58.29,54.6,239323,1348405558.0,6.79,2.39,1.3,4.74
2026-03-06,605196,54.55,51.33,55.33,50.9,208028,1085864469.0,7.96,-7.75,-4.31,4.12
2026-03-09,605196,51.3,52.58,53.8,50.36,192925,1010093159.0,6.7,2.44,1.25,3.82
2026-03-10,605196,50.6,53.13,53.29,49.13,149305,769918233.0,7.91,1.05,0.55,2.96
2026-03-11,605196,53.55,55.63,56.6,52.0,153683,832329762.0,8.66,4.71,2.5,3.04
