日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,603590,42.45,42.0,42.5,41.71,12567,52751614.0,1.87,-0.76,-0.32,0.79
2026-02-27,603590,42.0,42.92,42.98,41.6,23360,99258870.0,3.29,2.19,0.92,1.48
2026-03-02,603590,42.42,41.72,43.63,41.41,21290,90120398.0,5.17,-2.8,-1.2,1.35
2026-03-03,603590,41.7,39.52,42.12,39.22,26315,105873196.0,6.95,-5.27,-2.2,1.66
2026-03-04,603590,39.38,39.14,39.98,38.83,17105,67340702.0,2.91,-0.96,-0.38,1.08
2026-03-05,603590,40.0,39.87,40.3,39.34,17778,70882489.0,2.45,1.87,0.73,1.12
2026-03-06,603590,39.84,40.89,41.5,39.5,20807,85140035.0,5.02,2.56,1.02,1.32
2026-03-09,603590,40.38,39.72,40.52,39.43,18598,74092190.0,2.67,-2.86,-1.17,1.18
2026-03-10,603590,40.62,40.3,41.09,39.8,24214,97638282.0,3.25,1.46,0.58,1.53
2026-03-11,603590,39.58,39.75,40.45,39.58,16581,66215084.0,2.16,-1.36,-0.55,1.05
2026-03-12,603590,39.79,38.74,39.79,38.0,40489,156209920.0,4.5,-2.54,-1.01,2.56
2026-03-13,603590,38.3,38.09,38.86,38.06,20967,80496473.0,2.07,-1.68,-0.65,1.33
2026-03-16,603590,38.01,38.02,38.66,37.73,22021,83795259.0,2.44,-0.18,-0.07,1.39
2026-03-17,603590,38.2,36.59,38.2,36.35,45272,167144655.0,4.87,-3.76,-1.43,2.86
2026-03-18,603590,36.62,37.8,38.2,36.05,34938,129939228.0,5.88,3.31,1.21,2.21
2026-03-19,603590,37.42,37.18,37.8,36.72,18778,69784786.0,2.86,-1.64,-0.62,1.19
2026-03-20,603590,37.2,36.42,37.65,36.4,12826,47365923.0,3.36,-2.04,-0.76,0.81
2026-03-23,603590,35.42,33.89,36.0,33.52,31507,109088883.0,6.81,-6.95,-2.53,1.99
2026-03-24,603590,34.56,35.5,35.59,34.54,28490,100144926.0,3.1,4.75,1.61,1.8
2026-03-25,603590,35.81,35.69,36.23,35.33,10867,38907829.0,2.54,0.54,0.19,0.69
2026-03-26,603590,35.86,35.03,36.28,34.8,17477,61770933.0,4.15,-1.85,-0.66,1.1
2026-03-27,603590,34.59,36.76,36.96,34.59,24573,89089138.0,6.77,4.94,1.73,1.55
2026-03-30,603590,36.33,36.99,37.75,36.3,23600,87750807.0,3.94,0.63,0.23,1.49
2026-03-31,603590,36.99,36.94,37.97,36.8,20506,76499384.0,3.16,-0.14,-0.05,1.3
2026-04-01,603590,37.34,39.36,39.58,36.94,47817,184211948.0,7.15,6.55,2.42,3.02
2026-04-02,603590,39.03,38.98,39.71,38.68,31437,122844582.0,2.62,-0.97,-0.38,1.99
2026-04-03,603590,38.98,37.74,38.98,37.4,25172,95905058.0,4.05,-3.18,-1.24,1.59
2026-04-07,603590,37.62,37.39,38.2,36.77,19212,72016537.0,3.79,-0.93,-0.35,1.21
2026-04-08,603590,38.16,37.54,38.55,37.31,25533,96111469.0,3.32,0.4,0.15,1.61
2026-04-09,603590,37.0,36.98,37.99,36.46,30587,113237409.0,4.08,-1.49,-0.56,1.93
2026-04-10,603590,36.8,37.72,38.5,36.65,27705,104761767.0,5.0,2.0,0.74,1.75
2026-04-13,603590,37.67,39.3,39.81,36.96,40081,154552985.0,7.56,4.19,1.58,2.53
2026-04-14,603590,39.3,39.14,39.3,38.07,28916,111866110.0,3.13,-0.41,-0.16,1.83
2026-04-15,603590,39.68,39.11,39.89,38.49,29044,113062083.0,3.58,-0.08,-0.03,1.84
2026-04-16,603590,39.0,38.94,39.24,38.35,20075,78003716.0,2.28,-0.43,-0.17,1.27
2026-04-17,603590,38.8,38.61,39.08,38.23,18865,72620637.0,2.18,-0.85,-0.33,1.19
2026-04-20,603590,37.83,36.45,38.59,36.36,50755,187538096.0,5.78,-5.59,-2.16,3.21
2026-04-21,603590,36.47,36.17,37.16,35.68,34612,125570729.0,4.06,-0.77,-0.28,2.19
2026-04-22,603590,36.0,37.38,37.52,35.81,36346,134153117.0,4.73,3.35,1.21,2.3
2026-04-23,603590,37.4,36.07,37.4,35.6,34916,126229237.0,4.82,-3.5,-1.31,2.21
2026-04-24,603590,35.8,35.25,36.02,35.0,23115,81747506.0,2.83,-2.27,-0.82,1.46
2026-04-27,603590,35.26,35.78,35.88,34.83,24787,87784912.0,2.98,1.5,0.53,1.57
