日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002380,31.75,31.9,32.38,31.33,52718,167989049.0,3.31,0.41,0.13,3.71
2026-02-27,002380,31.84,32.49,32.68,31.64,48885,158318998.08,3.26,1.85,0.59,3.44
2026-03-02,002380,32.0,35.74,35.74,32.0,120112,416511189.04,11.51,10.0,3.25,8.45
2026-03-03,002380,35.32,33.95,35.98,33.74,191426,670607641.0,6.27,-5.01,-1.79,13.46
2026-03-04,002380,33.75,34.15,34.48,33.41,112097,380903031.07,3.15,0.59,0.2,7.88
2026-03-05,002380,35.5,36.53,37.57,34.3,228854,820218476.06,9.58,6.97,2.38,16.09
2026-03-06,002380,36.55,38.22,39.88,36.5,233858,902805093.94,9.25,4.63,1.69,16.45
2026-03-09,002380,36.65,40.5,41.15,36.1,230033,884799352.32,13.21,5.97,2.28,16.18
2026-03-10,002380,40.5,42.08,43.0,40.35,191607,799486265.76,6.54,3.9,1.58,13.47
2026-03-11,002380,41.92,40.9,42.85,40.48,147737,610871988.68,5.63,-2.8,-1.18,10.39
2026-03-12,002380,40.6,39.98,41.1,39.6,117632,471932473.41,3.67,-2.25,-0.92,8.27
2026-03-13,002380,40.08,37.66,40.1,37.35,134814,517209998.08,6.88,-5.8,-2.32,9.48
2026-03-16,002380,37.5,36.99,37.75,36.3,98639,363419101.0,3.85,-1.78,-0.67,6.94
2026-03-17,002380,37.17,35.76,37.32,35.7,59065,214529098.0,4.38,-3.33,-1.23,4.15
2026-03-18,002380,35.8,36.67,36.78,35.6,65892,238172754.0,3.3,2.54,0.91,4.63
2026-03-19,002380,35.99,35.19,36.27,34.84,65298,231824044.6,3.9,-4.04,-1.48,4.59
2026-03-20,002380,35.43,33.75,35.5,33.7,55431,191277751.6,5.12,-4.09,-1.44,3.9
2026-03-23,002380,33.15,31.13,33.5,30.71,92880,296487456.96,8.27,-7.76,-2.62,6.53
2026-03-24,002380,31.13,31.55,31.88,30.17,105871,328555126.0,5.49,1.35,0.42,7.44
2026-03-25,002380,31.8,32.5,33.13,31.79,82963,270019665.0,4.25,3.01,0.95,5.83
2026-03-26,002380,32.48,31.79,32.97,31.59,52414,168418409.0,4.25,-2.18,-0.71,3.69
2026-03-27,002380,31.35,32.09,32.26,31.28,38879,123926187.46,3.08,0.94,0.3,2.73
2026-03-30,002380,31.35,31.58,31.92,31.26,36438,114893895.0,2.06,-1.59,-0.51,2.56
2026-03-31,002380,31.48,30.81,31.81,30.6,42308,131417176.0,3.83,-2.44,-0.77,2.98
2026-04-01,002380,31.51,31.73,32.05,31.35,43110,136445182.8,2.27,2.99,0.92,3.03
2026-04-02,002380,31.46,30.81,31.78,30.56,34307,106359025.0,3.84,-2.9,-0.92,2.41
2026-04-03,002380,31.15,30.12,31.15,30.1,31696,96595495.0,3.41,-2.24,-0.69,2.23
2026-04-07,002380,30.06,30.17,30.68,30.06,27739,84248622.0,2.06,0.17,0.05,1.95
2026-04-08,002380,31.31,33.19,33.19,31.21,47855,155632094.88,6.56,10.01,3.02,3.37
2026-04-09,002380,33.19,33.48,33.72,32.18,116122,383765268.66,4.64,0.87,0.29,8.17
2026-04-10,002380,33.93,34.96,35.68,33.5,138263,480618175.92,6.51,4.42,1.48,9.72
2026-04-13,002380,34.08,33.74,34.35,33.4,103668,350783838.0,2.72,-3.49,-1.22,7.29
2026-04-14,002380,34.2,33.58,34.29,32.81,95706,319094350.7,4.39,-0.47,-0.16,6.73
2026-04-15,002380,34.97,33.06,35.76,32.93,120027,407459010.65,8.43,-1.55,-0.52,8.44
2026-04-16,002380,33.59,33.76,33.97,33.13,82467,277469112.1,2.54,2.12,0.7,5.8
2026-04-17,002380,33.64,33.72,34.11,33.29,60213,202759255.0,2.43,-0.12,-0.04,4.23
2026-04-20,002380,33.72,33.99,34.2,33.59,58360,197934394.89,1.81,0.8,0.27,4.1
2026-04-21,002380,33.97,33.08,33.97,32.5,72837,239957125.86,4.32,-2.68,-0.91,5.12
2026-04-22,002380,33.15,34.02,34.2,32.91,65041,218850512.26,3.9,2.84,0.94,4.57
2026-04-23,002380,34.3,33.96,34.85,33.5,76112,259826436.82,3.97,-0.18,-0.06,5.35
2026-04-24,002380,33.7,35.6,35.73,33.65,154749,543123293.83,6.12,4.83,1.64,10.88
2026-04-27,002380,35.6,35.05,35.78,34.25,98418,342900277.08,4.3,-1.54,-0.55,6.92
