日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002895,43.87,43.01,44.15,42.91,194837,843990876.09,2.82,-2.25,-0.99,3.27
2026-02-27,002895,42.78,42.98,43.7,42.46,122445,525701960.72,2.88,-0.07,-0.03,2.05
2026-03-02,002895,43.6,43.75,44.0,42.08,184372,797445158.6,4.47,1.79,0.77,3.09
2026-03-03,002895,42.95,41.14,43.96,40.89,197772,826920602.71,7.02,-5.97,-2.61,3.31
2026-03-04,002895,40.45,41.36,42.62,40.45,128373,534129136.34,5.27,0.53,0.22,2.15
2026-03-05,002895,41.85,40.79,41.95,40.6,94027,385991199.4,3.26,-1.38,-0.57,1.58
2026-03-06,002895,40.69,41.96,42.6,40.42,138667,580165279.84,5.34,2.87,1.17,2.32
2026-03-09,002895,42.53,41.55,42.93,40.67,138268,574255179.68,5.39,-0.98,-0.41,2.32
2026-03-10,002895,41.09,41.06,41.83,40.8,97512,400415985.0,2.48,-1.18,-0.49,1.63
2026-03-11,002895,41.13,40.78,41.25,40.02,144264,586711682.98,3.0,-0.68,-0.28,2.42
2026-03-12,002895,40.9,41.12,41.93,40.5,144152,595485378.62,3.51,0.83,0.34,2.42
2026-03-13,002895,41.12,42.36,43.9,41.12,234335,1004436416.84,6.76,3.02,1.24,3.93
2026-03-16,002895,42.57,40.77,43.53,40.4,187599,783483950.5,7.39,-3.75,-1.59,3.14
2026-03-17,002895,41.1,38.9,41.98,38.78,152574,609571715.11,7.85,-4.59,-1.87,2.56
2026-03-18,002895,38.92,38.49,39.05,37.7,103895,397157152.56,3.47,-1.05,-0.41,1.74
2026-03-19,002895,38.32,36.78,38.39,36.59,162633,602411916.21,4.68,-4.44,-1.71,2.73
2026-03-20,002895,37.0,36.26,37.42,36.18,105043,386905001.67,3.37,-1.41,-0.52,1.76
2026-03-23,002895,34.57,35.88,36.86,34.57,215330,768675839.21,6.32,-1.05,-0.38,3.62
2026-03-24,002895,36.19,35.66,36.24,34.5,112245,394322155.14,4.85,-0.61,-0.22,1.89
2026-03-25,002895,36.3,38.4,38.72,36.01,187701,707678334.35,7.6,7.68,2.74,3.15
2026-03-26,002895,38.19,38.35,39.05,37.89,84720,325565713.66,3.02,-0.13,-0.05,1.42
2026-03-27,002895,37.95,39.65,40.19,37.88,120242,474126431.95,6.02,3.39,1.3,2.02
2026-03-30,002895,39.62,40.56,40.85,39.22,109883,442989890.44,4.11,2.3,0.91,1.85
2026-03-31,002895,40.47,39.52,40.54,39.31,69185,275182913.79,3.03,-2.56,-1.04,1.16
2026-04-01,002895,39.92,38.95,40.16,38.78,92307,362538568.9,3.49,-1.44,-0.57,1.55
2026-04-02,002895,38.87,39.0,40.08,38.56,83434,327787588.99,3.9,0.13,0.05,1.4
2026-04-03,002895,39.11,39.15,39.85,38.41,72578,284468111.25,3.69,0.38,0.15,1.22
2026-04-07,002895,38.86,39.06,39.49,37.63,79575,308205916.03,4.75,-0.23,-0.09,1.34
2026-04-08,002895,39.3,39.66,40.04,38.51,90677,358568863.62,3.92,1.54,0.6,1.52
2026-04-09,002895,39.4,39.81,40.06,38.7,67035,264750586.12,3.43,0.38,0.15,1.13
2026-04-10,002895,40.44,39.58,40.5,39.03,131412,522898277.66,3.69,-0.58,-0.23,2.21
2026-04-13,002895,39.55,38.61,39.89,38.5,101831,396728313.89,3.51,-2.45,-0.97,1.71
2026-04-14,002895,38.8,37.99,38.9,37.51,110373,417158264.04,3.6,-1.61,-0.62,1.86
2026-04-15,002895,37.97,37.66,38.45,36.9,97973,367709671.26,4.08,-0.87,-0.33,1.65
2026-04-16,002895,37.57,38.53,38.88,37.25,77972,298263017.67,4.33,2.31,0.87,1.31
2026-04-17,002895,38.38,37.06,38.73,36.71,108009,402842454.47,5.24,-3.82,-1.47,1.82
2026-04-20,002895,37.04,36.48,37.37,36.31,98248,359729818.94,2.86,-1.57,-0.58,1.65
2026-04-21,002895,36.57,36.65,37.0,35.9,86803,316993969.12,3.02,0.47,0.17,1.46
2026-04-22,002895,36.8,36.18,36.94,35.92,131168,474799891.01,2.78,-1.28,-0.47,2.2
2026-04-23,002895,36.07,35.71,36.38,35.5,107090,383779949.68,2.43,-1.3,-0.47,1.8
2026-04-24,002895,35.72,36.33,36.67,35.71,91066,330422771.61,2.69,1.74,0.62,1.53
2026-04-27,002895,36.3,36.11,36.56,35.94,65340,236949041.47,1.71,-0.61,-0.22,1.1
