日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,002963,15.81,16.29,16.52,15.81,51144,83051049.0,4.49,3.1,0.49,4.16
2026-02-27,002963,16.29,16.25,16.3,15.66,38956,62190204.5,3.93,-0.25,-0.04,3.17
2026-03-02,002963,16.3,16.05,17.16,15.92,75866,124647547.0,7.63,-1.23,-0.2,6.17
2026-03-03,002963,16.15,14.81,16.25,14.8,57907,89398039.0,9.03,-7.73,-1.24,4.71
2026-03-04,002963,14.75,15.01,15.17,14.53,46855,69775896.0,4.32,1.35,0.2,3.81
2026-03-05,002963,15.34,15.06,15.81,14.95,29754,45421447.0,5.73,0.33,0.05,2.42
2026-03-06,002963,14.97,15.54,15.56,14.95,26672,41031817.0,4.05,3.19,0.48,2.17
2026-03-09,002963,15.53,15.4,15.53,14.88,35886,54551204.0,4.18,-0.9,-0.14,2.92
2026-03-10,002963,15.66,16.19,16.24,15.53,38562,61836151.0,4.61,5.13,0.79,3.14
2026-03-11,002963,16.26,16.13,16.47,16.04,36648,59454915.0,2.66,-0.37,-0.06,2.98
2026-03-12,002963,16.17,15.87,16.2,15.66,25378,40247450.0,3.35,-1.61,-0.26,2.06
2026-03-13,002963,15.84,15.81,16.11,15.68,21359,33956408.0,2.71,-0.38,-0.06,1.74
2026-03-16,002963,15.67,15.79,15.99,15.48,30849,48487716.0,3.23,-0.13,-0.02,2.51
2026-03-17,002963,15.92,15.28,15.97,15.15,22983,35629603.0,5.19,-3.23,-0.51,1.87
2026-03-18,002963,15.5,15.59,15.97,15.13,38838,60028563.0,5.5,2.03,0.31,3.16
2026-03-19,002963,15.51,15.2,15.51,15.03,31401,48035637.0,3.08,-2.5,-0.39,2.55
2026-03-20,002963,15.37,14.58,15.45,14.5,32654,48440800.0,6.25,-4.08,-0.62,2.65
2026-03-23,002963,14.16,13.12,14.3,13.12,55450,76086981.0,8.09,-10.01,-1.46,4.51
2026-03-24,002963,13.64,14.27,14.27,13.38,54728,75456780.64,6.78,8.77,1.15,4.45
2026-03-25,002963,14.5,15.05,15.05,14.28,54438,80579737.48,5.4,5.47,0.78,4.43
2026-03-26,002963,15.2,14.82,15.27,14.69,34007,50941691.0,3.85,-1.53,-0.23,2.76
2026-03-27,002963,14.6,14.79,15.01,14.56,23084,34263470.0,3.04,-0.2,-0.03,1.88
2026-03-30,002963,14.72,15.18,15.26,14.47,30663,45964940.0,5.34,2.64,0.39,2.49
2026-03-31,002963,15.21,14.88,15.5,14.86,30353,46168201.0,4.22,-1.98,-0.3,2.47
2026-04-01,002963,15.11,14.69,15.35,14.61,29756,44297265.0,4.97,-1.28,-0.19,2.42
2026-04-02,002963,14.68,14.32,14.9,14.13,32324,46873050.0,5.24,-2.52,-0.37,2.63
2026-04-03,002963,14.49,13.79,14.49,13.55,28977,40151728.0,6.56,-3.7,-0.53,2.36
2026-04-07,002963,13.83,14.38,14.56,13.61,30090,42904815.0,6.89,4.28,0.59,2.45
2026-04-08,002963,14.95,15.05,15.13,14.7,29153,43734266.0,2.99,4.66,0.67,2.37
2026-04-09,002963,14.98,14.65,15.18,14.5,32583,48187643.0,4.52,-2.66,-0.4,2.65
2026-04-10,002963,14.73,14.38,14.9,14.2,30607,44742181.08,4.78,-1.84,-0.27,2.49
2026-04-13,002963,14.39,14.63,14.88,14.16,34483,50132634.23,5.01,1.74,0.25,2.8
2026-04-14,002963,14.8,14.53,14.8,14.37,26966,39229792.24,2.94,-0.68,-0.1,2.19
2026-04-15,002963,14.56,14.24,14.68,14.2,25135,36324845.0,3.3,-2.0,-0.29,2.04
2026-04-16,002963,14.23,14.79,14.91,14.12,46997,69004393.0,5.55,3.86,0.55,3.82
2026-04-17,002963,14.79,15.8,15.98,14.53,76710,117710125.0,9.8,6.83,1.01,6.24
2026-04-20,002963,15.99,15.88,15.99,15.02,82431,128221458.0,6.14,0.51,0.08,6.7
2026-04-21,002963,15.85,15.42,15.99,14.8,67818,103324965.0,7.49,-2.9,-0.46,5.51
2026-04-22,002963,15.33,15.11,15.46,15.0,35140,53260715.0,2.98,-2.01,-0.31,2.86
2026-04-23,002963,15.1,14.72,15.17,14.63,30997,45847604.0,3.57,-2.58,-0.39,2.52
2026-04-24,002963,14.67,14.72,15.05,14.31,36737,54168958.0,5.03,0.0,0.0,2.99
2026-04-27,002963,14.87,15.77,15.99,14.72,71272,110319767.0,8.63,7.13,1.05,5.79
