日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,603076,26.59,27.14,27.18,26.56,27787,74761792.0,2.33,1.99,0.53,2.3
2026-02-27,603076,27.02,27.11,27.45,26.9,22672,61311709.0,2.03,-0.11,-0.03,1.88
2026-03-02,603076,26.61,26.28,26.94,26.0,35436,93642979.0,3.47,-3.06,-0.83,2.94
2026-03-03,603076,26.28,25.55,26.76,25.34,30573,79822540.0,5.4,-2.78,-0.73,2.53
2026-03-04,603076,25.4,25.68,26.0,25.1,25802,66061092.0,3.52,0.51,0.13,2.14
2026-03-05,603076,26.18,25.96,26.35,25.8,17635,46022545.0,2.14,1.09,0.28,1.46
2026-03-06,603076,25.75,26.34,26.4,25.64,14383,37776337.0,2.93,1.46,0.38,1.19
2026-03-09,603076,26.1,26.34,26.4,25.81,18697,48846084.0,2.24,0.0,0.0,1.55
2026-03-10,603076,26.49,26.88,26.99,26.49,19622,52650552.0,1.9,2.05,0.54,1.63
2026-03-11,603076,26.85,26.29,27.39,26.22,37529,100493587.0,4.35,-2.19,-0.59,3.11
2026-03-12,603076,26.58,26.95,27.44,26.08,39420,105897115.0,5.17,2.51,0.66,3.27
2026-03-13,603076,26.9,26.53,27.15,26.25,21979,58844146.0,3.34,-1.56,-0.42,1.82
2026-03-16,603076,26.68,26.3,26.75,26.22,17048,45022379.0,2.0,-0.87,-0.23,1.41
2026-03-17,603076,26.24,25.71,26.45,25.65,20002,52084248.0,3.04,-2.24,-0.59,1.66
2026-03-18,603076,25.77,26.33,26.37,25.57,19326,50263649.0,3.11,2.41,0.62,1.6
2026-03-19,603076,26.2,25.49,26.35,25.3,20248,52238992.0,3.99,-3.19,-0.84,1.68
2026-03-20,603076,25.49,24.94,25.89,24.85,19712,49907097.0,4.08,-2.16,-0.55,1.63
2026-03-23,603076,24.68,22.83,24.68,22.66,38618,91242626.0,8.1,-8.46,-2.11,3.2
2026-03-24,603076,23.3,24.38,24.41,22.87,36630,87060093.0,6.75,6.79,1.55,3.03
2026-03-25,603076,24.94,25.77,26.18,24.53,41407,106352786.0,6.77,5.7,1.39,3.43
2026-03-26,603076,25.77,25.56,26.49,25.47,30119,78041984.0,3.96,-0.81,-0.21,2.5
2026-03-27,603076,25.3,28.12,28.12,25.1,63726,175955134.0,11.82,10.02,2.56,5.28
2026-03-30,603076,28.41,28.66,29.68,27.76,135254,389105835.0,6.83,1.92,0.54,11.21
2026-03-31,603076,29.1,28.2,29.5,28.07,80358,230671895.0,4.99,-1.61,-0.46,6.66
2026-04-01,603076,28.5,28.7,29.06,28.49,51942,149209517.0,2.02,1.77,0.5,4.3
2026-04-02,603076,28.72,28.05,28.78,27.81,45382,127504573.0,3.38,-2.26,-0.65,3.76
2026-04-03,603076,28.12,28.23,29.46,27.9,55724,159183095.0,5.56,0.64,0.18,4.62
2026-04-07,603076,28.68,29.55,30.45,28.17,96441,283493341.0,8.08,4.68,1.32,7.99
2026-04-08,603076,29.68,29.15,29.99,28.76,68063,198613294.0,4.16,-1.35,-0.4,5.64
2026-04-09,603076,28.76,28.57,29.76,28.45,57998,168314739.0,4.49,-1.99,-0.58,4.81
2026-04-10,603076,28.95,28.81,29.18,28.17,42021,121277771.0,3.54,0.84,0.24,3.48
2026-04-13,603076,28.49,28.64,29.2,28.35,34745,99744583.0,2.95,-0.59,-0.17,2.88
2026-04-14,603076,28.67,28.5,28.87,28.0,33195,93937733.0,3.04,-0.49,-0.14,2.75
2026-04-15,603076,28.86,28.97,29.5,28.55,46507,135262855.0,3.33,1.65,0.47,3.85
2026-04-16,603076,29.0,29.42,29.6,28.76,42103,123234818.0,2.9,1.55,0.45,3.49
2026-04-17,603076,29.28,29.31,29.42,29.0,29288,85639443.0,1.43,-0.37,-0.11,2.43
2026-04-20,603076,29.17,29.16,29.32,28.67,28507,82601675.0,2.22,-0.51,-0.15,2.36
2026-04-21,603076,29.28,28.39,29.28,28.03,41964,119532971.0,4.29,-2.64,-0.77,3.48
2026-04-22,603076,28.15,28.85,29.12,27.44,51608,146015727.0,5.92,1.62,0.46,4.28
2026-04-23,603076,28.64,30.19,31.2,28.64,86765,262968869.0,8.87,4.64,1.34,7.19
2026-04-24,603076,30.08,29.79,30.69,29.52,52347,157187664.0,3.88,-1.32,-0.4,4.34
2026-04-27,603076,29.98,29.93,30.39,29.44,43298,129895933.0,3.19,0.47,0.14,3.59
