日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,603599,14.82,15.25,15.37,14.7,232658,351868382.0,4.52,2.9,0.43,2.56
2026-02-27,603599,15.19,15.54,15.54,15.01,221511,339721186.0,3.48,1.9,0.29,2.43
2026-03-02,603599,15.45,15.13,15.6,15.01,198240,301627844.0,3.8,-2.64,-0.41,2.18
2026-03-03,603599,15.16,14.28,15.2,14.15,298776,433443707.0,6.94,-5.62,-0.85,3.28
2026-03-04,603599,14.0,14.3,14.56,14.0,155419,223024327.0,3.92,0.14,0.02,1.71
2026-03-05,603599,14.52,14.28,14.52,14.08,166643,238093368.0,3.08,-0.14,-0.02,1.83
2026-03-06,603599,14.2,14.74,14.94,14.11,211687,309651371.0,5.81,3.22,0.46,2.33
2026-03-09,603599,14.75,14.9,15.43,14.33,292833,436296733.0,7.46,1.09,0.16,3.22
2026-03-10,603599,14.51,14.8,14.96,14.35,209221,306987290.0,4.09,-0.67,-0.1,2.3
2026-03-11,603599,14.79,15.41,15.53,14.69,279451,425841868.0,5.68,4.12,0.61,3.07
2026-03-12,603599,15.6,15.68,16.03,15.07,327551,512194929.0,6.23,1.75,0.27,3.6
2026-03-13,603599,15.98,15.77,16.3,15.74,274216,439222592.0,3.57,0.57,0.09,3.01
2026-03-16,603599,15.91,15.3,16.39,15.08,246094,384403838.0,8.31,-2.98,-0.47,2.7
2026-03-17,603599,15.29,14.59,15.58,14.58,175005,260713432.0,6.54,-4.64,-0.71,1.92
2026-03-18,603599,14.53,14.4,14.75,14.17,132531,190501110.0,3.98,-1.3,-0.19,1.46
2026-03-19,603599,14.47,13.65,14.5,13.51,178859,247572467.0,6.88,-5.21,-0.75,1.96
2026-03-20,603599,13.67,13.25,13.77,13.23,135931,183143339.0,3.96,-2.93,-0.4,1.49
2026-03-23,603599,13.0,13.16,13.6,12.81,200226,264941154.0,5.96,-0.68,-0.09,2.2
2026-03-24,603599,13.29,13.08,13.34,12.78,152181,197711446.0,4.26,-0.61,-0.08,1.67
2026-03-25,603599,12.99,13.68,14.17,12.99,196340,267707066.0,9.02,4.59,0.6,2.16
2026-03-26,603599,14.01,13.93,14.23,13.51,231000,321713883.0,5.26,1.83,0.25,2.54
2026-03-27,603599,13.93,14.3,14.83,13.8,203744,291624631.0,7.39,2.66,0.37,2.24
2026-03-30,603599,14.49,14.77,15.28,14.27,229343,341900821.0,7.06,3.29,0.47,2.52
2026-03-31,603599,14.84,14.49,14.95,14.3,134620,194974912.0,4.4,-1.9,-0.28,1.48
2026-04-01,603599,14.65,14.34,14.77,14.31,107242,155015990.0,3.17,-1.04,-0.15,1.18
2026-04-02,603599,14.34,14.42,14.56,14.19,141334,203191527.0,2.58,0.56,0.08,1.55
2026-04-03,603599,14.48,14.45,14.68,14.18,113276,163556581.0,3.47,0.21,0.03,1.24
2026-04-07,603599,14.61,14.98,15.27,14.5,194294,290706284.0,5.33,3.67,0.53,2.13
2026-04-08,603599,14.71,14.84,14.97,14.45,166291,244835451.0,3.47,-0.93,-0.14,1.83
2026-04-09,603599,14.8,14.7,14.96,14.52,91919,135931796.0,2.96,-0.94,-0.14,1.01
2026-04-10,603599,14.77,14.85,15.07,14.63,95810,142542042.0,2.99,1.02,0.15,1.05
2026-04-13,603599,14.8,14.81,15.0,14.23,155365,226513703.0,5.19,-0.27,-0.04,1.71
2026-04-14,603599,14.68,14.59,14.78,14.26,113582,164297243.0,3.51,-1.49,-0.22,1.25
2026-04-15,603599,14.65,14.2,14.65,14.06,118221,168709238.0,4.04,-2.67,-0.39,1.3
2026-04-16,603599,14.21,14.19,14.34,14.1,78957,112150648.0,1.69,-0.07,-0.01,0.87
2026-04-17,603599,14.2,13.82,14.27,13.74,105746,146951982.0,3.74,-2.61,-0.37,1.16
2026-04-20,603599,13.74,13.62,13.82,13.31,127027,171682790.0,3.69,-1.45,-0.2,1.4
2026-04-21,603599,13.69,13.69,13.93,13.37,145096,198509022.0,4.11,0.51,0.07,1.59
2026-04-22,603599,13.69,13.53,13.79,13.49,106185,144648705.0,2.19,-1.17,-0.16,1.17
2026-04-23,603599,13.44,13.79,13.92,13.44,117578,160952310.0,3.55,1.92,0.26,1.29
2026-04-24,603599,13.69,15.17,15.17,13.69,380304,562844768.0,10.73,10.01,1.38,4.18
2026-04-27,603599,14.72,14.95,15.15,14.44,371531,551268794.0,4.68,-1.45,-0.22,4.08
