日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,600389,28.89,28.52,28.98,27.59,148707,419425595.0,4.93,1.06,0.3,3.45
2026-02-27,600389,28.22,30.28,31.1,28.15,249400,753300511.0,10.34,6.17,1.76,5.79
2026-03-02,600389,29.4,30.18,30.82,29.0,207301,625195475.0,6.01,-0.33,-0.1,4.81
2026-03-03,600389,30.28,28.48,30.42,28.14,161559,466484009.0,7.55,-5.63,-1.7,3.75
2026-03-04,600389,27.8,28.03,28.72,27.63,109025,307557807.0,3.83,-1.58,-0.45,2.53
2026-03-05,600389,28.85,28.45,28.86,27.92,107984,305521915.0,3.35,1.5,0.42,2.51
2026-03-06,600389,28.2,30.5,30.98,28.04,231952,692040153.0,10.33,7.21,2.05,5.39
2026-03-09,600389,31.1,29.37,31.48,29.23,170592,508962543.0,7.38,-3.7,-1.13,3.96
2026-03-10,600389,28.93,28.68,29.69,28.6,141689,409738061.0,3.71,-2.35,-0.69,3.29
2026-03-11,600389,28.75,31.02,31.5,28.36,205998,622777854.0,10.95,8.16,2.34,4.78
2026-03-12,600389,31.02,31.9,33.24,30.33,290321,929079018.0,9.38,2.84,0.88,6.74
2026-03-13,600389,31.9,31.55,32.7,30.67,194992,618471671.0,6.36,-1.1,-0.35,4.53
2026-03-16,600389,32.08,31.15,33.3,30.6,206076,653737182.0,8.56,-1.27,-0.4,4.79
2026-03-17,600389,30.66,30.58,31.96,30.51,186575,580655828.0,4.65,-1.83,-0.57,4.33
2026-03-18,600389,30.58,30.45,31.04,29.12,174149,519033231.0,6.28,-0.43,-0.13,4.04
2026-03-19,600389,30.4,29.54,30.78,29.2,114708,342836404.0,5.19,-2.99,-0.91,2.66
2026-03-20,600389,29.5,28.62,30.23,28.5,101391,296697372.0,5.86,-3.11,-0.92,2.35
2026-03-23,600389,28.2,28.5,29.57,28.05,134373,385855649.0,5.31,-0.42,-0.12,3.12
2026-03-24,600389,28.8,28.39,28.89,27.75,79196,223568711.0,4.0,-0.39,-0.11,1.84
2026-03-25,600389,28.39,29.16,29.36,28.3,85568,247004117.0,3.73,2.71,0.77,1.99
2026-03-26,600389,29.2,27.91,29.56,27.48,167771,473414293.0,7.13,-4.29,-1.25,3.9
2026-03-27,600389,27.67,28.4,28.99,27.6,87760,249280004.0,4.98,1.76,0.49,2.04
2026-03-30,600389,28.23,29.44,30.1,28.23,125751,369644086.0,6.58,3.66,1.04,2.92
2026-03-31,600389,29.43,29.03,29.67,28.7,96167,280588621.0,3.29,-1.39,-0.41,2.23
2026-04-01,600389,29.29,29.84,30.18,29.0,103189,305632750.0,4.06,2.79,0.81,2.4
2026-04-02,600389,29.84,28.92,30.02,28.88,74397,218415282.0,3.82,-3.08,-0.92,1.73
2026-04-03,600389,29.07,28.3,29.1,27.81,60575,171629958.0,4.46,-2.14,-0.62,1.41
2026-04-07,600389,28.31,30.5,30.98,28.31,148792,448057917.0,9.43,7.77,2.2,3.46
2026-04-08,600389,29.89,30.88,31.4,29.86,160618,494622746.0,5.05,1.25,0.38,3.73
2026-04-09,600389,30.88,31.15,31.8,30.8,109835,344032464.0,3.24,0.87,0.27,2.55
2026-04-10,600389,31.1,31.06,31.53,30.82,92573,287808873.0,2.28,-0.29,-0.09,2.15
2026-04-13,600389,30.96,31.13,32.16,29.98,127302,396097297.0,7.02,0.23,0.07,2.96
2026-04-14,600389,31.75,30.1,31.78,29.89,114094,346584122.0,6.07,-3.31,-1.03,2.65
2026-04-15,600389,29.96,29.15,30.17,28.85,102342,300308851.0,4.39,-3.16,-0.95,2.38
2026-04-16,600389,29.42,28.92,29.45,28.51,102966,297360936.0,3.22,-0.79,-0.23,2.39
2026-04-17,600389,28.93,28.27,29.0,27.88,141958,400278099.0,3.87,-2.25,-0.65,3.3
2026-04-20,600389,28.3,28.48,28.52,26.85,102779,288390874.0,5.91,0.74,0.21,2.39
2026-04-21,600389,29.08,30.07,30.3,28.8,165253,490794216.0,5.27,5.58,1.59,3.84
2026-04-22,600389,29.81,29.65,30.3,29.33,92883,275713951.0,3.23,-1.4,-0.42,2.16
2026-04-23,600389,29.9,29.76,29.94,29.21,64704,191690842.0,2.46,0.37,0.11,1.5
2026-04-24,600389,29.73,29.99,30.4,29.42,82014,245478329.0,3.29,0.77,0.23,1.9
2026-04-27,600389,29.82,29.52,30.19,29.17,73703,218885240.0,3.4,-1.57,-0.47,1.71
