日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,601162,4.11,4.07,4.11,4.05,1102392,448277388.0,1.46,-0.97,-0.04,1.28
2026-02-27,601162,4.05,4.1,4.11,4.05,1067600,435836324.0,1.47,0.74,0.03,1.24
2026-03-02,601162,4.06,4.04,4.08,4.01,1332018,538690266.0,1.71,-1.46,-0.06,1.55
2026-03-03,601162,4.04,3.97,4.07,3.96,1708231,685237002.0,2.72,-1.73,-0.07,1.99
2026-03-04,601162,3.93,3.93,3.98,3.92,1038373,409845801.0,1.51,-1.01,-0.04,1.21
2026-03-05,601162,3.96,3.94,3.98,3.93,885431,350103993.0,1.27,0.25,0.01,1.03
2026-03-06,601162,3.93,3.99,4.02,3.92,1171890,466392251.0,2.54,1.27,0.05,1.36
2026-03-09,601162,3.95,3.96,3.97,3.92,977544,385596152.0,1.25,-0.75,-0.03,1.14
2026-03-10,601162,3.97,3.99,4.0,3.96,815090,324527139.0,1.01,0.76,0.03,0.95
2026-03-11,601162,3.99,3.99,4.01,3.97,908931,362775719.0,1.0,0.0,0.0,1.06
2026-03-12,601162,3.98,4.01,4.04,3.98,1184262,475575196.0,1.5,0.5,0.02,1.38
2026-03-13,601162,4.01,3.96,4.02,3.95,1068449,425414466.0,1.75,-1.25,-0.05,1.24
2026-03-16,601162,3.95,3.97,3.99,3.94,790097,313160937.0,1.26,0.25,0.01,0.92
2026-03-17,601162,3.98,4.0,4.06,3.97,1815930,731660180.0,2.27,0.76,0.03,2.11
2026-03-18,601162,4.0,3.97,4.01,3.95,1065411,422756222.0,1.5,-0.75,-0.03,1.24
2026-03-19,601162,3.96,3.94,3.99,3.93,1058922,418319041.0,1.51,-0.76,-0.03,1.23
2026-03-20,601162,3.94,3.88,3.96,3.88,1083382,424552541.0,2.03,-1.52,-0.06,1.26
2026-03-23,601162,3.82,3.7,3.83,3.67,1536918,577816094.0,4.12,-4.64,-0.18,1.79
2026-03-24,601162,3.76,3.76,3.77,3.69,1034466,386590717.0,2.16,1.62,0.06,1.2
2026-03-25,601162,3.75,3.81,3.84,3.74,1164183,441733114.0,2.66,1.33,0.05,1.35
2026-03-26,601162,3.8,3.71,3.81,3.7,943550,353350597.0,2.89,-2.62,-0.1,1.1
2026-03-27,601162,3.69,3.74,3.76,3.67,757794,282453620.0,2.43,0.81,0.03,0.88
2026-03-30,601162,3.7,3.75,3.76,3.68,775751,288831622.0,2.14,0.27,0.01,0.9
2026-03-31,601162,3.75,3.7,3.79,3.7,768584,287432299.0,2.4,-1.33,-0.05,0.89
2026-04-01,601162,3.74,3.73,3.76,3.7,658114,245172301.0,1.62,0.81,0.03,0.77
2026-04-02,601162,3.72,3.64,3.72,3.63,893634,327980712.0,2.41,-2.41,-0.09,1.04
2026-04-03,601162,3.65,3.6,3.67,3.59,584458,211836132.0,2.2,-1.1,-0.04,0.68
2026-04-07,601162,3.59,3.58,3.62,3.55,693179,248791804.0,1.94,-0.56,-0.02,0.81
2026-04-08,601162,3.65,3.74,3.74,3.63,1839748,679956915.0,3.07,4.47,0.16,2.14
2026-04-09,601162,3.7,3.65,3.7,3.64,951717,349579133.0,1.6,-2.41,-0.09,1.11
2026-04-10,601162,3.68,3.75,3.85,3.68,2526462,956582699.0,4.66,2.74,0.1,2.94
2026-04-13,601162,3.72,3.77,3.82,3.7,1357664,512013977.0,3.2,0.53,0.02,1.58
2026-04-14,601162,3.79,3.78,3.81,3.73,1013354,381688175.0,2.12,0.27,0.01,1.18
2026-04-15,601162,3.81,3.75,3.81,3.74,762278,286741139.0,1.85,-0.79,-0.03,0.89
2026-04-16,601162,3.76,3.8,3.82,3.74,1377956,522436497.0,2.13,1.33,0.05,1.6
2026-04-17,601162,3.8,3.8,3.82,3.77,825589,312908965.0,1.32,0.0,0.0,0.96
2026-04-20,601162,3.81,3.83,3.84,3.79,1090670,416682990.0,1.32,0.79,0.03,1.27
2026-04-21,601162,3.82,3.77,3.83,3.76,907977,343453663.0,1.83,-1.57,-0.06,1.06
2026-04-22,601162,3.76,3.79,3.81,3.74,955221,361611902.0,1.86,0.53,0.02,1.11
2026-04-23,601162,3.78,3.74,3.8,3.73,944868,354571363.0,1.85,-1.32,-0.05,1.1
2026-04-24,601162,3.72,3.68,3.74,3.67,862711,318141376.0,1.87,-1.6,-0.06,1.0
2026-04-27,601162,3.68,3.72,3.72,3.64,947152,349767766.0,2.17,1.09,0.04,1.1
