日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,603983,30.55,30.3,30.68,30.18,23777,72164319.0,1.64,-0.66,-0.2,0.59
2026-02-27,603983,30.3,30.28,30.5,30.18,23172,70272303.0,1.06,-0.07,-0.02,0.58
2026-03-02,603983,30.03,29.35,30.24,29.3,31544,93513484.0,3.1,-3.07,-0.93,0.79
2026-03-03,603983,29.41,29.04,29.63,28.91,24602,71790226.0,2.45,-1.06,-0.31,0.61
2026-03-04,603983,28.75,28.18,29.12,28.08,21478,61259869.0,3.58,-2.96,-0.86,0.54
2026-03-05,603983,28.48,28.15,28.53,27.92,20424,57542700.0,2.16,-0.11,-0.03,0.51
2026-03-06,603983,28.13,28.4,28.43,27.99,16607,47028357.0,1.56,0.89,0.25,0.41
2026-03-09,603983,28.2,27.9,28.3,27.68,22186,61921388.0,2.18,-1.76,-0.5,0.55
2026-03-10,603983,28.02,28.25,28.3,27.85,20860,58491083.0,1.61,1.25,0.35,0.52
2026-03-11,603983,28.23,27.88,28.3,27.85,23024,64296123.0,1.59,-1.31,-0.37,0.57
2026-03-12,603983,27.88,27.35,27.88,27.01,27384,74983258.0,3.12,-1.9,-0.53,0.68
2026-03-13,603983,27.21,27.44,27.76,27.15,21155,58349352.0,2.23,0.33,0.09,0.53
2026-03-16,603983,27.45,27.91,27.95,27.3,20549,56974257.0,2.37,1.71,0.47,0.51
2026-03-17,603983,27.87,27.85,28.14,27.73,15440,43139475.0,1.47,-0.21,-0.06,0.39
2026-03-18,603983,27.8,27.62,28.04,27.46,15114,41752909.0,2.08,-0.83,-0.23,0.38
2026-03-19,603983,27.46,26.91,27.55,26.78,18674,50456401.0,2.79,-2.57,-0.71,0.47
2026-03-20,603983,26.91,26.81,27.24,26.78,15157,40908816.0,1.71,-0.37,-0.1,0.38
2026-03-23,603983,26.6,25.59,26.6,25.4,28047,72858862.0,4.48,-4.55,-1.22,0.7
2026-03-24,603983,25.95,26.26,26.29,25.72,16640,43284591.0,2.23,2.62,0.67,0.41
2026-03-25,603983,26.26,26.46,26.59,26.15,13141,34762363.0,1.68,0.76,0.2,0.33
2026-03-26,603983,26.44,26.09,26.75,26.03,10492,27625017.0,2.72,-1.4,-0.37,0.26
2026-03-27,603983,25.8,26.66,26.69,25.8,17567,46505448.0,3.41,2.18,0.57,0.44
2026-03-30,603983,26.5,26.67,26.85,26.3,13403,35686093.0,2.06,0.04,0.01,0.33
2026-03-31,603983,26.66,26.5,26.98,26.39,11935,31782268.0,2.21,-0.64,-0.17,0.3
2026-04-01,603983,26.5,26.11,26.75,24.88,52508,134299723.0,7.06,-1.47,-0.39,1.31
2026-04-02,603983,26.01,25.38,26.01,25.13,30053,76460591.0,3.37,-2.8,-0.73,0.75
2026-04-03,603983,25.38,24.36,25.38,24.3,23533,58010209.0,4.26,-4.02,-1.02,0.59
2026-04-07,603983,24.36,24.31,24.48,24.07,13356,32418342.0,1.68,-0.21,-0.05,0.33
2026-04-08,603983,24.88,25.07,25.1,24.71,21291,53095904.0,1.6,3.13,0.76,0.53
2026-04-09,603983,24.96,24.2,24.96,24.14,24887,60841489.0,3.27,-3.47,-0.87,0.62
2026-04-10,603983,24.2,24.82,25.02,24.2,25445,62921387.0,3.39,2.56,0.62,0.63
2026-04-13,603983,24.81,24.43,24.81,24.14,21291,51818836.0,2.7,-1.57,-0.39,0.53
2026-04-14,603983,24.5,24.59,24.61,24.25,14034,34263640.0,1.47,0.65,0.16,0.35
2026-04-15,603983,24.69,24.7,24.95,24.5,14650,36208716.0,1.83,0.45,0.11,0.37
2026-04-16,603983,24.7,24.84,24.86,24.23,17997,44142046.0,2.55,0.57,0.14,0.45
2026-04-17,603983,24.6,24.59,24.68,24.35,14569,35690712.0,1.33,-1.01,-0.25,0.36
2026-04-20,603983,24.59,24.91,24.95,24.46,21269,52758329.0,1.99,1.3,0.32,0.53
2026-04-21,603983,24.97,24.75,25.27,24.6,17225,42779080.0,2.69,-0.64,-0.16,0.43
2026-04-22,603983,24.65,24.43,24.77,24.22,20461,49934925.0,2.22,-1.29,-0.32,0.51
2026-04-23,603983,24.41,24.82,24.98,24.29,25928,64135718.0,2.82,1.6,0.39,0.65
2026-04-24,603983,24.82,24.93,25.33,24.62,29624,74217930.0,2.86,0.44,0.11,0.74
2026-04-27,603983,24.93,25.31,25.72,24.9,25442,64449692.0,3.29,1.52,0.38,0.63
