日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,000807,31.7,30.99,31.7,30.77,440522,1366612617.14,2.97,-1.18,-0.37,1.27
2026-02-27,000807,30.71,31.2,31.98,30.65,503168,1574343755.06,4.29,0.68,0.21,1.45
2026-03-02,000807,31.7,32.85,33.06,30.68,1148768,3658074659.88,7.63,5.29,1.65,3.31
2026-03-03,000807,33.13,32.46,33.97,32.02,1303110,4303110721.26,5.94,-1.19,-0.39,3.76
2026-03-04,000807,33.3,34.24,35.2,33.18,1226017,4201737733.85,6.22,5.48,1.78,3.54
2026-03-05,000807,35.0,35.46,36.11,34.51,1035044,3659373698.0,4.67,3.56,1.22,2.98
2026-03-06,000807,34.06,33.58,34.25,32.98,756242,2543673222.11,3.58,-5.3,-1.88,2.18
2026-03-09,000807,34.78,33.6,35.41,33.4,922609,3145265829.3,5.99,0.06,0.02,2.66
2026-03-10,000807,32.5,32.76,33.1,32.3,532671,1740882604.13,2.38,-2.5,-0.84,1.54
2026-03-11,000807,33.21,33.65,33.89,32.8,512394,1709718415.18,3.33,2.72,0.89,1.48
2026-03-12,000807,34.07,35.24,35.87,33.74,875154,3077266121.94,6.33,4.73,1.59,2.52
2026-03-13,000807,35.34,34.75,36.5,34.53,747116,2654713379.74,5.59,-1.39,-0.49,2.15
2026-03-16,000807,35.0,33.85,35.64,32.4,796908,2690209238.71,9.32,-2.59,-0.9,2.3
2026-03-17,000807,33.96,31.91,34.62,31.73,692238,2270832212.83,8.54,-5.73,-1.94,2.0
2026-03-18,000807,31.7,30.94,32.0,30.38,750735,2316612680.38,5.08,-3.04,-0.97,2.16
2026-03-19,000807,30.36,29.1,30.72,28.9,960921,2846331060.44,5.88,-5.95,-1.84,2.77
2026-03-20,000807,29.09,28.38,29.45,28.3,739605,2134890022.98,3.95,-2.47,-0.72,2.13
2026-03-23,000807,27.0,27.3,28.16,26.93,776550,2132246257.69,4.33,-3.81,-1.08,2.24
2026-03-24,000807,27.62,27.81,27.85,26.63,673647,1832374148.48,4.47,1.87,0.51,1.94
2026-03-25,000807,28.74,28.41,29.0,28.27,524189,1499770829.75,2.62,2.16,0.6,1.51
2026-03-26,000807,28.39,28.13,29.06,28.02,385966,1098824285.28,3.66,-0.99,-0.28,1.11
2026-03-27,000807,27.88,28.73,29.08,27.8,435693,1249569702.15,4.55,2.13,0.6,1.26
2026-03-30,000807,31.02,31.46,31.58,30.21,1154592,3566835584.67,4.77,9.5,2.73,3.33
2026-03-31,000807,31.0,31.0,31.68,30.55,648463,2010356869.38,3.59,-1.46,-0.46,1.87
2026-04-01,000807,31.46,31.82,32.1,31.15,638722,2025204986.66,3.06,2.65,0.82,1.84
2026-04-02,000807,32.25,32.67,33.6,32.0,700102,2302921628.31,5.03,2.67,0.85,2.02
2026-04-03,000807,32.6,31.99,32.66,31.6,426340,1361289474.1,3.24,-2.08,-0.68,1.23
2026-04-07,000807,32.19,32.96,33.2,31.9,462604,1515492451.82,4.06,3.03,0.97,1.33
2026-04-08,000807,33.54,34.76,34.95,33.5,855290,2935452267.36,4.4,5.46,1.8,2.47
2026-04-09,000807,34.18,35.56,35.78,34.05,685372,2419025341.49,4.98,2.3,0.8,1.98
2026-04-10,000807,35.57,34.6,35.58,34.47,492079,1709976677.73,3.12,-2.7,-0.96,1.42
2026-04-13,000807,34.49,34.36,34.8,33.76,486326,1664378880.07,3.01,-0.69,-0.24,1.4
2026-04-14,000807,35.47,35.6,35.88,35.0,486008,1723411007.3,2.56,3.61,1.24,1.4
2026-04-15,000807,35.38,34.46,35.55,34.3,462907,1609964236.62,3.51,-3.2,-1.14,1.33
2026-04-16,000807,35.1,36.42,36.49,35.08,613318,2196529514.85,4.09,5.69,1.96,1.77
2026-04-17,000807,35.85,36.67,36.83,35.77,447287,1630263971.65,2.91,0.69,0.25,1.29
2026-04-20,000807,36.02,35.14,36.1,34.8,623842,2194330108.65,3.55,-4.17,-1.53,1.8
2026-04-21,000807,35.0,34.36,35.0,34.24,416612,1439293801.71,2.16,-2.22,-0.78,1.2
2026-04-22,000807,34.39,34.22,34.54,33.84,403498,1377988938.96,2.04,-0.41,-0.14,1.16
2026-04-23,000807,34.56,33.55,34.96,33.25,493792,1669740166.04,5.0,-1.96,-0.67,1.42
2026-04-24,000807,34.0,34.17,34.82,33.39,827332,2829345499.09,4.26,1.85,0.62,2.39
2026-04-27,000807,34.2,33.43,34.55,33.35,527633,1791732736.96,3.51,-2.17,-0.74,1.52
