日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,603637,13.2,13.16,13.35,13.01,42918,56404159.0,2.58,-0.3,-0.04,1.8
2026-02-27,603637,13.1,13.09,13.15,12.82,53475,69569679.0,2.51,-0.53,-0.07,2.24
2026-03-02,603637,13.13,13.04,13.37,12.82,86083,112111290.0,4.2,-0.38,-0.05,3.61
2026-03-03,603637,13.01,12.67,13.36,12.65,89117,116061506.0,5.44,-2.84,-0.37,3.73
2026-03-04,603637,12.59,12.84,12.96,12.38,67988,86931679.0,4.58,1.34,0.17,2.85
2026-03-05,603637,12.88,12.6,12.95,12.57,66127,84080359.0,2.96,-1.87,-0.24,2.77
2026-03-06,603637,12.59,12.89,12.9,12.41,61880,79295476.0,3.89,2.3,0.29,2.59
2026-03-09,603637,12.89,12.7,12.9,12.52,67524,85366369.0,2.95,-1.47,-0.19,2.83
2026-03-10,603637,12.58,12.9,13.08,12.52,72224,93170310.0,4.41,1.57,0.2,3.03
2026-03-11,603637,12.96,12.55,13.0,12.53,61080,77237652.0,3.64,-2.71,-0.35,2.56
2026-03-12,603637,12.65,12.27,12.66,12.17,77008,95191603.0,3.9,-2.23,-0.28,3.23
2026-03-13,603637,12.37,12.31,12.73,12.2,70578,88213578.0,4.32,0.33,0.04,2.96
2026-03-16,603637,12.27,12.2,12.45,12.07,58300,71169071.0,3.09,-0.89,-0.11,2.44
2026-03-17,603637,12.2,11.98,12.37,11.95,49958,60425736.0,3.44,-1.8,-0.22,2.09
2026-03-18,603637,11.98,11.9,12.2,11.75,69868,83329858.0,3.76,-0.67,-0.08,2.93
2026-03-19,603637,11.91,11.79,12.04,11.71,68054,80568110.0,2.77,-0.92,-0.11,2.85
2026-03-20,603637,11.8,11.91,12.18,11.72,96975,115893121.0,3.9,1.02,0.12,4.06
2026-03-23,603637,11.65,10.81,11.68,10.72,118747,132530902.0,8.06,-9.24,-1.1,4.98
2026-03-24,603637,10.99,11.43,11.43,10.6,114951,126713581.0,7.68,5.74,0.62,4.82
2026-03-25,603637,11.6,11.9,11.96,11.4,66564,78428561.0,4.9,4.11,0.47,2.79
2026-03-26,603637,11.89,11.94,12.23,11.75,60330,72265191.0,4.03,0.34,0.04,2.53
2026-03-27,603637,11.88,12.17,12.24,11.71,64136,77369438.0,4.44,1.93,0.23,2.69
2026-03-30,603637,12.08,12.18,12.37,11.88,53125,64701812.0,4.03,0.08,0.01,2.23
2026-03-31,603637,12.18,11.88,12.3,11.86,45750,55154378.0,3.61,-2.46,-0.3,1.92
2026-04-01,603637,12.11,12.06,12.14,11.82,61979,74057273.0,2.69,1.52,0.18,2.6
2026-04-02,603637,12.15,11.8,12.15,11.78,46563,55461304.0,3.07,-2.16,-0.26,1.95
2026-04-03,603637,11.93,11.57,11.93,11.5,43800,50921540.0,3.64,-1.95,-0.23,1.84
2026-04-07,603637,12.48,12.73,12.73,12.19,72359,91388083.0,4.67,10.03,1.16,3.03
2026-04-08,603637,12.87,13.58,13.87,12.7,327986,434439419.0,9.19,6.68,0.85,13.74
2026-04-09,603637,13.62,14.31,14.49,13.48,272416,382668416.0,7.44,5.38,0.73,11.41
2026-04-10,603637,14.22,14.41,14.97,14.22,222697,325654833.0,5.24,0.7,0.1,9.33
2026-04-13,603637,14.31,13.92,14.39,13.85,170557,238848887.0,3.75,-3.4,-0.49,7.15
2026-04-14,603637,13.9,13.85,14.14,13.75,102236,141985763.0,2.8,-0.5,-0.07,4.28
2026-04-15,603637,13.86,14.18,14.68,13.84,119036,170759969.0,6.06,2.38,0.33,4.99
2026-04-16,603637,14.18,15.03,15.1,13.88,169316,244857332.0,8.6,5.99,0.85,7.09
2026-04-17,603637,15.1,14.64,15.51,14.44,171189,253582206.0,7.12,-2.59,-0.39,7.17
2026-04-20,603637,14.69,15.42,15.49,14.46,161553,243527638.0,7.04,5.33,0.78,6.77
2026-04-21,603637,15.3,15.27,15.68,15.15,117727,181260561.0,3.44,-0.97,-0.15,4.93
2026-04-22,603637,15.18,16.8,16.8,15.18,278382,456416774.0,10.61,10.02,1.53,11.66
2026-04-23,603637,16.8,16.5,16.88,16.25,219822,364528533.0,3.75,-1.79,-0.3,9.21
2026-04-24,603637,16.61,16.36,16.61,15.5,208919,334449699.0,6.73,-0.85,-0.14,8.75
2026-04-27,603637,16.22,16.28,16.73,15.7,148684,239312146.0,6.3,-0.49,-0.08,6.23
