日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,920476,25.08,24.3,25.17,24.25,17395,42793655.65,3.67,-3.03,-0.76,2.16
2026-02-27,920476,24.29,24.4,24.78,24.2,11777,28952360.63,2.39,0.41,0.1,1.46
2026-03-02,920476,24.1,23.36,24.15,23.21,21999,52150238.53,3.85,-4.26,-1.04,2.73
2026-03-03,920476,23.56,22.69,23.83,22.65,17226,40046583.01,5.05,-2.87,-0.67,2.14
2026-03-04,920476,22.54,22.47,23.07,22.4,12851,29360308.48,2.95,-0.97,-0.22,1.6
2026-03-05,920476,22.8,22.81,22.97,22.51,10939,24945778.97,2.05,1.51,0.34,1.36
2026-03-06,920476,22.59,22.75,22.87,22.5,10544,24067957.14,1.62,-0.26,-0.06,1.31
2026-03-09,920476,22.58,22.2,22.64,21.87,10786,24038826.95,3.38,-2.42,-0.55,1.34
2026-03-10,920476,22.4,22.71,22.75,22.2,8245,18707747.99,2.48,2.3,0.51,1.02
2026-03-11,920476,22.72,22.75,23.08,22.65,13382,30769814.48,1.89,0.18,0.04,1.66
2026-03-12,920476,23.03,22.7,23.03,22.44,8104,18445546.17,2.59,-0.22,-0.05,1.01
2026-03-13,920476,22.9,22.2,22.9,22.01,10075,22612270.64,3.92,-2.2,-0.5,1.25
2026-03-16,920476,22.53,22.43,23.15,22.22,14064,32072108.62,4.19,1.04,0.23,1.75
2026-03-17,920476,22.25,21.91,22.75,21.85,12892,28840938.65,4.01,-2.32,-0.52,1.6
2026-03-18,920476,22.0,22.09,22.4,21.94,11012,24506159.9,2.1,0.82,0.18,1.37
2026-03-19,920476,21.89,21.0,21.92,20.88,16934,36265190.78,4.71,-4.93,-1.09,2.1
2026-03-20,920476,21.05,20.85,21.38,20.76,9672,20513312.26,2.95,-0.71,-0.15,1.2
2026-03-23,920476,20.48,18.9,20.48,18.78,24686,48435150.8,8.15,-9.35,-1.95,3.06
2026-03-24,920476,19.09,19.65,19.75,18.95,16702,32548404.66,4.23,3.97,0.75,2.07
2026-03-25,920476,19.79,19.92,20.08,19.6,13937,27779052.22,2.44,1.37,0.27,1.73
2026-03-26,920476,20.1,19.68,20.19,19.52,8005,15971133.13,3.36,-1.2,-0.24,0.99
2026-03-27,920476,19.68,19.81,19.86,19.37,7483,14725829.17,2.49,0.66,0.13,0.93
2026-03-30,920476,19.51,19.56,19.67,19.28,5087,9963021.97,1.97,-1.26,-0.25,0.63
2026-03-31,920476,19.48,19.18,19.84,19.12,7012,13748862.68,3.68,-1.94,-0.38,0.87
2026-04-01,920476,19.46,19.49,19.73,19.29,6370,12488090.53,2.29,1.62,0.31,0.79
2026-04-02,920476,19.33,20.3,20.87,19.33,22109,45075567.35,7.9,4.16,0.81,2.74
2026-04-03,920476,20.16,19.65,20.7,19.63,13287,26584551.22,5.27,-3.2,-0.65,1.65
2026-04-07,920476,19.59,19.76,20.22,19.59,12191,24366970.05,3.21,0.56,0.11,1.51
2026-04-08,920476,20.2,20.52,20.56,20.05,19094,39014608.22,2.58,3.85,0.76,2.37
2026-04-09,920476,20.38,19.92,20.44,19.9,13853,27984708.7,2.63,-2.92,-0.6,1.72
2026-04-10,920476,20.1,19.99,20.35,19.97,10078,20391115.54,1.91,0.35,0.07,1.25
2026-04-13,920476,19.89,20.04,20.25,19.8,11555,23327416.51,2.25,0.25,0.05,1.43
2026-04-14,920476,20.15,20.25,20.27,20.06,8888,18016756.82,1.05,1.05,0.21,1.1
2026-04-15,920476,20.4,20.36,20.7,20.29,11302,23255213.76,2.02,0.54,0.11,1.4
2026-04-16,920476,20.37,20.69,20.75,20.26,11777,24350798.89,2.41,1.62,0.33,1.46
2026-04-17,920476,20.56,21.49,21.7,20.45,20260,42817981.59,6.04,3.87,0.8,2.51
2026-04-20,920476,21.7,22.15,22.65,21.43,25222,56298972.91,5.68,3.07,0.66,3.13
2026-04-21,920476,22.0,21.76,22.3,21.65,15187,33187080.73,2.93,-1.76,-0.39,1.88
2026-04-22,920476,21.65,21.81,22.18,21.65,9317,20386189.69,2.44,0.23,0.05,1.16
2026-04-23,920476,21.73,21.0,21.98,21.0,12690,26974105.02,4.49,-3.71,-0.81,1.57
2026-04-24,920476,21.18,20.69,21.28,20.55,9541,19856492.86,3.48,-1.48,-0.31,1.18
2026-04-27,920476,20.61,20.99,21.25,20.58,12002,25175576.85,3.24,1.45,0.3,1.49
