日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,600075,6.48,6.38,6.49,6.24,314568,199257435.0,3.86,-1.54,-0.1,1.84
2026-02-27,600075,6.34,6.61,6.66,6.29,393311,255016569.0,5.8,3.61,0.23,2.3
2026-03-02,600075,6.7,6.98,7.05,6.5,693096,475516989.0,8.32,5.6,0.37,4.06
2026-03-03,600075,6.94,6.65,7.05,6.6,486141,331232226.0,6.45,-4.73,-0.33,2.85
2026-03-04,600075,6.47,6.5,6.65,6.42,299876,195373304.0,3.46,-2.26,-0.15,1.76
2026-03-05,600075,6.59,6.54,6.74,6.44,231558,151839909.0,4.62,0.62,0.04,1.36
2026-03-06,600075,6.51,7.19,7.19,6.5,869460,613889513.0,10.55,9.94,0.65,5.09
2026-03-09,600075,7.3,7.24,7.73,7.18,1361763,1008930608.0,7.65,0.7,0.05,7.98
2026-03-10,600075,6.85,6.79,7.02,6.79,789835,542160906.0,3.18,-6.22,-0.45,4.63
2026-03-11,600075,6.88,7.47,7.47,6.69,856492,610135039.0,11.49,10.01,0.68,5.02
2026-03-12,600075,7.57,7.8,8.06,7.47,1483232,1160720785.0,7.9,4.42,0.33,8.69
2026-03-13,600075,7.98,7.76,8.13,7.75,967162,767450036.0,4.87,-0.51,-0.04,5.66
2026-03-16,600075,7.95,7.3,8.08,7.2,881097,664582638.0,11.34,-5.93,-0.46,5.16
2026-03-17,600075,7.31,7.05,7.48,7.02,533480,385126699.0,6.3,-3.42,-0.25,3.12
2026-03-18,600075,7.06,7.28,7.28,6.82,531826,377093792.0,6.52,3.26,0.23,3.11
2026-03-19,600075,7.4,6.93,7.6,6.86,599239,432621614.0,10.16,-4.81,-0.35,3.51
2026-03-20,600075,6.77,6.69,6.94,6.55,429911,289598047.0,5.63,-3.46,-0.24,2.52
2026-03-23,600075,6.51,7.21,7.36,6.51,1030064,742842151.0,12.71,7.77,0.52,6.03
2026-03-24,600075,7.28,7.35,7.35,6.87,688806,490449640.0,6.66,1.94,0.14,4.03
2026-03-25,600075,7.07,7.03,7.27,6.9,488657,346375691.0,5.03,-4.35,-0.32,2.86
2026-03-26,600075,7.03,7.28,7.35,6.96,464987,333999965.0,5.55,3.56,0.25,2.72
2026-03-27,600075,7.06,7.3,7.37,7.05,384014,278647128.0,4.4,0.27,0.02,2.25
2026-03-30,600075,7.29,7.47,7.59,7.17,446375,330552534.0,5.75,2.33,0.17,2.61
2026-03-31,600075,7.35,7.28,7.45,7.14,334497,241564744.0,4.15,-2.54,-0.19,1.96
2026-04-01,600075,7.2,7.0,7.29,6.98,362291,255496934.0,4.26,-3.85,-0.28,2.12
2026-04-02,600075,6.99,6.36,7.0,6.3,973244,624554432.0,10.0,-9.14,-0.64,5.7
2026-04-03,600075,6.33,6.18,6.33,5.79,660242,396798579.0,8.49,-2.83,-0.18,3.87
2026-04-07,600075,6.19,6.8,6.8,5.98,673995,440313044.0,13.27,10.03,0.62,3.95
2026-04-08,600075,6.5,6.4,6.59,6.2,758835,479721916.0,5.74,-5.88,-0.4,4.44
2026-04-09,600075,6.3,6.52,6.67,6.23,457805,293575103.0,6.88,1.88,0.12,2.68
2026-04-10,600075,6.46,6.4,6.52,6.33,335238,215444928.0,2.91,-1.84,-0.12,1.96
2026-04-13,600075,6.4,6.48,6.56,6.16,340247,216441553.0,6.25,1.25,0.08,1.99
2026-04-14,600075,6.36,6.43,6.6,6.2,492664,314022025.0,6.17,-0.77,-0.05,2.88
2026-04-15,600075,6.32,6.17,6.42,6.17,308195,193506769.0,3.89,-4.04,-0.26,1.8
2026-04-16,600075,6.16,6.14,6.21,5.91,490628,294757006.0,4.86,-0.49,-0.03,2.87
2026-04-17,600075,6.09,6.15,6.25,5.99,312754,191323100.0,4.23,0.16,0.01,1.83
2026-04-20,600075,6.1,6.14,6.18,6.01,277667,169333959.0,2.76,-0.16,-0.01,1.63
2026-04-21,600075,6.11,6.12,6.23,6.03,169117,103504085.0,3.26,-0.33,-0.02,0.99
2026-04-22,600075,6.11,6.17,6.22,6.07,200156,123380876.0,2.45,0.82,0.05,1.17
2026-04-23,600075,6.16,6.37,6.38,6.16,272298,171319007.0,3.57,3.24,0.2,1.59
2026-04-24,600075,6.37,6.71,6.88,6.3,488019,323023180.0,9.11,5.34,0.34,2.86
2026-04-27,600075,6.61,6.79,7.05,6.46,343400,233345569.0,8.79,1.19,0.08,2.01
