日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,600598,15.85,15.84,16.09,15.8,261619,415866491.0,1.83,-0.19,-0.03,1.47
2026-02-27,600598,15.83,16.08,16.14,15.74,313538,501878058.0,2.53,1.52,0.24,1.76
2026-03-02,600598,16.36,16.96,16.98,16.11,808664,1343638246.0,5.41,5.47,0.88,4.55
2026-03-03,600598,16.8,16.8,17.28,16.71,804506,1364454407.0,3.36,-0.94,-0.16,4.53
2026-03-04,600598,16.8,17.37,17.57,16.8,918451,1587297527.0,4.58,3.39,0.57,5.17
2026-03-05,600598,16.78,16.49,17.03,16.43,746000,1237417152.0,3.45,-5.07,-0.88,4.2
2026-03-06,600598,16.46,17.08,17.16,16.36,564069,951133692.0,4.85,3.58,0.59,3.17
2026-03-09,600598,17.61,17.18,17.8,17.16,769732,1341535394.0,3.75,0.59,0.1,4.33
2026-03-10,600598,16.99,17.15,17.38,16.91,491112,843388783.0,2.74,-0.17,-0.03,2.76
2026-03-11,600598,17.15,17.4,17.53,17.08,416986,723168957.0,2.62,1.46,0.25,2.35
2026-03-12,600598,17.5,17.62,17.88,17.13,466000,818142279.0,4.31,1.26,0.22,2.62
2026-03-13,600598,17.62,17.48,17.85,17.33,349184,612509366.0,2.95,-0.79,-0.14,1.96
2026-03-16,600598,17.54,17.77,18.35,17.54,562181,1007515406.0,4.63,1.66,0.29,3.16
2026-03-17,600598,17.33,17.29,17.78,17.23,368145,641869797.0,3.1,-2.7,-0.48,2.07
2026-03-18,600598,17.26,17.06,17.28,16.8,306310,520231688.0,2.78,-1.33,-0.23,1.72
2026-03-19,600598,17.38,16.84,17.49,16.7,325498,551951284.0,4.63,-1.29,-0.22,1.83
2026-03-20,600598,16.8,16.51,16.91,16.46,290575,484372145.0,2.67,-1.96,-0.33,1.63
2026-03-23,600598,16.29,15.56,16.48,15.4,500040,787351774.0,6.54,-5.75,-0.95,2.81
2026-03-24,600598,15.66,15.65,15.71,15.38,301296,468272573.0,2.12,0.58,0.09,1.69
2026-03-25,600598,15.66,15.78,15.85,15.52,286527,449972461.0,2.11,0.83,0.13,1.61
2026-03-26,600598,15.7,15.82,15.91,15.62,322142,508096754.0,1.84,0.25,0.04,1.81
2026-03-27,600598,15.72,16.13,16.49,15.68,432008,697976264.0,5.12,1.96,0.31,2.43
2026-03-30,600598,16.14,17.48,17.74,16.14,1030343,1804600148.0,9.92,8.37,1.35,5.8
2026-03-31,600598,17.33,16.7,17.48,16.65,762498,1294368817.0,4.75,-4.46,-0.78,4.29
2026-04-01,600598,16.6,16.32,16.91,16.26,389985,640627619.0,3.89,-2.28,-0.38,2.19
2026-04-02,600598,16.29,16.63,16.99,16.29,437575,728541941.0,4.29,1.9,0.31,2.46
2026-04-03,600598,16.63,16.0,16.64,15.76,482168,771717963.0,5.29,-3.79,-0.63,2.71
2026-04-07,600598,16.01,16.33,16.51,15.69,395120,639831673.0,5.13,2.06,0.33,2.22
2026-04-08,600598,15.82,16.29,16.48,15.82,464892,754793931.0,4.04,-0.24,-0.04,2.62
2026-04-09,600598,16.25,16.38,16.54,16.12,374414,609770475.0,2.58,0.55,0.09,2.11
2026-04-10,600598,16.3,16.09,16.3,16.07,438280,707824142.0,1.4,-1.77,-0.29,2.47
2026-04-13,600598,16.24,16.1,16.29,15.97,288631,465346201.0,1.99,0.06,0.01,1.62
2026-04-14,600598,16.03,16.1,16.13,15.93,200241,321315252.0,1.24,0.0,0.0,1.13
2026-04-15,600598,16.0,16.11,16.15,15.86,274941,440401770.0,1.8,0.06,0.01,1.55
2026-04-16,600598,16.01,16.23,16.25,15.85,315272,507123033.0,2.48,0.74,0.12,1.77
2026-04-17,600598,16.11,16.15,16.37,16.09,178972,289755497.0,1.73,-0.49,-0.08,1.01
2026-04-20,600598,16.2,16.16,16.26,15.96,225861,363844448.0,1.86,0.06,0.01,1.27
2026-04-21,600598,16.15,16.05,16.22,15.96,201876,324028538.0,1.61,-0.68,-0.11,1.14
2026-04-22,600598,16.05,15.95,16.16,15.87,254823,407398375.0,1.81,-0.62,-0.1,1.43
2026-04-23,600598,15.9,16.01,16.12,15.73,278962,445631727.0,2.45,0.38,0.06,1.57
2026-04-24,600598,15.93,15.91,16.1,15.83,177928,283464504.0,1.69,-0.62,-0.1,1.0
2026-04-27,600598,15.83,15.85,15.94,15.67,180275,284738340.0,1.7,-0.38,-0.06,1.01
