date,code,pre_close,price,ma5_dev,ma10_dev,return_5d,return_10d,vol_vs_ma5,ma_bull_aligned,price_position_10d,volatility_10d,is_limit_up_close,is_limit_up_touch,change_pct,next_day_return,score
2026-02-27,603182,16.449692199011,16.3,-0.49207217058501174,-0.7430636035176241,-3.830911492734479,-2.1505376344086002,0.8055044771346338,0,31.304347826087053,1.9674607075464048,0,0,-0.91,0.0,5.0
2026-02-27,603933,23.5706418343847,23.54,-4.28670600485942,-6.291151607833168,-9.404517453798778,-7.698744769874477,0.5032138952580688,0,15.999999999999964,4.519456683705503,0,0,-0.13,0.0,5.0
2026-03-02,605589,33.63089644803608,35.79,4.0901940220241295,5.456090952558057,7.939097335508438,5.838443081844846,2.0520243053184952,1,78.38899803536356,3.058836150971332,0,0,6.42,0.0,57.0
2026-03-02,002795,8.040294748624195,8.62,6.590056285178236,9.018949388342513,8.472553699283992,11.945812807881783,2.8566724784973068,1,90.84507042253516,3.915332968106401,0,1,7.21,0.0,55.0
2026-03-02,600971,7.289879931389365,7.65,4.161315181094261,7.388771186440679,8.567603748326636,9.446693657219974,1.5196772189475454,1,93.3333333333333,1.9845330146405178,0,0,4.94,0.0,53.0
2026-03-02,603365,19.91961572394863,20.32,5.287526622835448,7.345166163141981,8.028503562945355,12.630014858840987,6.570921016671222,1,52.952755905511786,3.3411212745403747,0,0,2.01,0.0,53.0
2026-03-02,002615,8.940144872283646,9.38,4.008117706747827,2.206157297768918,4.7254150702426445,0.8610086100860892,2.4630819917491382,0,55.045871559633,2.9209441000848155,0,0,4.92,0.0,52.0
2026-03-02,002151,43.801573594319706,45.65,1.859357584355048,2.830984834923167,0.2243270189431712,6.714437367303616,1.852619824187497,1,77.2334293948127,2.663565089989073,0,0,4.22,0.0,51.0
2026-03-02,002179,35.549921996879874,36.46,2.123189207121512,2.2617169116629032,0.6265322800326878,0.5443658138268859,2.5367355139126806,1,95.80419580419564,2.1832169024428243,0,0,2.56,0.0,51.0
2026-03-02,002092,7.530149083657773,7.93,5.850896508335945,5.950881612090675,8.54838709677419,-0.2962962962962945,1.6975428403029293,0,90.54054054054063,3.183323152455592,0,0,5.31,0.0,48.0
2026-03-02,002142,31.28935386999903,32.3,1.6466509842763433,3.0015995985321453,1.2954966070326979,7.636840380203225,2.4258211446252775,1,69.3215339233039,1.600726922548231,0,0,3.23,0.0,48.0
2026-03-02,600160,41.59861658180421,43.3,3.7714021286441524,4.006029335033934,4.120719674985485,5.99704579025111,1.292788581016049,1,89.42598187311194,2.4710515943887943,0,0,4.09,0.0,48.0
2026-03-02,600333,5.719806763285025,5.92,5.667276051188308,8.097998877875456,9.88593155893538,8.851224105461398,1.8038197529163056,0,86.30136986301375,1.9096708773742204,0,0,3.5,0.0,48.0
2026-03-02,603356,19.619298906897853,20.82,3.362606886988684,6.134314190792578,3.2909930715935287,10.092307692307688,1.6812818316433926,0,96.94656488549624,2.762033292048368,0,1,6.12,0.0,48.0
2026-03-02,002266,5.220244605747241,5.25,4.676573426573438,6.090808416389826,6.444444444444453,8.616780045351469,2.9461508896319804,1,91.48936170212765,2.2399932158142186,0,0,0.57,0.0,47.0
2026-03-02,002270,33.59977430882076,35.73,-3.0371285330233144,-2.9772074593769404,-3.819819819819814,-2.448830409356717,2.079827992673329,1,37.16381418092909,2.4002945242477156,0,0,6.34,0.0,47.0
2026-03-02,002937,25.840436739775882,26.98,0.5864197530864423,2.3105418471777828,2.775149795017362,4.054916985951484,1.2400046913290659,1,65.99326599326609,1.7313859884682143,0,0,4.41,0.0,46.0
2026-03-02,002267,8.0,8.22,2.3912490460442637,3.844169246646034,4.274611398963746,4.409857328145272,2.374200262854169,0,89.09090909090932,1.1295180318457767,0,0,2.75,0.0,45.0
2026-03-02,003017,33.69948999607689,34.36,1.339342389234477,2.297119789831159,1.8500797448165907,3.0664945125887577,2.752326931816269,1,76.303317535545,1.1164201432729222,0,1,1.96,0.0,45.0
2026-03-02,600176,27.041205646699733,28.35,1.9760917296901548,2.6585620433474455,5.455692210659091,4.142011834319526,1.0257501921812409,1,59.122401847575,3.4528216346270133,0,0,4.84,0.0,44.0
2026-03-02,600188,17.719496145892084,18.85,2.45296029947788,5.4125278735049465,10.874200426439229,4.627766599597605,1.0144268934037857,1,84.09090909090914,2.224188690683977,0,0,6.38,0.0,44.0
2026-03-02,603155,20.499618611746758,21.5,1.6744970485483845,3.3110961503151737,3.9408866995073843,5.171339563862909,1.1759698995038061,1,74.10071942446045,1.4068583574239326,0,0,4.88,0.0,44.0
2026-03-03,603836,14.640386619918507,15.45,4.7540491901619575,6.146949319960493,4.801200300075026,8.378588052754065,2.30229608250455,1,96.18320610687032,1.7874035490090139,0,0,5.53,0.0,57.0
2026-03-03,001278,24.58969190901238,25.62,2.6946939531437897,2.894785674522171,2.306273062730635,2.2591055786076453,1.9539255436785845,1,94.54545454545456,2.3477423048670527,0,0,4.19,0.0,51.0
2026-03-03,600429,5.139914496696464,5.29,4.743767313019398,4.580812445980986,4.490500863557845,0.8333333333333304,2.8019314198877425,0,73.75,2.8757518259212307,0,0,2.92,0.0,48.0
2026-03-03,002216,12.62012159246911,12.87,6.541642055522745,9.243697478991608,10.23682200152789,13.532651455546807,3.1348801639620074,1,89.54545454545453,1.9299448396867165,0,0,1.98,0.0,47.0
2026-03-03,000637,5.419796519920129,5.7,1.2145748987854255,1.7869260348337468,2.7397260273972712,-0.6622516556291425,1.6758066012292703,0,81.48148148148152,1.3600424407391005,0,1,5.17,0.0,46.0
2026-03-03,600123,6.609848484848485,6.98,2.7460660290034022,4.782882315921966,7.246376811594213,4.552590266875978,1.4668224816756545,0,77.61194029850755,2.1409851876277797,0,0,5.6,0.0,43.0
2026-03-03,600508,13.240617260430557,13.9,1.6512649598545481,3.302286198137172,5.1724137931034475,2.9930928626247244,1.2057152328028595,0,90.10989010989012,1.3425709650248703,0,0,4.98,0.0,43.0
2026-03-03,600997,6.479709035222052,6.77,2.3000343288705816,3.3107990986306124,4.7451669595782064,2.0547945205479534,1.4270758918728226,0,85.71428571428581,1.2752279605534138,0,0,4.48,0.0,43.0
2026-03-03,001205,17.05073494547179,17.98,0.9963149993175824,1.5228426395939243,1.1619958988380086,3.4965034965035002,1.075533556184109,1,80.00000000000014,1.0580282191973034,0,0,5.45,0.0,42.0
2026-03-03,002261,35.82959212914319,37.51,0.48273690838491756,1.8833794424345518,1.6724183700557393,6.418449569324802,1.0584588779431356,1,52.80000000000001,2.977289278048661,0,0,4.69,0.0,42.0
2026-03-03,601969,12.889518413597735,13.65,1.008314169467539,1.5020887032263674,0.6167400881057272,1.0619469026548645,1.0202868336776,1,78.04878048780492,1.6597869349991676,0,0,5.9,0.0,42.0
2026-03-03,000833,24.801163918525706,25.57,4.892427838603464,7.064707721162855,4.063805545005694,16.0033869602032,1.443487490468195,1,91.05145413870241,4.020699506762578,0,0,3.1,0.0,41.0
2026-03-03,000985,22.849213691026826,24.7,2.784730913642064,3.573305307409358,2.6562500000000044,3.1937172774869182,1.6607174481985085,0,96.92307692307699,1.5256779241134595,0,0,8.1,0.0,41.0
2026-03-03,600408,3.8999334157709504,4.1,1.5132408575031508,1.5452538631346657,1.5772870662460692,-0.6172839506172867,1.4852244034710225,0,62.500000000000085,1.4560815219960506,0,0,5.13,0.0,41.0
2026-03-03,000089,7.16012084592145,7.11,2.4165707710011475,3.338171262699574,3.9416058394160736,5.169867060561306,3.789591782986568,1,77.55102040816321,0.6665707897972711,0,0,-0.7,0.0,40.0
2026-03-03,000819,17.480223808605057,18.12,-0.1779359430605032,5.4445210199861815,8.370895041854464,14.489795918367342,0.5250186143675788,1,85.31468531468526,3.82831428429944,0,0,3.66,0.0,40.0
2026-03-03,002327,6.880225647224741,6.83,2.758620689655178,4.488078541374474,5.225988700564965,8.918128654970769,2.9369965145534707,1,88.15789473684212,1.0165267078125935,0,0,-0.73,0.0,40.0
2026-03-03,002999,7.640203207490786,7.67,2.6959421901056047,4.6593966860217995,5.873925501432664,6.484149855907773,4.165563183194757,1,68.96551724137926,3.663081689584058,0,0,0.39,0.0,40.0
2026-03-03,600535,14.290057768318638,14.1,4.085603112840475,4.703991053330547,5.7909604519774005,8.002883922134107,3.7135389224650033,1,72.02380952380959,1.511736775587296,0,0,-1.33,0.0,40.0
2026-03-03,600584,46.77022908268607,47.57,2.860188310534739,4.022097958633708,4.113283884018881,8.098016336056002,1.5729598506069093,1,83.5078534031413,2.1036694491161203,0,0,1.71,0.0,40.0
2026-03-04,603790,24.779190527030963,25.53,3.271983640081788,6.577558916637338,7.3992024811696755,10.634413509812868,2.568407220293535,1,91.53094462540712,1.7221795648034535,0,0,3.03,0.0,53.0
2026-03-04,603132,17.28047980507919,18.44,3.237186138202941,4.610208694737938,2.1560574948665145,3.3229491173416337,1.6372664520850961,1,73.6625514403292,2.9152489824732486,0,0,6.71,0.0,51.0
2026-03-04,002556,6.609870740305523,6.75,3.3893034825870805,4.873048415076497,4.2319749216300995,9.375,2.1569087548602055,1,74.19354838709684,2.777051270978465,0,0,2.12,0.0,50.0
2026-03-04,603660,9.879565259962792,10.09,6.794294294294279,9.30746326001346,11.1328125,13.572854291417169,2.3418177716835658,1,83.83233532934135,2.961376599470871,0,0,2.13,0.0,50.0
2026-03-04,001259,31.41999806407899,32.46,1.7651862554180386,2.6355803345159856,1.9188424032714702,4.381443298969079,2.1835082771946315,1,95.23809523809518,1.3322771023638345,0,0,3.31,0.0,48.0
2026-03-04,002652,4.399845619451948,4.56,4.4562551103842996,5.469556243550033,4.285714285714293,8.033826638477803,1.4761571646445457,1,92.3076923076923,2.849406400344729,0,0,3.64,0.0,48.0
2026-03-04,002861,19.10079341757273,19.5,4.214413037942433,3.7257635280699697,3.280757097791809,1.613904407200506,3.4716005494061566,0,87.58620689655176,2.590907601835438,0,0,2.09,0.0,48.0
2026-03-04,603685,28.189340003848372,29.3,5.1665110488639865,8.000127848627203,8.894618111504982,16.196698762035776,1.4377211484949879,1,98.07321772639689,2.9714014447757924,0,0,3.94,0.0,48.0
2026-03-04,000782,5.920078934385791,6.0,7.346421785940471,12.624584717607966,11.696869851729819,23.948811700182816,3.1362545289173065,1,97.45222929936305,4.314333926149827,0,0,1.35,0.0,47.0
2026-03-04,002606,12.289643234926434,12.78,11.344853493613805,16.39962299717248,18.9406099518459,28.20069204152249,2.2275938474366415,1,86.82170542635659,3.9494213544128347,0,0,3.99,0.0,47.0
2026-03-04,600846,13.020277481323372,13.42,4.4610255596126525,6.214689265536721,8.940397350993369,8.401976935749577,1.925230175647782,1,95.08196721311471,1.8422872511052484,0,0,3.07,0.0,46.0
2026-03-04,601388,4.019953051643193,4.11,4.873387482083125,6.656948493683168,6.038647342995174,10.579345088161185,1.991949655359137,1,98.03921568627439,2.440356233102623,0,0,2.24,0.0,46.0
2026-03-04,603666,27.8806784948333,28.6,6.255012028869267,8.006965800881849,7.366482504604055,12.201693610469588,1.9344793864841217,1,89.59999999999998,2.2867992402636808,0,0,2.58,0.0,46.0
2026-03-04,002340,9.129743691635207,9.19,4.400749063670406,5.612124082405878,5.437352245862881,8.913308913308926,2.1648378421490775,1,91.56626506024092,2.326014204382474,0,0,0.66,0.0,44.0
2026-03-04,002810,17.56926344241722,18.2,3.3006440281030613,8.614520410911464,7.706982067913004,14.616321559074308,1.1437152244932545,1,85.10971786833856,4.30139332764975,0,0,3.59,0.0,44.0
2026-03-04,600006,6.690072166959236,6.86,2.247892600686874,2.34375,1.5503875968992276,2.34375,1.587008716916611,1,76.92307692307693,1.3115645863614043,0,0,2.54,0.0,44.0
2026-03-04,603291,11.119758731394104,11.43,0.6488105140575628,1.85185185185186,1.001669449081799,4.130808950086062,1.597934738174304,1,82.08955223880595,1.6981259564699085,0,0,2.79,0.0,44.0
2026-03-04,603826,19.889451002435827,21.23,1.9450605698686063,6.168744632333345,7.787131689717386,22.773972602739747,1.0833116516874142,1,90.52369077306736,4.217053349435199,0,0,6.74,0.0,44.0
2026-03-04,605589,34.37003179650239,34.59,4.0901940220241295,5.456090952558057,7.939097335508438,5.838443081844846,2.0520243053184952,1,78.38899803536356,3.058836150971332,0,0,0.64,0.0,44.0
2026-03-04,000912,5.399752828215609,5.68,1.5097338100913626,2.0163705330405346,4.498977505112478,-0.9689922480620172,1.4993581369393842,0,54.28571428571433,2.8751431907487386,0,0,5.19,0.0,43.0
2026-03-05,002748,12.57017794271577,13.21,5.775418275418298,6.737012987012991,7.434640522875813,8.319604612850085,4.575500145185428,1,89.65517241379308,2.3892825859693003,0,0,5.09,0.0,60.0
2026-03-05,002862,16.579967842617993,17.53,7.006297795771488,8.892195010299853,10.639534883720936,10.511033681765403,3.3938301256253904,1,93.56223175965671,3.245417778517217,0,1,5.73,0.0,60.0
2026-03-05,001259,32.459269256724184,33.67,1.7651862554180386,2.6355803345159856,1.9188424032714702,4.381443298969079,2.1835082771946315,1,95.23809523809518,1.3322771023638345,0,0,3.73,0.0,55.0
2026-03-05,000782,5.999805201129834,6.16,7.346421785940471,12.624584717607966,11.696869851729819,23.948811700182816,3.1362545289173065,1,97.45222929936305,4.314333926149827,0,0,2.67,0.0,53.0
2026-03-05,002406,7.780275632880462,7.96,5.7644110275689275,8.135810377962848,9.895833333333325,14.518317503392119,5.567744626150907,1,85.38461538461529,3.261527112079299,0,0,2.31,0.0,53.0
2026-03-05,002480,5.90984324797975,6.07,5.98425196850394,7.921744708146261,9.609120521172642,11.056105610561072,2.773163829509339,1,93.50649350649354,2.5353576619103113,0,0,2.71,0.0,53.0
2026-03-05,003026,31.440219967763344,33.16,5.967766850316658,8.79391007850292,11.908646003262625,13.325991189427299,1.8045821975306313,1,72.02141900937077,1.8351372317361792,0,1,5.47,0.0,53.0
2026-03-05,600203,11.600038347234205,12.1,4.17010054392617,6.720702465383321,7.300509337860794,10.974539069359079,1.6834612622905034,1,92.90780141843975,2.083187779267925,0,0,4.31,0.0,53.0
2026-03-05,603045,32.410800385728066,33.61,6.665257148897918,11.735555494033957,10.424076607387157,23.803680981595086,1.5193072984135756,1,96.61016949152545,3.190407914291703,0,0,3.7,0.0,53.0
2026-03-05,603680,14.270438417420046,14.68,7.227313035767047,8.640311470500151,8.770614692653677,12.830482115085552,4.443670303093801,1,67.49116607773851,3.6099728642155693,0,0,2.87,0.0,53.0
2026-03-05,603790,25.531085558370687,26.2,3.271983640081788,6.577558916637338,7.3992024811696755,10.634413509812868,2.568407220293535,1,91.53094462540712,1.7221795648034535,0,0,2.62,0.0,53.0
2026-03-05,002404,6.7000385059684255,6.96,0.057175528873631976,0.5458201666187712,0.0,1.4492753623188248,1.7243622355000894,1,62.49999999999994,0.9900631068778531,0,0,3.88,0.0,51.0
2026-03-05,002660,8.990384615384615,9.35,1.7281105990783363,1.9748238826654552,0.68415051311288,2.674418604651163,1.5897539884483807,1,88.6792452830188,1.504771590764438,0,0,4.0,0.0,51.0
2026-03-05,002724,7.5197381089928745,7.81,1.3818386914833614,1.6110797060486126,0.2789400278940146,2.4216524216524427,1.5050273416828366,1,96.66666666666673,0.9742964587520131,0,0,3.86,0.0,51.0
2026-03-05,603291,11.430190818061591,12.1,0.6488105140575628,1.85185185185186,1.001669449081799,4.130808950086062,1.597934738174304,1,82.08955223880595,1.6981259564699085,0,0,5.86,0.0,51.0
2026-03-05,001215,37.150517043278434,38.8,8.700789262252462,13.409432706294222,16.36731596256007,20.41884816753925,2.7404283469775903,1,93.04932735426011,3.572352380906142,0,0,4.44,0.0,50.0
2026-03-05,002366,7.719826774618715,8.2,2.735901730876611,1.939058171745156,0.0,1.6574585635359185,2.476000493357849,0,79.16666666666671,2.122072270534028,0,0,6.22,0.0,50.0
2026-03-05,603110,16.399847531923,17.21,11.023539302227814,15.552881986218981,18.375350140056,25.8487194758785,3.6444809288687066,1,90.15748031496062,4.13358436290781,0,0,4.94,0.0,50.0
2026-03-05,605118,43.46210268948655,44.44,5.716403592918784,7.683766377970236,5.873362445414854,10.78364176376514,2.1246881579107493,1,84.00000000000001,4.882077118987331,0,0,2.25,0.0,50.0
2026-03-05,001226,43.37043546182387,44.42,2.1588111150193434,3.0856940038598735,2.492280546978365,8.019525801952575,2.039537176360712,1,87.04663212435233,2.1502890235203775,0,0,2.42,0.0,48.0
2026-03-06,002956,25.469219219219223,27.14,5.550049554013881,7.085143821596573,8.357558139534893,4.741833508956805,2.9030803906836966,1,91.1167512690355,2.9989297296272697,0,0,6.56,0.0,60.0
2026-03-06,002999,7.4997593145277754,7.79,2.6959421901056047,4.6593966860217995,5.873925501432664,6.484149855907773,4.165563183194757,1,68.96551724137926,3.663081689584058,0,0,3.87,0.0,60.0
2026-03-06,603365,19.88060267222591,20.98,5.287526622835448,7.345166163141981,8.028503562945355,12.630014858840987,6.570921016671222,1,52.952755905511786,3.3411212745403747,0,0,5.53,0.0,60.0
2026-03-06,603680,14.680026467530011,15.53,7.227313035767047,8.640311470500151,8.770614692653677,12.830482115085552,4.443670303093801,1,67.49116607773851,3.6099728642155693,0,0,5.79,0.0,60.0
2026-03-06,003017,32.89020657995409,34.39,1.339342389234477,2.297119789831159,1.8500797448165907,3.0664945125887577,2.752326931816269,1,76.303317535545,1.1164201432729222,0,0,4.56,0.0,58.0
2026-03-06,603109,24.920802534318902,25.96,2.578843626806826,3.8626252546671846,0.9292929292929353,17.276995305164313,4.579212623357433,1,75.84158415841587,3.7745191833135863,0,0,4.17,0.0,58.0
2026-03-06,002556,6.730213749277874,6.99,3.3893034825870805,4.873048415076497,4.2319749216300995,9.375,2.1569087548602055,1,74.19354838709684,2.777051270978465,0,0,3.86,0.0,57.0
2026-03-06,603041,12.950265572187348,13.41,4.551703070108437,6.214601598262082,6.371406371406363,7.880220646178104,2.3174107180971406,1,96.52777777777773,1.824124040322096,0,0,3.55,0.0,57.0
2026-03-06,603276,17.299375300336376,18.0,3.1865585168018296,4.567872240488491,5.50947867298579,7.613293051359493,2.0885687238807695,1,90.84967320261433,0.8149682951666442,0,0,4.05,0.0,57.0
2026-03-06,001226,44.42008958353188,46.61,2.1588111150193434,3.0856940038598735,2.492280546978365,8.019525801952575,2.039537176360712,1,87.04663212435233,2.1502890235203775,0,0,4.93,0.0,55.0
2026-03-06,001256,21.759170347608986,22.66,4.211843202668897,3.8826072497505804,3.00906842539157,5.889830508474558,2.6744396587199253,0,80.22388059701488,2.6237758606852117,0,0,4.14,0.0,55.0
2026-03-06,001277,40.20003846893633,41.8,1.243739096178742,1.420678768745054,0.3626220362621835,2.448747152619579,2.298184961106309,1,81.52866242038176,1.0572911837212131,0,0,3.98,0.0,55.0
2026-03-06,002442,6.430155210643015,6.67,5.621805792163559,6.474325948823623,8.391608391608397,5.2631578947368585,3.6873022042085393,0,73.80952380952384,2.3137978437995486,0,0,3.73,0.0,55.0
2026-03-06,002480,6.06993006993007,6.51,5.98425196850394,7.921744708146261,9.609120521172642,11.056105610561072,2.773163829509339,1,93.50649350649354,2.5353576619103113,0,1,7.25,0.0,55.0
2026-03-06,600099,10.83995459704881,11.46,0.35056967572304476,0.45622038954202804,-0.43478260869566077,-0.2613240418118612,2.701402155048632,1,74.99999999999983,1.4897130098479605,0,0,5.72,0.0,55.0
2026-03-06,600429,5.119815224713696,5.32,4.743767313019398,4.580812445980986,4.490500863557845,0.8333333333333304,2.8019314198877425,0,73.75,2.8757518259212307,0,0,3.91,0.0,55.0
2026-03-06,601216,6.090051953049836,6.33,3.9083051484404496,3.6162638186246987,5.534351145038174,-0.18050541516244634,2.559624010779917,0,85.36585365853668,1.8522445101999185,0,0,3.94,0.0,55.0
2026-03-06,603176,5.489784227611227,5.75,0.4023408924652472,0.660066006600668,0.365630712979903,0.7339449541284404,2.4860247679039627,1,79.06976744186048,1.3306977127432138,0,0,4.74,0.0,55.0
2026-03-06,002216,12.320328542094456,12.6,6.541642055522745,9.243697478991608,10.23682200152789,13.532651455546807,3.1348801639620074,1,89.54545454545453,1.9299448396867165,0,0,2.27,0.0,53.0
2026-03-06,002250,16.519426237294578,17.39,3.8466118851971043,4.306220095693791,4.493708807669261,4.681872749099636,1.8174290852094401,1,87.64044943820231,2.0368704288297126,0,0,5.27,0.0,53.0
2026-03-09,002480,6.510315297781238,6.69,5.98425196850394,7.921744708146261,9.609120521172642,11.056105610561072,2.773163829509339,1,93.50649350649354,2.5353576619103113,0,0,2.76,0.0,53.0
2026-03-09,001203,35.81017205520892,37.88,2.9085209213219,4.029578115715582,3.5260621988611573,10.780407780642133,1.238568001237068,1,74.04674046740469,4.159307924103223,0,0,5.78,0.0,48.0
2026-03-09,600539,11.869918699186991,12.41,5.1081730769230616,5.980730776222498,5.488540410132692,20.62068965517241,1.2679954874581265,1,78.76344086021498,4.081726274808261,0,0,4.55,0.0,48.0
2026-03-09,600985,13.400173527426972,13.9,2.4729960204661783,4.659602264479612,8.17704426106527,7.291666666666674,1.4520731453946123,1,96.05263157894733,1.6103426823533205,0,0,3.73,0.0,48.0
2026-03-09,601118,7.429813782020985,7.86,1.5325670498084198,2.713178294573626,3.143712574850288,1.9230769230769162,1.2789797561390632,1,68.74999999999996,1.8804958219683803,0,0,5.79,0.0,48.0
2026-03-09,601216,6.330104686429899,6.47,3.9083051484404496,3.6162638186246987,5.534351145038174,-0.18050541516244634,2.559624010779917,0,85.36585365853668,1.8522445101999185,0,0,2.21,0.0,48.0
2026-03-09,601699,14.019673383630982,14.68,4.618614415675282,8.098336948662311,11.985018726591768,10.250737463126836,1.2248497610062454,1,93.05555555555554,2.308635819679117,0,1,4.71,0.0,48.0
2026-03-09,002151,41.82055586644283,44.84,1.859357584355048,2.830984834923167,0.2243270189431712,6.714437367303616,1.852619824187497,1,77.2334293948127,2.663565089989073,0,1,7.22,0.0,46.0
2026-03-09,002757,21.31020447717802,21.99,3.8696537678207577,5.504587155963314,3.576158940397356,14.662756598240478,1.9882778217302932,1,100.0,3.5535938378787604,0,0,3.19,0.0,46.0
2026-03-09,000809,3.5700464396284826,3.69,2.8921023359288034,3.5834266517357216,3.3519553072625774,3.064066852367686,2.337883684289214,0,83.87096774193554,2.0522395804064173,0,0,3.36,0.0,45.0
