date,code,open,close,high,low,volume,amount,change_pct,amplitude,turnover_rate,volume_ratio_5,volume_ratio_10,turnover_ratio_5,ma5_dev,ma10_dev,ma20_dev,return_3d,return_5d,return_10d,volatility_10d,price_position_10d,ma_bull_aligned,next_date,next_open_return,next_close_return,next_touch_limit_up,next_close_limit_up,score
2026-02-25,000006,9.27,9.68,9.85,9.24,460823,443432601.75,4.42,6.58,3.41,1.5774586656625476,1.8073510176627583,1.575785582255083,3.132324738972936,4.535637149028049,4.94362532523851,5.21739130434784,4.648648648648646,9.009009009009006,2.376879500174576,83.65384615384615,1,2026-02-26,-3.7190082644628086,-3.7190082644628086,0,0,88.0
2026-02-25,001234,28.56,28.84,29.54,28.02,45004,129972623.0,0.98,5.32,4.92,2.377365268195793,2.6910795651601944,2.376811594202898,1.7858403331686201,2.6517173874354816,4.072316547281818,2.889760970388866,2.0162716660771185,6.30298562476963,0.9320197684428501,73.78277153558054,1,2026-02-26,0.7975034674063908,1.5950069348127593,0,0,81.0
2026-02-25,002297,13.25,13.63,13.89,13.21,631247,861569849.74,1.79,5.08,11.01,1.2534730054742032,1.0640042246857233,1.252559726962457,4.284621270084155,5.040073982737381,8.114539541524547,8.17460317460319,6.734534064213005,11.265306122448981,2.672053763216258,84.04907975460125,1,2026-02-26,1.6702977487291326,3.05010893246187,0,0,65.0
2026-02-25,600939,3.25,3.3,3.31,3.23,271466,89174635.0,1.54,2.46,1.43,1.7904460648783267,1.8891398778829518,1.7964824120603016,2.0408163265305923,2.6438569206842955,3.06058713304187,4.430379746835422,2.1671826625387025,5.095541401273884,1.3432030342371761,94.99999999999989,1,2026-02-26,-1.2121212121212088,-1.2121212121212088,0,0,61.0
2026-02-25,601333,3.08,3.12,3.15,3.07,709970,221780831.0,1.3,2.6,1.26,1.659404711319161,1.4018369578931593,1.6666666666666667,0.6451612903225712,0.2248634757468615,0.16051364365972098,0.3215434083601254,0.3215434083601254,1.6286644951140072,1.2132374704766586,70.00000000000021,0,2026-02-26,-0.9615384615384692,-0.9615384615384692,0,0,56.0
2026-02-25,002081,3.67,3.74,3.79,3.66,397250,149097148.51,1.91,3.54,1.5,1.5339093392972707,1.1735934530472514,1.5337423312883436,1.520086862106429,0.5376344086021501,0.6593998116000588,1.3550135501354976,0.8086253369272267,0.8086253369272267,1.5854818885071207,56.52173913043493,0,2026-02-26,-1.8716577540107027,-1.3368983957219305,0,0,54.0
2026-02-25,603110,16.8,16.87,17.25,16.68,96655,163729240.0,0.42,3.39,4.8,1.6340383087352708,1.4073627546481338,1.6326530612244898,-0.518929118999889,-1.2815261279185308,-0.7530297682080245,-1.3450292397660824,-1.632653061224476,0.0,1.7628552829318027,18.095238095238205,0,2026-02-26,-0.9489916963226541,-0.7710557532621509,0,0,53.0
2026-02-25,600736,7.16,7.28,7.3,7.15,346770,251539864.0,0.83,2.08,3.01,1.2231219679435312,1.1303639480496113,1.222583265637693,2.390998593530247,2.7232961760970786,2.1897810218978186,3.70370370370372,2.6798307475317307,4.0000000000000036,1.6145246716723534,95.91836734693887,0,2026-02-26,-2.060439560439564,-1.7857142857142794,0,0,50.0
2026-02-25,002382,5.9,6.03,6.03,5.9,107430,64417617.87,2.38,2.21,1.07,1.2095384996453462,1.2045247884541428,1.202247191011236,2.0995597697256896,1.5835579514824838,1.463907117617369,3.7865748709122293,0.836120401337781,2.9010238907849706,1.3822520305699617,79.31034482758635,0,2026-02-26,-0.6622516556291425,-0.4966887417218624,0,0,49.0
2026-02-25,600807,3.46,3.53,3.58,3.45,202722,71506774.0,2.02,3.76,2.58,1.1184958277515762,1.0829953458157218,1.1197916666666667,3.7015276145710985,3.4583821805392656,2.170767004341534,7.294832826747721,3.5190615835777095,5.059523809523814,1.9515856202287418,83.33333333333326,0,2026-02-26,-0.8498583569405027,-1.4164305949008416,0,0,49.0
2026-02-25,000952,7.93,8.08,8.12,7.91,107195,86364276.64,2.28,2.66,3.12,0.9062342014537622,0.9691502903970085,0.9075043630017452,1.2277624655474773,1.4183506966235715,2.220254285533585,1.6352201257861632,-0.12360939431396156,4.663212435233155,1.1322668541788623,60.93749999999998,1,2026-02-26,-2.970297029702973,-2.722772277227725,0,0,45.0
2026-02-25,600151,14.72,15.2,15.34,14.65,656053,991360197.0,3.26,4.69,4.57,1.0729947087316396,0.7958713626400608,1.0722665415297985,2.0956475013433673,-1.157497724021317,-1.6435874207324952,3.754266211604085,-1.4267185473411215,-3.492063492063502,2.9335800421523626,29.665071770334865,0,2026-02-26,0.657894736842124,1.4473684210526416,0,0,45.0
2026-02-25,002565,15.5,15.97,16.15,15.3,969062,1535510212.69,3.57,5.51,9.14,0.8781367366249484,0.6450328030446795,0.8778332693046484,2.0056208482370996,-3.6326333574704273,-3.472453081084359,0.5034612964128327,-3.5045317220543826,-5.670407560543412,4.882973510388969,19.241192411924146,0,2026-02-26,-0.7444168734491385,2.0471464019851116,0,0,40.0
2026-02-25,603125,20.31,20.29,20.91,20.2,80992,165340205.0,-0.05,3.5,8.0,0.6328310814823149,1.0147923730193933,0.6326111023248457,0.5949429846306531,6.369593709043242,7.388588970043397,0.14807502467915068,10.632497273718645,11.30005485463521,3.454621109307144,84.10256410256407,1,2026-02-26,-0.2983590253605062,1.044256588761816,0,0,40.0
2026-02-25,603626,26.08,26.9,27.06,25.5,241326,637597045.0,0.82,5.85,4.35,0.5807362644079511,0.6393515718326696,0.5810846914239914,-0.7233540005905148,4.202982761960095,12.059987502603619,-1.465201465201471,-1.3206162876008953,19.55555555555555,4.694500841341779,74.49118046132969,1,2026-02-26,-0.36496350364962904,0.9854014598540184,0,0,39.0
2026-02-25,603819,13.05,12.87,13.07,12.84,34321,44359130.0,-1.0,1.77,1.58,1.0191531060696044,0.9356640649493333,1.0233160621761659,0.3117692907248504,1.1474379126060974,1.4464194222204796,1.7391304347825987,0.7830853563038254,2.7955271565495154,1.1047349836488871,68.74999999999996,1,2026-02-26,-0.23201856148491462,0.23201856148493682,0,0,33.0
2026-02-25,002706,11.73,11.66,11.8,11.58,376041,439775845.62,-0.34,1.88,4.11,0.8514260510682193,0.9875612365649852,0.8509316770186336,3.940096273845617,7.080539994489854,6.057849736219767,3.829029385574345,9.176029962546828,6.386861313868608,4.098070751864358,83.1578947368421,0,2026-02-26,-0.42844901456727813,0.1713796058268935,0,0,32.0
2026-02-25,603657,30.05,29.67,30.64,29.6,19285,57845557.0,-1.26,3.46,1.43,1.1940880721220528,1.273214627608654,1.197654941373534,1.2835392913224553,2.2786031921127936,1.6061093798157566,2.7354570637119213,1.7489711934156382,4.91513437057991,1.6203655519268025,61.81102362204728,0,2026-02-26,-1.3477088948786964,-1.3477088948786964,0,0,28.0
2026-02-25,002721,3.37,3.41,3.43,3.34,470043,159879195.0,1.79,2.69,1.77,0.7121498929297256,0.7065195416700926,0.7131345688960515,1.9736842105263275,0.6493506493506329,-2.152080344332863,3.0211480362537735,-2.2922636103151928,-2.2922636103151928,2.16850071422226,46.875000000000064,0,2026-02-26,-2.346041055718473,-1.7595307917888547,0,0,20.0
2026-02-26,600152,8.87,9.2,9.45,8.8,825222,760639282.0,4.78,7.4,15.6,2.9244877144313173,3.120493517926099,2.9246344206974126,8.901515151515138,11.881308524869262,15.04314117794172,16.455696202531623,14.285714285714256,16.455696202531623,3.54648100801546,86.84210526315789,1,2026-02-27,-1.462317210348718,0.6749156355455366,0,0,87.0
2026-02-26,002297,13.77,14.19,14.33,13.68,712332,1001498278.34,4.11,4.77,12.43,1.3068556663582067,1.1712833238813827,1.3067703952901597,5.9429595341197405,8.41992665036675,11.560989032587754,7.826747720364735,12.887828162291171,8.56924254016831,2.144077041643659,92.78350515463914,1,2026-02-27,1.857142857142846,1.0000000000000009,0,0,68.0
2026-02-26,603626,27.4,27.67,29.2,26.22,361467,999686823.0,2.86,11.08,6.51,1.10903125329825,0.9936920224674622,1.1086512261580381,1.4816988190420322,5.08126993771838,14.457083764219236,-0.39596832253419034,3.169276659209541,22.977777777777785,4.653046330077907,80.35943517329913,1,2026-02-27,-0.2197802197802301,1.7948717948717885,0,0,63.0
2026-02-26,001234,28.84,29.3,29.59,28.7,33576,98075782.0,1.6,3.09,3.67,1.3269677664132034,1.6947561289541029,1.3268257411424438,2.5264189236475554,3.507966227434922,5.441197639268758,4.048295454545459,4.344729344729359,7.799852832965426,0.9654177376077899,88.80308880308884,1,2026-02-27,0.37839697282422424,1.1695906432748426,0,0,62.0
2026-02-26,002565,16.12,16.45,17.2,15.91,1145761,1896143084.75,3.01,8.08,10.81,1.266585953793354,0.7841499410327644,1.266697914225451,4.113924050632911,0.12172854534389099,-1.260504201680679,7.727570399476091,4.577240940877303,-7.946278679350871,4.591571731144672,32.24932249322492,0,2026-02-27,0.0,2.4375000000000036,0,0,61.0
2026-02-26,605196,48.07,48.43,50.19,47.5,124008,604851427.0,0.54,5.58,2.46,1.2522316559897242,1.2484722303322937,1.2538226299694188,5.567181096869822,8.03756664510229,10.985069838323437,10.444697833523374,6.15957913195968,14.953714692618082,3.9695591580693654,83.25404376784017,1,2026-02-27,-2.180685358255441,-2.1183800623052917,0,0,56.0
2026-02-26,600807,3.53,3.48,3.55,3.44,258110,90181315.0,-1.42,3.12,3.28,1.3350222615776755,1.4262671652422045,1.3344182262001627,1.754385964912264,1.8139262726740712,0.6507592190889255,4.191616766467066,2.35294117647058,1.7543859649122862,1.981829608013239,66.66666666666666,0,2026-02-27,-1.1428571428571455,0.28571428571428914,0,0,48.0
2026-02-26,603110,16.86,16.73,16.95,16.56,79584,132818824.0,-0.83,2.31,3.95,1.2177260667190986,1.116990368933565,1.2161330049261085,-1.0410505146101867,-1.7673653925195154,-1.5013246982631623,-1.7615971814445186,-1.53031194820481,-3.350664355863653,1.5190951265158303,14.529914529914652,0,2026-02-27,-0.7784431137724535,0.11976047904191933,0,0,40.0
2026-02-26,603125,20.11,20.32,20.41,19.93,81091,163500555.0,0.15,2.37,8.01,0.602520912248061,0.9631217635042044,0.6023462174763123,0.5940594059405946,5.246801678147839,7.266344656478485,2.471003530005045,0.7436787307882886,12.888888888888882,3.3741251016193936,84.87179487179488,1,2026-02-27,-1.3965087281795574,0.29925187032417977,0,0,38.0
2026-02-26,600151,15.2,15.42,15.48,14.92,589933,902758986.0,1.45,3.68,4.11,0.9986011225551383,0.7680793206178768,0.9980573093734822,3.365062340796343,0.896420859778857,-0.1683283698044935,5.616438356164388,0.982318271119853,-5.80329871716555,2.621677495568309,44.444444444444464,0,2026-02-27,0.0,0.9803921568627416,0,0,35.0
2026-02-26,600736,7.28,7.15,7.28,7.09,328819,234718167.0,-1.79,2.61,2.86,1.119575158035518,1.0531482444700102,1.1215686274509804,0.19618834080716852,0.7467944201775545,0.13304390448847236,1.9971469329529423,1.85185185185186,1.4184397163120588,1.749177469733751,69.38775510204094,0,2026-02-27,-1.9635343618513268,0.0,0,0,34.0
2026-02-26,002706,11.67,11.69,11.76,11.48,324132,377483897.8,0.26,2.4,3.54,0.677235314052802,0.8447937848498417,0.6763469621704241,1.989181643692195,6.611947104423166,6.31138595853038,5.9836808703535915,11.65234001910218,6.953339432753891,4.087538374830054,84.73684210526311,0,2026-02-27,-2.753872633390697,-0.688468158347677,0,0,32.0
2026-02-26,603819,12.93,12.96,12.97,12.85,30887,39845827.0,0.7,0.93,1.42,0.8598639228524977,0.8535550747105948,0.861650485436893,0.6993006993007089,1.5117098770267123,2.123635790551992,0.6993006993007089,1.5673981191222763,3.431763766959306,1.1095246350297339,80.00000000000018,1,2026-02-27,0.0,0.6201550387596955,0,0,30.0
2026-02-26,000006,9.68,9.32,9.72,9.25,397020,373627625.29,-3.72,4.86,2.94,1.1446875621689727,1.4073233844954096,1.144859813084112,-0.6396588486140553,0.3661425802283125,1.2218300298669549,-1.166489925768821,-0.3208556149732589,2.8697571743929284,2.738824701396884,48.54368932038838,1,2026-02-27,-2.896995708154504,-0.42918454935623185,0,0,29.0
2026-02-26,001211,29.53,29.12,29.59,28.81,13885,40419930.0,-0.75,2.66,2.07,0.7671525022928937,0.784844613767141,0.7660991857883048,0.32384758492387533,-0.18509631863987686,-0.3831417624520994,0.7612456747404961,1.1111111111111072,-0.5464480874316946,1.2797224647035093,53.93939393939402,0,2026-02-27,-0.8005569091541931,0.03480682213712338,0,0,22.0
2026-02-26,002081,3.74,3.69,3.76,3.66,308320,113797209.0,-1.34,2.67,1.17,1.1364700279620576,0.9166723651467086,1.142578125,0.27173913043478937,-0.5122674575357422,-0.60606060606061,2.216066481994461,-0.5390835579514808,-2.894736842105261,1.4063990871614158,34.78260869565221,0,2026-02-27,-0.27247956403269047,0.8174386920980936,0,0,20.0
2026-02-26,000889,3.72,3.72,3.77,3.71,159787,59627775.77,-0.27,1.61,1.84,0.8263252014525476,0.874854909003307,0.827338129496403,0.37776578521315773,0.053792361484705786,1.1006930289441552,0.8130081300813163,0.26954177897575704,2.4793388429752206,1.7271480049077428,54.166666666666764,0,2026-02-27,0.5434782608695565,1.9021739130434812,0,0,16.0
2026-02-26,603657,29.68,29.28,29.74,29.03,15805,46222616.0,-1.31,2.39,1.17,0.8999646961017663,0.991362818092293,0.8999999999999999,-0.16366612111291534,0.6220145022165724,0.5788090617110164,1.8080667593880273,0.5839917554105067,3.1712473572938826,1.7191076632083098,45.38152610441774,0,2026-02-27,-4.713114754098369,-1.1953551912568305,0,0,16.0
2026-02-26,000952,8.08,7.86,8.11,7.84,94803,75314035.2,-2.72,3.34,2.76,0.7924128039157996,0.8569654259742702,0.7935595169637721,-1.2066365007541435,-1.3801756587202063,-0.8264462809917217,-1.6270337922402955,-1.6270337922402955,0.3831417624521105,1.4544303442572062,12.962962962963015,0,2026-02-27,1.658163265306123,2.6785714285714413,0,0,11.0
2026-02-26,002721,3.41,3.35,3.43,3.33,476299,160139149.0,-1.76,2.93,1.79,0.8745795564258321,0.7511569386671109,0.8740234375,0.4196642685851293,-0.7113218731475968,-3.887534069717391,2.7607361963190247,-1.179941002949858,-4.011461318051579,2.220297832955076,29.03225806451622,0,2026-02-27,2.7027027027026973,1.8018018018018056,0,0,10.0
2026-02-27,000062,24.65,25.2,25.31,24.52,158242,398109376.24,1.86,3.19,1.51,2.207832796171501,2.185068427513508,2.1947674418604652,2.0904229460379176,2.8445496469819975,1.2882091681906793,2.2312373225152227,3.5758323057953234,3.746397694524495,1.055411969964492,92.61744966442956,0,2026-03-02,-1.7073170731707332,-1.6260162601626105,0,0,66.0
2026-02-27,000889,3.68,3.75,3.82,3.67,266616,99546284.2,0.81,4.03,3.07,1.4688389045962094,1.439021480937348,1.4703065134099615,0.6441223832527987,0.5901287553647938,1.8883303898926895,0.2673796791443861,2.7397260273972712,2.7397260273972712,1.7338299427472912,65.2173913043478,0,2026-03-02,-2.972972972972987,-3.2432432432432434,0,0,55.0
2026-02-27,600830,9.77,9.89,9.89,9.74,74714,73604903.0,1.23,1.54,1.64,1.3010618994382277,1.2074677664900786,1.2974683544303798,1.3319672131147708,1.0834014717906681,1.4619133111054339,1.6443987667009274,2.593360995850613,1.3319672131147708,0.8827468235895882,80.48780487804878,0,2026-03-02,-1.7382413087934534,-1.942740286298561,0,0,43.0
2026-02-27,002382,6.0,6.08,6.12,5.98,113482,68974835.54,1.16,2.33,1.14,1.1692690033775082,1.3007218718694626,1.1752577319587627,1.7062562730010056,2.03054203725459,2.099076406381184,3.2258064516129004,4.647160068846823,3.050847457627115,1.2761148551516739,87.5,1,2026-03-02,0.4983388704318914,0.4983388704318914,0,0,42.0
2026-02-27,002565,16.0,16.39,16.8,16.0,918024,1508899863.71,-0.36,4.86,8.66,1.0100931858122366,0.7046306300760574,1.0100303242360624,3.0817610062893186,0.21400183430146935,-1.8680397557178652,6.2905317769131,3.146633102580232,-4.3757292882147025,4.437382272480795,30.623306233062358,0,2026-03-02,-0.7499999999999951,-0.5624999999999991,0,0,40.0
2026-02-27,600151,15.3,15.45,15.67,15.23,596177,920913467.0,0.19,2.85,4.16,1.0339962357061243,0.8844858723819535,1.0353409656545545,2.467170712296052,1.3912586953668482,0.2368053978655027,4.959239130434767,5.460750853242313,-2.8301886792452935,2.498390917345217,51.17647058823521,0,2026-03-02,-0.326797385620925,0.588235294117645,0,0,40.0
2026-02-27,000952,7.84,8.05,8.06,7.82,87177,69388568.68,2.42,3.05,2.53,0.7054799176507147,0.8031504332813113,0.7039510294936004,0.9277833500501487,0.7635498810865116,1.2578616352201255,1.8987341772152,1.2578616352201255,2.4173027989822016,1.637294877064662,46.153846153846324,0,2026-03-02,-3.262233375156831,-4.015056461731481,0,0,35.0
2026-02-27,002706,11.62,11.54,11.64,11.36,299697,344013510.42,-1.28,2.4,3.28,0.6068060141010414,0.7601678219794441,0.6074074074074073,0.13884068031932983,4.010815682739954,4.928168757955986,-1.3675213675213738,2.7604630454140633,12.6953125,3.3681786580652044,76.84210526315783,1,2026-03-02,1.415929203539834,1.327433628318575,0,0,35.0
2026-02-27,600152,8.89,8.95,9.21,8.81,424363,379790441.0,-2.72,4.35,8.02,1.00404539703,1.2817950803653495,1.0037546933667083,3.5400277649236367,7.108664432742939,10.966462091624818,6.674612634088195,12.296110414052697,17.4540682414698,3.420863737574177,73.68421052631578,1,2026-03-02,6.278538812785395,6.050228310502281,0,0,35.0
2026-02-27,603626,27.3,27.79,28.58,27.2,260967,725068790.0,0.43,4.99,4.7,0.7896012402845587,0.7102112996115388,0.7893852872018813,1.5567899429907994,3.2778355879292453,14.082801371128294,4.160419790104952,1.7948717948717885,26.146164321379928,4.460065330357807,81.89987163029525,1,2026-03-02,0.9544787077826689,0.6607929515418665,0,0,35.0
2026-02-27,603125,20.05,20.11,20.26,19.9,44666,89577360.0,-1.03,1.77,4.41,0.40549864367757654,0.5010392981456409,0.4051819184123484,-0.29747149231531544,2.8749744219357387,5.83374996710786,-0.9359605911330116,-0.7403751233958644,13.61581920903956,3.3184036147011855,79.48717948717946,1,2026-03-02,-1.7703591299949362,-2.2761760242792084,0,0,32.0
2026-02-27,001234,29.07,29.41,29.5,28.7,26210,76240747.5,0.38,2.73,2.86,0.8754525899501651,1.2003553894628856,0.8740831295843521,1.926942538296239,3.3380182712579254,5.574900384104531,2.976190476190488,4.9232964680699265,5.487804878048785,0.7263156035369345,92.20779220779221,1,2026-03-02,-0.719671007539413,-0.47978067169294203,0,0,31.0
2026-02-27,002297,14.0,14.14,14.66,13.91,610900,868625507.32,-0.35,5.29,10.66,0.9749625032836559,1.073943535076149,0.974940552405341,3.1966136330462636,7.040121120363363,10.728269381362576,5.6011949215832635,12.222222222222223,9.442724458204331,2.075567727226344,77.09251101321587,1,2026-03-02,-5.119214586255261,-5.820476858345025,0,0,30.0
2026-02-27,600807,3.5,3.51,3.52,3.45,135405,47191076.0,0.86,2.01,1.72,0.6107291313352915,0.724394612500642,0.6103619588360539,1.327944572748252,2.3323615160349975,1.4744145706851564,1.4450867052023142,6.686930091185395,3.539823008849541,1.9537187038948596,76.6666666666666,0,2026-03-02,-3.1791907514450823,-3.7572254335260125,0,0,27.0
2026-02-27,605196,48.15,47.13,49.66,46.82,104010,497748534.0,-2.68,5.86,2.06,0.9759104650704559,1.027980114450627,0.9753787878787878,1.8454490448612582,3.698651235450745,7.0698350674724075,7.602739726027408,4.431641923332585,15.204106575409448,3.944183889654168,70.88487155090394,1,2026-03-02,7.855626326963905,6.050955414012749,0,0,26.0
2026-02-27,002721,3.33,3.39,3.4,3.32,458376,154393439.11,1.19,2.39,1.72,0.9056287059816509,0.7554958027736257,0.9033613445378151,1.1336515513126422,0.4444444444444473,-2.8931538241191546,1.1940298507462588,2.4169184290030232,0.2958579881656931,2.0365654656014374,41.93548387096784,0,2026-03-02,-1.4619883040935644,-1.7543859649122862,0,0,23.0
2026-02-27,603819,12.9,12.98,13.03,12.82,29492,38121303.0,0.15,1.62,1.35,0.8030365739429717,0.8411745411502973,0.8007117437722421,0.3401360544217802,1.208576998050681,2.2570607003584486,-0.15384615384614886,2.60869565217392,4.677419354838719,1.0036561788865588,82.50000000000013,1,2026-03-02,-3.7984496124030986,-3.565891472868221,0,0,23.0
2026-02-27,603110,16.7,16.72,16.77,16.48,64226,106792863.0,-0.06,1.73,3.19,0.917260073636735,0.9736316311278338,0.917193789534215,-0.65359477124185,-1.6817593790427021,-1.4644782980228088,-0.4761904761904856,-2.2222222222222365,-1.4731879787860946,1.4066559870323894,19.199999999999875,0,2026-03-02,5.612552806276394,6.940253470126723,0,0,22.0
2026-02-27,000006,9.32,9.28,9.32,9.14,237261,218922884.81,-0.43,1.93,1.76,0.6170797680043695,0.7902175437147395,0.6184118060435699,-1.2345679012345623,-0.36504187245007813,0.9903145064751318,0.10787486515642097,0.8695652173912993,3.111111111111109,2.730546759640785,44.660194174757216,1,2026-03-02,-1.5469613259668558,-1.2154696132596787,0,0,21.0
2026-02-27,001211,28.73,28.74,29.15,28.67,14185,40832964.0,-1.3,1.65,2.12,0.832218623861823,0.8206300078100142,0.8333333333333334,-1.203162598831209,-1.3422127630359437,-1.4369491409170432,-2.0783645655877425,1.1259676284306686,-1.4741172437435779,1.3385936010615682,30.909090909090814,0,2026-03-02,-1.2631578947368438,-1.8947368421052602,0,0,19.0
2026-03-02,603110,16.57,17.72,18.19,16.53,305580,540929289.0,5.98,9.93,15.19,4.32412698143164,4.631951033920348,4.327635327635327,4.431871758604422,3.8200140614014444,4.256758744447375,5.038529934795477,4.051673517322363,3.625730994152021,2.397376116013929,72.51461988304081,0,2026-03-03,-5.314285714285716,-3.028571428571436,0,0,95.0
2026-03-02,002378,44.66,43.94,44.66,42.0,1465682,6389549767.99,8.23,6.55,12.26,1.6849204834678726,1.6460901929690186,1.6849917537108299,18.436657681940694,35.43753660265696,57.30497977302831,30.968703427719824,43.73568858357866,78.47278635255887,4.780765383838284,96.44619940769991,1,2026-03-03,-12.132269099201821,-5.062713797035345,0,0,71.0
2026-03-02,600152,8.76,9.29,9.48,8.51,675531,607473317.0,3.8,10.84,12.77,1.427373377401332,1.8973175604340236,1.427453610552202,4.1246357318986515,9.59065707207738,14.225992868560189,5.808656036446469,17.594936708860743,14.975247524752454,3.1675221559445044,88.12499999999991,1,2026-03-03,-0.9667024704618665,-1.933404940923733,0,0,68.0
2026-03-02,002382,6.02,6.05,6.15,5.92,164368,99156676.28,-0.49,3.78,1.64,1.6007011734917467,1.7928583660651858,1.5953307392996108,0.6320691949434298,1.3909837439249007,1.552664708350826,0.3316749585406287,2.8911564625850428,1.340033500837512,1.25811244213624,71.42857142857132,1,2026-03-03,-1.6528925619834656,-1.4876033057851235,0,0,54.0
2026-03-02,605118,44.0,43.86,47.07,43.1,74088,333578612.0,-0.68,8.99,1.82,2.1975831568456456,2.137083979946809,2.1980676328502415,-2.381482305809035,-0.9104669814517741,2.274714640487807,-3.984238178633981,-0.22747952684258888,3.2972209138012243,2.2609311758513586,39.13043478260867,1,2026-03-03,-0.5235602094240788,0.15934441156384427,0,0,54.0
2026-03-02,002721,3.42,3.36,3.47,3.3,748821,251854149.96,-0.88,5.01,2.82,1.523395922100665,1.2932464653463536,1.5259740259740258,-0.3558718861209953,-0.3558718861209953,-3.406640793445437,-1.4662756598240567,3.0674846625766916,-0.8849557522124019,2.0547638172903233,32.25806451612905,0,2026-03-03,-6.231454005934722,-4.747774480712175,0,0,52.0
2026-03-02,600151,15.3,15.39,15.77,15.15,805646,1242118339.0,-0.39,4.01,5.62,1.4677025499693577,1.2541880421181366,1.4688970203868268,1.0107639800472468,1.1435331230283952,0.41103934233706063,1.2500000000000178,5.410958904109586,-1.4093529788597015,2.438981751815614,47.647058823529406,0,2026-03-03,-10.426229508196716,-8.45901639344262,0,0,51.0
2026-03-02,601333,3.09,3.11,3.14,3.07,855159,265500774.0,0.32,2.26,1.51,1.7957542403418985,1.844214222911751,1.7890995260663505,0.3225806451612856,0.22558814050916975,-0.11241368235106464,-0.3205128205128305,1.6339869281045694,0.0,0.8730385066499013,60.0,0,2026-03-03,0.3205128205128194,0.6410256410256387,0,0,49.0
2026-03-02,001211,28.5,27.96,28.9,27.43,26443,74195414.0,-2.71,5.11,3.95,1.748274402983101,1.555214435269485,1.7493356953055799,-3.259290014531857,-3.493027750931932,-3.7256387301150107,-4.703476482617585,-3.252595155709337,-5.3807106598984795,1.4550471942315117,21.632653061224545,0,2026-03-03,-3.9445628997867743,-3.518123667377404,0,0,43.0
2026-03-02,600830,9.78,9.59,9.78,9.44,112562,108219777.0,-3.03,3.44,2.48,1.9391393929788414,1.7684274692109616,1.9435736677115987,-1.6410256410256396,-1.6914402870322864,-1.448977494604875,-1.842374616171949,-0.5186721991701337,-2.9352226720647856,1.2491946087952492,28.301886792452834,0,2026-03-03,-2.185223725286156,-2.185223725286156,0,0,42.0
2026-03-02,002706,11.3,11.45,11.67,11.23,391034,450408948.9,-0.78,3.81,4.28,0.9945667296249817,1.0177600606334445,0.9958120055839926,-1.3611302549965676,2.095407935800253,4.195104195104182,-1.8010291595197292,3.80779691749773,11.70731707317072,3.412730850593308,66.87499999999991,1,2026-03-03,-6.369982547993025,-4.624781849912751,0,0,37.0
2026-03-02,605196,47.1,49.95,50.05,47.01,108122,529913654.0,5.98,6.45,2.14,0.9641577508395651,1.044961911591595,0.9630963096309632,5.1667508842849985,8.243401378234294,12.208107288472547,3.695246003736763,13.91106043329533,16.216845044206618,4.0464744344899675,96.87092568448507,1,2026-03-03,-2.952755905511806,-2.7559055118110187,0,0,36.0
2026-03-02,002565,16.0,15.91,16.6,15.85,926508,1491906851.16,-2.93,4.58,8.74,1.061545018744443,0.7529178259659084,1.0614525139664805,-0.7362116296481092,-1.7173214726958208,-4.579122559750504,-0.37570444583594487,4.191224623444656,-9.49943117178611,4.3751616818777155,17.61517615176153,0,2026-03-03,-12.468513853904284,-9.823677581863988,0,0,35.0
2026-03-02,603626,27.24,27.42,28.63,26.76,303319,841445146.0,-1.33,6.73,5.47,0.9946085298160564,0.8164958987985368,0.9956315981070258,0.4690019053202432,0.7088551805193521,11.402279237004098,1.9330855018587556,-1.295896328293733,13.165497317375152,3.7028612687410765,61.30434782608699,1,2026-03-03,-15.127272727272722,-10.254545454545461,0,0,35.0
2026-03-02,000062,24.6,24.2,24.72,24.13,139414,341330340.47,-3.97,2.34,1.33,1.5002722602334335,1.7750225675147466,1.4943820224719102,-1.944894651539708,-1.2889541523902759,-2.405581432863524,-1.6659894351889526,-0.08257638315442017,0.540091400083087,1.7094935961375,5.932203389830534,0,2026-03-03,-5.376344086021511,-4.177005789909005,0,0,33.0
2026-03-02,001234,29.18,29.04,29.52,28.61,22324,64722845.0,-1.26,3.09,2.44,0.70059376608378,0.9902500909340928,0.7007466973004021,0.03444712366516001,1.6593152699012625,4.074830663369511,0.6934812760055475,3.125,3.7884203002144234,0.9237779397799994,73.42995169082123,1,2026-03-03,-1.3462202278218816,-0.3106662064204291,0,0,31.0
2026-03-02,002081,3.66,3.64,3.68,3.6,378596,137541667.24,-1.62,2.16,1.43,1.3145174114635738,1.289464730246646,1.3143382352941178,-1.3015184381778733,-1.4351475764960875,-1.7013232514177745,-2.67379679144385,0.8310249307479367,-2.4128686327077764,1.4535425757073073,18.18181818181822,0,2026-03-03,-3.3057851239669422,-2.754820936639124,0,0,31.0
2026-03-02,603125,19.77,19.32,20.11,19.24,63325,123875124.0,-3.93,4.33,6.26,0.787741951535055,0.6955061461545896,0.788214555527575,-3.7273270879011444,-1.8791264601320523,1.620029455081018,-4.7806801379990045,-2.571860816944016,7.932960893854757,3.714486025102326,48.70967741935487,1,2026-03-03,-7.621009268795054,-5.612770339855833,0,0,28.0
