date,code,open,close,high,low,volume,amount,change_pct,amplitude,turnover_rate,volume_ratio_5,volume_ratio_10,turnover_ratio_5,ma5_dev,ma10_dev,ma20_dev,return_3d,return_5d,return_10d,volatility_10d,price_position_10d,ma_bull_aligned,next_date,next_open_return,next_close_return,next_touch_limit_up,next_close_limit_up,rule_score,ml_raw_score,ml_rank_score
2026-04-24,600736,9.2,8.5,9.21,8.5,3224062,2919083849.0,1.55,8.48,28.0,6.638336231029425,10.386255614236628,6.635071090047393,12.762005837092083,23.9609158524136,31.895414694700897,22.83236994219653,35.13513513513513,40.96185737976783,4.572865004534181,77.95031055900618,1,2026-04-27,-10.933660933660938,-6.019656019656017,0,0,67.0,0.8409818937270614,1.0
2026-04-24,603125,18.41,19.53,19.85,18.41,79930,155081549.0,5.0,7.74,1.97,2.5826359494652493,2.845962670996318,2.5718015665796345,4.182225541448825,5.89383505937211,9.069585613760767,3.9382650345928694,6.955093099671417,7.781456953642385,1.975905136605667,83.91959798994975,1,2026-04-27,8.39024390243901,4.780487804878053,1,1,87.0,0.6108566998136977,0.8
2026-04-24,002382,7.45,7.93,7.97,7.44,441363,341482890.64,5.73,7.07,4.42,1.8432827717545648,1.4618144313780561,1.8447412353923205,5.005296610169485,5.144523998939277,1.9018247237214236,7.598371777476243,6.729475100942128,2.05920205920207,2.588880822793679,88.17204301075273,0,2026-04-27,-4.949238578680204,-4.949238578680204,0,0,83.0,0.5839716643708074,0.6
2026-04-24,605196,44.77,44.7,45.19,43.62,84357,373998740.0,-0.51,3.49,1.67,0.784708979451354,0.7997538839595103,0.7855126999059266,-4.917893303837317,-6.424668718206361,-6.552801848038536,-7.587347529460398,-13.035019455252906,-5.27654164017799,3.1303622115006946,13.154689403166934,0,2026-04-27,-5.479758443301286,-4.07067770073809,0,0,5.0,0.4682288012718227,0.4
2026-04-24,603110,18.0,17.87,18.35,17.8,61532,110480356.0,-1.6,3.03,3.06,0.7192401293257621,0.6675664181500993,0.7196613358419568,-0.9862588652482351,2.044312471448162,7.298327779278857,0.11204481792717047,1.303854875283439,9.969230769230775,2.4965249617601235,75.00000000000007,1,2026-04-27,16.59217877094974,9.832402234636884,1,1,35.0,0.34220873604166613,0.2
