date,code,pre_close,price,change_pct,turnover_rate_daily,next_day_open_return,is_strong_open,is_limit_up,ma5_dev,ma10_dev,return_5d,return_10d,vol_vs_ma5,ma_bull_aligned,price_position_10d,volatility_10d,hist_limit_up_rate_20d,recent_high_touch_count,avg_amplitude_20d,score
2026-02-10,000006,9.380387384646587,9.25,-1.39,1.39,0.3243,0,0,1.27,2.5044,4.1667,3.2366,0.8327,0,69.8925,2.1357,0.0,0,4.1316,15.0
2026-02-10,600688,3.1800342155580155,3.16,-0.63,0.51,0.3165,0,0,0.5089,0.1267,3.268,0.9585,0.656,0,38.4615,3.0957,0.0,0,3.254,15.0
2026-02-10,605196,44.697879151660665,44.68,-0.04,1.72,0.761,1,0,3.714,3.1037,3.6178,6.6348,0.8438,0,69.8324,4.8607,0.0,0,6.7012,15.0
2026-02-11,605196,44.68168462291871,45.62,2.1,1.71,-0.1973,0,0,4.2076,4.8784,8.2839,3.7054,0.8789,1,82.9609,4.663,0.0,0,6.8268,33.0
2026-02-11,600688,3.1600708800945068,3.21,1.58,0.67,0.3115,0,0,1.711,1.711,1.9048,0.0,1.0194,1,51.2821,3.0257,0.0,0,3.3108,29.0
2026-02-11,002297,12.770496799756172,12.57,-1.57,5.32,1.2729,1,0,-1.6586,0.9314,-3.8256,4.6628,0.5416,1,57.4766,3.3402,4.0,1,5.5004,25.0
2026-02-11,603626,27.25886777111495,26.82,-1.61,6.1,0.0746,0,0,5.5989,14.792,19.2,23.6515,0.8046,1,85.8173,5.3805,12.0,3,7.8164,25.0
2026-02-11,000006,9.250098931539375,9.35,1.08,1.55,-0.3209,0,0,1.7189,3.144,3.2009,4.5861,0.9584,0,80.6452,2.1373,0.0,0,4.1188,22.0
2026-02-11,601333,3.1100953895071544,3.13,0.64,0.72,0.0,0,0,0.2562,0.2884,-0.6349,-0.6349,0.8733,1,53.3333,1.1286,0.0,0,1.628,22.0
2026-02-11,605138,7.610227501509966,7.56,-0.66,0.59,2.381,1,0,-0.0529,0.9615,0.2653,2.9973,1.0352,1,78.5714,1.1516,0.0,0,2.1532,22.0
2026-02-11,002565,16.549184639663334,15.73,-4.95,10.61,0.2543,0,0,-7.796,-7.4815,-11.9754,-11.7284,0.6112,1,0.6173,5.1756,8.0,2,7.8732,20.0
2026-02-11,600391,51.67075904772072,48.4,-6.33,8.73,-1.6529,0,0,-7.6089,-7.0946,-8.6965,-8.1245,0.8771,1,0.1008,4.5125,16.0,4,8.2904,20.0
2026-02-11,605118,43.501006036217305,43.24,-0.6,0.55,0.2544,0,0,0.2643,2.6128,3.1489,5.1301,0.5435,1,83.2143,2.0082,8.0,2,6.3732,20.0
2026-02-11,000952,8.090319967598218,7.99,-1.24,2.18,1.627,1,0,0.0752,0.8584,2.0434,-2.9162,0.7659,1,45.0704,1.6365,0.0,0,4.2368,18.0
2026-02-11,600152,8.05,8.05,0.0,2.32,0.0,0,0,0.6502,2.5478,1.8987,4.0052,0.4573,1,70.5263,2.6469,4.0,1,4.2776,18.0
2026-02-11,600151,15.419569827325054,15.27,-0.97,4.61,-0.5239,0,0,-2.4156,-1.8259,-6.7196,2.3458,0.8269,0,33.6493,2.8974,4.0,1,7.3836,17.0
2026-02-11,000889,3.82001647446458,3.71,-2.88,2.52,0.0,0,0,-0.5362,1.3661,2.2039,4.2135,1.2068,0,62.5,1.6826,4.0,1,3.4724,16.0
2026-02-11,001234,28.269405013591058,28.08,-0.67,1.14,0.7835,1,0,0.1569,2.046,3.3113,4.972,0.7137,0,81.6425,1.2399,0.0,0,2.7804,15.0
2026-02-11,603110,17.149490259412534,16.99,-0.93,2.8,-0.412,0,0,-0.9676,0.1533,-1.8486,-1.0483,0.8884,1,47.5177,2.4462,0.0,0,3.9528,15.0
2026-02-11,001211,29.43882244710212,28.8,-2.17,2.86,-0.0694,0,0,-1.7802,-1.3259,-1.6393,0.9818,1.1192,1,33.3333,1.3215,0.0,0,2.9528,14.0
2026-02-11,600830,9.830474470859665,9.8,-0.31,1.11,-0.102,0,0,-0.3255,0.4922,0.1021,2.4033,0.7144,0,71.1864,0.8224,0.0,0,2.2076,13.0
2026-02-11,600939,3.230026162205675,3.21,-0.62,0.43,0.0,0,0,0.3125,0.9117,0.627,0.627,0.6003,0,68.75,1.3112,0.0,0,2.3636,13.0
2026-02-11,603657,29.159571271160974,29.11,-0.17,0.68,-0.2061,0,0,0.8313,2.0258,2.5722,0.518,0.638,0,87.234,1.5055,0.0,0,3.1672,13.0
2026-02-12,002706,10.469886257691591,11.23,7.26,8.79,-1.1576,0,0,5.2878,5.5253,9.668,4.2711,2.9948,0,80.9859,3.967,0.0,0,4.4116,65.0
2026-02-12,000952,7.989949748743719,7.95,-0.5,4.59,0.6289,1,0,-0.6498,0.5565,1.145,-1.9729,1.6022,1,41.791,1.5874,0.0,0,4.126,43.0
2026-02-12,603110,16.989567809239944,17.1,0.65,3.03,-0.2924,0,0,-0.4772,0.4877,0.7661,3.1986,0.994,1,55.3191,2.1343,0.0,0,3.8256,37.0
2026-02-12,001211,28.80016214025132,28.42,-1.32,3.55,-0.4222,0,0,-2.5778,-2.5745,-2.5711,-0.5598,1.3471,1,11.5152,1.3945,0.0,0,2.9688,35.0
2026-02-12,600391,48.39840327134652,49.71,2.71,6.9,0.342,0,0,-2.6897,-3.851,-11.5795,-7.3612,0.813,0,20.444,4.5744,16.0,4,8.0904,33.0
2026-02-12,600152,8.04969195030805,7.97,-0.99,3.24,-0.2509,0,0,-1.2147,1.0652,4.5932,4.7306,0.6699,1,62.1053,2.5947,4.0,1,4.2872,32.0
2026-02-12,603125,20.169238427078152,20.26,0.45,19.12,-0.1974,0,0,7.0485,9.348,14.4633,9.7508,2.4564,0,94.2029,3.6297,4.0,1,3.5624,32.0
2026-02-12,603626,26.81992337164751,27.3,1.79,7.0,-0.5861,0,0,3.2058,13.4994,23.9219,33.758,0.8631,1,91.5865,4.5712,12.0,3,7.8076,32.0
2026-02-12,002297,12.569832402234637,12.6,0.24,5.33,0.3968,0,0,-0.9278,0.7758,-2.4768,4.0462,0.723,1,58.8785,3.339,4.0,1,5.4544,30.0
2026-02-12,002565,15.72955850326668,15.89,1.02,10.36,-0.5664,0,0,-5.4729,-6.093,-7.2929,-4.8503,0.642,0,10.7872,4.8717,4.0,1,7.8376,27.0
2026-02-12,001234,28.08054498096574,28.03,-0.18,1.81,0.0,0,0,-0.1283,1.2681,0.538,6.134,1.339,1,79.2271,1.1082,0.0,0,2.8108,26.0
2026-02-12,605118,43.24056650490244,43.66,0.97,0.82,1.924,1,0,0.8407,2.7536,1.9855,8.7422,0.9184,1,87.8893,1.7305,8.0,2,6.3744,25.0
2026-02-12,600688,3.209901388609378,3.19,-0.62,0.62,-1.2539,0,0,0.4408,1.3986,3.2362,-3.0395,0.9306,1,46.1538,2.9034,0.0,0,3.3516,20.0
2026-02-12,605196,45.61811381785101,45.13,-1.07,1.51,-1.0636,0,0,1.1385,3.4854,10.3153,2.5449,0.7661,1,72.2812,4.6876,0.0,0,6.804,20.0
2026-02-12,600830,9.799735691775949,9.64,-1.63,1.58,0.2075,0,0,-1.7129,-1.27,-1.2295,1.2605,1.0428,1,35.2941,0.9939,0.0,0,2.2512,19.0
2026-02-12,605138,7.5600325600325595,7.43,-1.72,0.65,0.1346,0,0,-1.485,-0.9201,-1.4589,1.5027,1.1415,1,38.0,1.3116,0.0,0,2.2648,19.0
2026-02-12,000006,9.34959349593496,9.2,-1.6,1.85,0.2174,0,0,-0.3466,1.3551,2.2222,1.3216,1.1015,0,64.5161,2.1911,0.0,0,4.1116,17.0
2026-02-12,000031,3.579858379228954,3.64,1.68,0.96,0.5495,1,0,-0.1646,-1.595,-2.4129,-2.4129,0.8063,0,24.5902,3.5836,8.0,2,5.5344,17.0
2026-02-12,600151,15.269960391911612,14.65,-4.06,5.12,0.3413,0,0,-4.8578,-5.5509,-7.8616,-2.8515,0.9977,0,1.9417,3.1802,4.0,1,7.1248,15.0
2026-02-12,002382,5.920114122681882,5.81,-1.86,0.85,0.6885,1,0,-2.1886,-1.7253,-1.5254,-1.3582,1.0731,0,9.6774,1.4353,0.0,0,2.612,14.0
2026-02-13,002297,12.600536193029491,13.16,4.44,13.63,-0.304,0,0,2.8768,3.9987,2.8929,12.9614,2.122,1,84.3902,3.1887,4.0,1,5.5024,70.0
2026-02-13,000006,9.200000000000001,9.43,2.5,3.73,1.8028,1,0,1.1585,3.3538,5.0111,5.2455,2.086,0,65.2542,2.2382,0.0,0,4.14,57.0
2026-02-13,000952,7.950248756218906,7.99,0.5,4.53,0.5006,1,0,-0.2746,1.0241,0.6297,0.3769,1.4593,1,48.4848,1.4847,0.0,0,4.1388,45.0
2026-02-13,002378,30.39976133651551,30.57,0.56,10.32,4.4161,1,0,10.0194,20.1415,24.1673,34.1378,1.5096,1,83.1801,4.9295,12.0,4,8.2288,45.0
2026-02-13,600939,3.1599416626154593,3.25,2.85,1.18,-0.6154,0,0,1.1201,2.0729,2.5237,2.8481,1.7973,0,88.2353,1.5222,0.0,0,2.466,39.0
2026-02-13,603819,12.64989188126597,12.87,1.74,2.1,0.5439,1,0,0.7989,1.9567,2.1429,2.5498,1.6112,0,87.5,1.2478,0.0,0,2.3568,33.0
2026-02-13,603626,27.29952830188679,27.78,1.76,6.6,1.2959,1,0,2.2752,12.0071,14.6513,36.9147,0.8355,1,88.5057,4.422,12.0,3,7.7764,32.0
2026-02-13,002382,5.810276679841897,5.88,1.2,1.57,1.0204,1,0,-0.7092,-0.4739,-1.5075,-0.6757,1.9748,0,32.2581,1.4856,0.0,0,2.6472,30.0
2026-02-13,002706,11.229892079006312,11.03,-1.78,4.14,1.8132,1,0,1.922,3.113,7.6098,5.2481,0.9423,0,66.9014,3.8956,0.0,0,4.1772,27.0
2026-02-13,600152,7.970137207425344,7.9,-0.88,3.34,1.3924,1,0,-1.6434,-0.2399,-2.2277,4.3593,0.9444,1,44.8718,2.6124,4.0,1,4.33,27.0
2026-02-13,605118,43.65875459330619,43.96,0.69,0.74,1.6833,1,0,0.8349,2.6288,3.5327,8.4896,0.9068,1,79.1855,1.7311,8.0,2,6.4652,27.0
2026-02-13,001234,28.031057137169025,28.16,0.46,1.99,0.3551,0,0,0.2064,1.3132,0.6433,4.2963,1.4787,1,80.9249,0.9486,0.0,0,2.8104,26.0
2026-02-13,000889,3.649851632047478,3.69,1.1,2.07,0.271,0,0,-1.1784,0.299,0.545,2.5,0.8502,1,50.0,1.7754,4.0,1,3.5212,25.0
2026-02-13,603125,20.259501430322842,19.83,-2.12,10.24,1.8154,1,0,2.6823,6.3898,10.7821,5.9295,0.8652,0,74.6032,3.7543,4.0,1,3.5324,25.0
2026-02-13,600807,3.2899921197793534,3.34,1.52,2.38,0.8982,1,0,-1.1249,-1.3002,-2.6239,-4.298,1.1954,0,27.2727,1.9524,0.0,0,3.8752,21.0
2026-02-13,600830,9.64,9.64,0.0,1.65,0.5187,1,0,-1.2295,-1.2194,-2.4291,-0.516,1.1523,1,19.5122,0.806,0.0,0,2.0572,19.0
2026-02-13,601333,3.1100721618050615,3.06,-1.61,0.97,0.6536,1,0,-1.481,-1.671,-1.6077,-2.2364,1.2417,0,6.6667,1.2296,0.0,0,1.7164,18.0
2026-02-13,000062,24.329482672024106,24.22,-0.45,0.63,0.9496,1,0,-0.542,-1.2557,0.6232,-7.1675,1.076,0,17.6211,1.6277,0.0,0,2.6148,17.0
2026-02-13,001211,28.419706952502704,28.9,1.69,2.55,0.0,0,0,-0.4889,-0.793,-2.1997,-1.3652,0.8823,0,40.6061,1.241,0.0,0,2.9912,17.0
2026-02-13,600151,14.649809351796106,14.6,-0.34,3.11,0.5479,1,0,-3.9221,-5.575,-6.4702,-3.2472,0.6068,0,0.0,3.1784,4.0,1,6.862,17.0
2026-02-24,600152,7.9001883239171375,8.39,6.2,6.74,0.0,0,0,3.9395,4.9275,2.442,10.105,2.2464,1,89.3617,3.1853,0.0,0,4.2592,70.0
2026-02-24,002706,11.030451588573584,11.7,6.07,6.42,0.2564,0,0,6.1513,8.1431,9.3458,11.6412,1.4488,0,85.2632,4.2523,0.0,0,4.2528,58.0
2026-02-24,600807,3.3400907423496475,3.46,3.59,3.15,0.0,0,0,2.3669,1.9146,0.2899,3.2836,1.5071,0,94.7368,1.878,0.0,0,3.8228,58.0
2026-02-24,002297,13.15970515970516,13.39,1.75,12.27,-1.0456,0,0,3.8145,4.2997,4.1213,15.9307,1.5493,1,91.9192,3.1007,4.0,1,5.5292,55.0
2026-02-24,603657,28.758732893099822,30.05,4.49,2.47,0.0,0,0,2.9392,4.0873,4.0512,6.7496,2.8114,0,82.9167,1.4998,0.0,0,3.1888,55.0
2026-02-24,001234,28.16012620784855,28.56,1.42,3.97,0.0,0,0,1.2048,2.2776,2.1094,4.7305,2.4872,1,69.8347,0.9855,0.0,0,2.9216,54.0
2026-02-24,600688,3.11009349360809,3.26,4.82,1.08,0.0,0,0,2.3227,3.3281,2.5157,7.947,1.7748,1,92.3077,2.233,0.0,0,3.2588,51.0
2026-02-24,600736,7.009708737864077,7.22,3.0,3.52,-0.831,0,0,2.0928,2.2808,0.4172,6.0206,1.6044,0,85.4167,1.7822,4.0,1,3.5968,51.0
2026-02-24,603125,19.8300283286119,20.3,2.37,9.05,0.0493,0,0,2.6289,7.5839,13.029,12.7778,0.6681,1,87.037,3.4298,4.0,1,3.6432,38.0
2026-02-24,000062,24.218903517390448,24.65,1.78,0.96,-0.1217,0,0,1.0163,0.6821,1.0246,-1.7928,1.6687,0,45.3552,1.3991,0.0,0,2.5456,33.0
2026-02-24,603819,12.87001287001287,13.0,1.01,2.08,0.3846,0,0,1.4832,2.4509,1.6419,5.3485,1.4756,1,85.0,1.0605,0.0,0,2.3904,33.0
2026-02-24,002378,30.570311716948982,30.5,-0.23,7.73,3.4426,1,0,5.7266,16.1241,21.0798,36.7713,1.0411,1,82.0924,4.7365,12.0,4,8.1796,29.0
2026-02-24,605118,43.96202156067649,44.45,1.11,0.76,0.18,0,0,1.5721,2.8792,1.9028,9.1333,1.0734,1,90.1602,1.7294,8.0,2,6.2876,29.0
2026-02-24,603626,27.78009162848813,26.68,-3.96,5.31,-2.2489,0,0,-1.7962,5.1429,0.1126,27.3508,0.6607,1,75.089,4.9793,12.0,3,7.8164,28.0
2026-02-24,002565,15.270350564468211,15.42,0.98,6.01,0.5188,1,0,-2.2318,-7.4874,-15.7377,-5.5147,0.5217,0,4.336,4.899,4.0,1,7.5544,27.0
2026-02-24,000889,3.6898184688239937,3.74,1.36,2.38,0.2674,0,0,0.4836,1.1631,-1.5789,5.0562,1.084,1,67.8571,1.7343,0.0,0,3.2164,26.0
2026-02-24,600939,3.25,3.25,0.0,1.15,0.0,0,0,0.9317,1.5942,0.9317,4.8387,1.6179,0,87.5,1.3242,0.0,0,2.5152,26.0
2026-02-24,600151,14.600277722674074,14.72,0.82,3.18,0.0,0,0,-1.4198,-4.62,-8.2294,-1.932,0.7017,0,6.6986,3.1955,0.0,0,6.6012,24.0
2026-02-24,002721,3.2600233553912026,3.35,2.76,2.47,0.597,1,0,-0.2976,-1.3545,-1.7595,-1.7595,0.993,0,28.125,2.2316,8.0,2,4.8524,23.0
2026-02-24,603110,17.029903699949315,16.8,-1.35,3.26,0.0,0,0,-1.2578,-1.6911,-4.3825,2.6895,1.1415,0,34.0426,2.0196,0.0,0,3.4064,21.0
2026-02-25,600152,8.38987099856665,8.78,4.65,11.03,1.0251,1,0,6.8386,8.4888,9.0683,12.42,2.8214,1,79.3548,3.3645,0.0,0,4.304,75.0
2026-02-25,000006,9.270254740471174,9.68,4.42,3.41,0.0,0,0,3.1323,4.5356,4.6486,9.009,1.4476,1,83.6538,2.3769,0.0,0,4.1848,60.0
2026-02-25,001234,28.56011091305209,28.84,0.98,4.92,0.0,0,0,1.7858,2.6517,2.0163,6.303,2.2085,1,73.7828,0.932,0.0,0,3.0072,54.0
2026-02-25,002297,13.390313390313391,13.63,1.79,11.01,1.0271,1,0,4.2846,5.0401,6.7345,11.2653,1.2058,1,84.0491,2.6721,4.0,1,5.4584,50.0
2026-02-25,002565,15.419523027903832,15.97,3.57,9.14,0.9393,1,0,2.0056,-3.6326,-3.5045,-5.6704,1.0907,0,19.2412,4.883,4.0,1,7.5424,44.0
2026-02-25,000952,7.899882675009778,8.08,2.28,3.12,0.0,0,0,1.2278,1.4184,-0.1236,4.6632,0.8733,1,60.9375,1.1323,0.0,0,4.0104,40.0
2026-02-25,600736,7.220073390855896,7.28,0.83,3.01,0.0,0,0,2.391,2.7233,2.6798,4.0,1.2366,0,95.9184,1.6145,4.0,1,3.3896,40.0
2026-02-25,600151,14.7201239589386,15.2,3.26,4.57,0.0,0,0,2.0956,-1.1575,-1.4267,-3.4921,1.1421,0,29.6651,2.9336,0.0,0,6.3868,39.0
2026-02-25,600939,3.249950758321843,3.3,1.54,1.43,0.0,0,0,2.0408,2.6439,2.1672,5.0955,1.7393,1,95.0,1.3432,0.0,0,2.5156,38.0
2026-02-25,603110,16.799442342162916,16.87,0.42,4.8,-0.0593,0,0,-0.5189,-1.2815,-1.6327,0.0,1.6801,0,18.0952,1.7629,0.0,0,3.2612,35.0
2026-02-25,603125,20.300150075037518,20.29,-0.05,8.0,-0.8871,0,0,0.5949,6.3696,10.6325,11.3001,0.5473,1,84.1026,3.4546,4.0,1,3.604,35.0
2026-02-25,603626,26.681214044832373,26.9,0.82,4.35,1.8587,1,0,-0.7234,4.203,-1.3206,19.5556,0.6953,1,74.4912,4.6945,12.0,3,7.738,34.0
2026-02-25,002081,3.6699048179766467,3.74,1.91,1.5,0.0,0,0,1.5201,0.5376,0.8086,0.8086,1.6565,0,56.5217,1.5855,0.0,0,2.6792,33.0
2026-02-25,601333,3.0799605133267525,3.12,1.3,1.26,0.0,0,0,0.6452,0.2249,0.3215,1.6287,1.646,0,70.0,1.2132,0.0,0,1.7416,33.0
2026-02-25,605118,44.4487690960397,45.68,2.77,0.67,0.2627,0,0,3.3531,4.9391,5.0115,7.6343,0.9398,1,96.8944,1.4642,8.0,2,6.2712,33.0
2026-02-25,600807,3.4601058615957654,3.53,2.02,2.58,0.0,0,0,3.7015,3.4584,3.5191,5.0595,1.0614,0,83.3333,1.9516,0.0,0,3.758,32.0
2026-02-25,000031,3.5099659698590178,3.61,2.85,0.83,0.277,0,0,0.7817,-0.9058,2.2663,-2.168,1.0662,0,32.4324,2.6142,8.0,2,5.7604,30.0
2026-02-25,002382,5.889822230904474,6.03,2.38,1.07,0.1658,0,0,2.0996,1.5836,0.8361,2.901,1.1203,0,79.3103,1.3823,0.0,0,2.4928,30.0
2026-02-25,002706,11.699779249448124,11.66,-0.34,4.11,0.0858,0,0,3.9401,7.0805,9.176,6.3869,0.7457,0,83.1579,4.0981,0.0,0,4.1916,27.0
2026-02-25,600688,3.2599919257165926,3.23,-0.92,0.83,0.0,0,0,0.9375,1.8285,2.2152,5.5556,1.096,1,76.9231,2.2854,0.0,0,3.2608,22.0
2026-02-26,600152,8.780301584271806,9.2,4.78,15.6,-3.3696,0,0,8.9015,11.8813,14.2857,16.4557,2.5627,1,86.8421,3.5465,0.0,0,4.3868,60.0
2026-02-26,603626,26.90064164884309,27.67,2.86,6.51,-1.3372,0,0,1.4817,5.0813,3.1693,22.9778,1.1199,1,80.3594,4.653,12.0,3,7.784,52.0
2026-02-26,002565,15.96932336666343,16.45,3.01,10.81,-2.7356,0,0,4.1139,0.1217,4.5772,-7.9463,1.3486,0,32.2493,4.5916,4.0,1,7.6988,51.0
2026-02-26,002297,13.62981461915282,14.19,4.11,12.43,-1.339,0,0,5.943,8.4199,12.8878,8.5692,1.1771,1,92.7835,2.1441,4.0,1,5.4648,49.0
2026-02-26,001234,28.838582677165356,29.3,1.6,3.67,-0.785,0,0,2.5264,3.508,4.3447,7.7999,1.1566,1,88.8031,0.9654,0.0,0,2.9576,43.0
2026-02-26,600151,15.19960571710202,15.42,1.45,4.11,-0.7782,0,0,3.3651,0.8964,0.9823,-5.8033,1.0291,0,44.4444,2.6217,0.0,0,6.1948,36.0
2026-02-26,605196,48.1698826337776,48.43,0.54,2.46,-0.5782,0,0,5.5672,8.0376,6.1596,14.9537,1.2132,1,83.254,3.9696,4.0,1,6.9276,35.0
2026-02-26,600807,3.530127814972611,3.48,-1.42,3.28,0.5747,1,0,1.7544,1.8139,2.3529,1.7544,1.214,0,66.6667,1.9818,0.0,0,3.67,33.0
2026-02-26,603125,20.289565651522715,20.32,0.15,8.01,-1.3287,0,0,0.5941,5.2468,0.7437,12.8889,0.6906,1,84.8718,3.3741,4.0,1,3.57,33.0
2026-02-26,605118,45.67779960707269,46.5,1.8,0.84,-0.6022,0,0,3.6789,5.7106,7.5393,10.9256,1.1202,1,88.4244,1.3159,4.0,1,6.0112,31.0
2026-02-26,605296,27.71922847484589,27.88,0.58,0.36,-0.2152,0,0,0.7662,-0.393,-0.5351,-1.4144,1.676,0,36.1702,0.729,0.0,0,2.0856,30.0
2026-02-26,002706,11.65968481946938,11.69,0.26,3.54,-0.5988,0,0,1.9892,6.6119,11.6523,6.9533,0.6043,0,84.7368,4.0875,0.0,0,4.1024,27.0
2026-02-26,603110,16.870021175758797,16.73,-0.83,3.95,-0.1793,0,0,-1.0411,-1.7674,-1.5303,-3.3507,1.1768,0,14.5299,1.5191,0.0,0,3.2312,26.0
2026-02-26,603819,12.869910625620658,12.96,0.7,1.42,-0.463,0,0,0.6993,1.5117,1.5674,3.4318,0.8089,1,80.0,1.1095,0.0,0,2.2704,25.0
2026-02-26,000062,24.60956928280115,24.74,0.53,0.68,-0.3638,0,0,0.9384,1.3436,1.9365,0.1214,0.9887,0,91.0891,1.0979,0.0,0,2.3664,20.0
2026-02-26,600939,3.2999291426257717,3.26,-1.21,0.86,0.0,0,0,0.4932,1.1794,1.5576,2.1944,0.8007,1,70.5882,1.3834,0.0,0,2.5268,18.0
2026-02-26,600736,7.280317686589961,7.15,-1.79,2.86,-0.2797,0,0,0.1962,0.7468,1.8519,1.4184,1.0898,0,69.3878,1.7492,4.0,1,3.2828,17.0
2026-02-26,000006,9.680099709181555,9.32,-3.72,2.94,0.0,0,0,-0.6397,0.3661,-0.3209,2.8698,1.0411,1,48.5437,2.7388,0.0,0,4.1868,14.0
2026-02-26,002081,3.7401175755118587,3.69,-1.34,1.17,-0.542,0,0,0.2717,-0.5123,-0.5391,-2.8947,1.0802,0,34.7826,1.4064,0.0,0,2.59,14.0
2026-02-26,000889,3.7300711922189915,3.72,-0.27,1.84,-1.0753,0,0,0.3778,0.0538,0.2695,2.4793,0.8547,0,54.1667,1.7271,0.0,0,2.8796,13.0
2026-02-27,000889,3.7198690606090667,3.75,0.81,3.07,-1.3333,0,0,0.6441,0.5901,2.7397,2.7397,1.4459,0,65.2174,1.7338,0.0,0,2.888,40.0
2026-02-27,000062,24.739838994698605,25.2,1.86,1.51,-2.381,0,0,2.0904,2.8445,3.5758,3.7464,2.0659,0,92.6174,1.0554,0.0,0,2.4308,39.0
2026-02-27,002565,16.449217181854678,16.39,-0.36,8.66,-2.3795,0,0,3.0818,0.214,3.1466,-4.3757,1.0656,0,30.6233,4.4374,4.0,1,7.5888,34.0
2026-02-27,002382,6.010280743376828,6.08,1.16,1.14,-0.9868,0,0,1.7063,2.0305,4.6472,3.0508,1.135,1,87.5,1.2761,0.0,0,2.338,31.0
2026-02-27,600151,15.420700668729413,15.45,0.19,4.16,-0.9709,0,0,2.4672,1.3913,5.4608,-2.8302,1.11,0,51.1765,2.4984,0.0,0,5.8628,31.0
2026-02-27,002706,11.68962722852512,11.54,-1.28,3.28,-2.0797,0,0,0.1388,4.0108,2.7605,12.6953,0.7195,1,76.8421,3.3682,0.0,0,4.0728,30.0
2026-02-27,603626,27.67101463706064,27.79,0.43,4.7,-1.9791,0,0,1.5568,3.2778,1.7949,26.1462,0.8259,1,81.8999,4.4601,12.0,3,7.6712,30.0
2026-02-27,600830,9.769831077743753,9.89,1.23,1.64,-1.1122,0,0,1.332,1.0834,2.5934,1.332,1.3867,0,80.4878,0.8827,0.0,0,1.874,28.0
2026-02-27,605296,27.87932389937107,28.37,1.76,0.36,-0.7402,0,0,2.0357,1.3142,2.4558,0.4248,1.4489,0,70.922,0.9449,0.0,0,2.1172,28.0
2026-02-27,600939,3.259903190753729,3.3,1.23,0.72,-1.2121,0,0,0.8557,2.0093,4.4304,4.1009,0.6214,1,94.1176,1.3807,0.0,0,2.5136,27.0
2026-02-27,603125,20.319288673335354,20.11,-1.03,4.41,-1.6907,0,0,-0.2975,2.875,-0.7404,13.6158,0.5001,1,79.4872,3.3184,4.0,1,3.4072,27.0
2026-02-27,000952,7.859793009177896,8.05,2.42,2.53,-0.9938,0,0,0.9278,0.7635,1.2579,2.4173,0.7579,0,46.1538,1.6373,0.0,0,4.0456,26.0
2026-02-27,002297,14.189663823381837,14.14,-0.35,10.66,0.8487,1,0,3.1966,7.0401,12.2222,9.4427,0.8642,1,77.0925,2.0756,4.0,1,5.4808,25.0
2026-02-27,600807,3.4800713860797146,3.51,0.86,1.72,-1.4245,0,0,1.3279,2.3324,6.6869,3.5398,0.6043,0,76.6667,1.9537,0.0,0,3.566,22.0
2026-02-27,603110,16.730038022813687,16.72,-0.06,3.19,-0.8971,0,0,-0.6536,-1.6818,-2.2222,-1.4732,0.8886,0,19.2,1.4067,0.0,0,3.1972,22.0
2026-02-27,605118,46.49889438770138,44.16,-5.03,1.13,-0.3623,0,0,-1.7575,0.0839,1.1452,3.1535,1.4965,1,50.8039,2.2683,4.0,1,5.7708,21.0
2026-02-27,001234,29.29866507272365,29.41,0.38,2.86,-0.782,0,0,1.9269,3.338,4.9233,5.4878,0.7876,1,92.2078,0.7263,0.0,0,2.7692,20.0
2026-02-27,002721,3.350133412392529,3.39,1.19,1.72,0.885,1,0,1.1337,0.4444,2.4169,0.2959,0.917,0,41.9355,2.0366,8.0,2,4.6004,20.0
2026-02-27,600152,9.200246710526315,8.95,-2.72,8.02,-2.1229,0,0,3.54,7.1087,12.2961,17.4541,0.8741,1,73.6842,3.4209,0.0,0,4.4504,20.0
2026-02-27,600688,3.159888357256778,3.17,0.32,0.93,5.6782,1,0,-0.5022,-0.3458,-0.627,2.589,1.1461,1,53.8462,2.1592,0.0,0,3.3608,19.0
2026-03-02,603110,16.720135874693337,17.72,5.98,15.19,-1.2415,0,0,4.4319,3.82,4.0517,3.6257,3.9928,0,72.5146,2.3974,0.0,0,3.428,65.0
2026-03-02,002378,40.59872493763282,43.94,8.23,12.26,-0.2048,0,0,18.4367,35.4375,43.7357,78.4728,1.8817,1,96.4462,4.7808,24.0,7,8.1956,53.0
2026-03-02,600152,8.949903660886319,9.29,3.8,12.77,0.2153,0,0,4.1246,9.5907,17.5949,14.9752,1.2341,1,88.125,3.1675,0.0,0,4.7116,53.0
2026-03-02,600151,15.450255998393736,15.39,-0.39,5.62,-0.9097,0,0,1.0108,1.1435,5.411,-1.4094,1.4021,0,47.6471,2.439,0.0,0,5.4244,38.0
2026-03-02,603626,27.789601702645182,27.42,-1.33,5.47,0.2918,0,0,0.469,0.7089,-1.2959,13.1655,1.0474,1,61.3043,3.7029,8.0,2,7.5204,34.0
2026-03-02,002297,14.13981890924405,13.43,-5.02,13.15,0.7446,1,0,-2.3699,1.1752,2.0517,5.0039,1.1346,1,45.815,2.7647,4.0,1,5.6388,32.0
2026-03-02,002706,11.540012094335818,11.45,-0.78,4.28,0.0873,0,0,-1.3611,2.0954,3.8078,11.7073,0.9856,1,66.875,3.4127,0.0,0,3.942,32.0
2026-03-02,605118,44.1602899718083,43.86,-0.68,1.82,0.1596,0,0,-2.3815,-0.9105,-0.2275,3.2972,2.1421,1,39.1304,2.2609,4.0,1,5.944,32.0
