代码,名称,最新价,涨跌幅%,量比,换手率%,振幅%,成交量,成交额(万),ma5_dev%,vol_vs_ma5,score,score_pct,数据源,行情采集时间,adaptive_score,final_score,enrich_score,enrich_notes
002105,信隆健康,6.7,4.04,0.0,0.0,0.0,9576427,6388.4,3.12,1.97,56,53,新浪,2026-04-29 14:16:59,,60.0,4.0,同花顺突破5日线
002193,如意集团,6.85,5.22,0.0,0.0,0.0,20996800,14022.5,3.35,1.82,56,53,新浪,2026-04-29 14:16:59,,60.0,4.0,同花顺突破5日线
603956,威派格,5.89,3.7,0.0,0.0,0.0,8759598,5113.7,1.99,1.73,56,53,新浪,2026-04-29 14:16:59,,60.0,4.0,同花顺突破5日线
002858,力盛体育,16.74,4.3,0.0,0.0,0.0,7174800,11939.4,2.95,1.96,56,53,新浪,2026-04-29 14:16:59,,60.0,4.0,同花顺突破5日线
001256,炜冈科技,25.14,2.7,0.0,0.0,0.0,3452800,8634.4,4.21,2.67,55,52,新浪,2026-04-29 14:16:59,,59.0,4.0,同花顺突破5日线
600539,狮头股份,17.85,4.51,0.0,0.0,0.0,12575500,22207.1,5.11,1.27,55,52,新浪,2026-04-29 14:16:59,,59.0,4.0,同花顺突破5日线
600006,东风股份,6.74,3.37,0.0,0.0,0.0,25758642,17298.5,2.25,1.59,54,51,新浪,2026-04-29 14:16:59,,58.0,4.0,同花顺突破5日线
000757,浩物股份,4.89,2.73,0.0,0.0,0.0,12356360,5968.4,0.76,2.16,53,50,新浪,2026-04-29 14:16:59,,57.0,4.0,同花顺突破5日线
001209,洪兴股份,21.86,4.84,0.0,0.0,0.0,6785800,14688.5,0.67,1.33,53,50,新浪,2026-04-29 14:16:59,,57.0,4.0,同花顺突破5日线
002535,林州重机,3.58,3.17,0.0,0.0,0.0,17094320,6073.1,3.1,2.16,53,50,新浪,2026-04-29 14:16:59,,57.0,4.0,同花顺突破5日线
603839,安正时尚,7.87,3.15,0.0,0.0,0.0,6126500,4831.6,-0.29,2.29,56,53,新浪,2026-04-29 14:16:59,,56.0,0.0,
002852,道道全,9.28,4.86,0.0,0.0,0.0,14131234,12946.4,1.4,1.54,56,53,新浪,2026-04-29 14:16:59,,56.0,0.0,
002235,安妮股份,10.14,3.05,0.0,0.0,0.0,35182323,35200.0,2.76,1.68,51,48,新浪,2026-04-29 14:16:59,,55.0,4.0,同花顺突破5日线
603307,扬州金泉,41.66,5.04,0.0,0.0,0.0,1107100,4612.6,1.36,1.55,51,48,新浪,2026-04-29 14:16:59,,55.0,4.0,同花顺突破5日线
601121,宝地矿业,8.01,3.22,0.0,0.0,0.0,10387632,8197.2,1.44,1.72,54,51,新浪,2026-04-29 14:16:59,,54.0,0.0,
002167,东方锆业,13.19,3.69,0.0,0.0,0.0,22416955,29188.9,1.73,1.3,53,50,新浪,2026-04-29 14:16:59,,53.0,0.0,
600366,宁波韵升,13.44,5.0,0.0,0.0,0.0,39377388,52034.8,2.05,1.29,53,50,新浪,2026-04-29 14:16:59,,53.0,0.0,
002398,垒知集团,5.1,4.08,0.0,0.0,0.0,17651600,8913.0,0.16,1.71,53,50,新浪,2026-04-29 14:16:59,,53.0,0.0,
603876,鼎胜新材,28.34,3.58,0.0,0.0,0.0,41948313,116158.7,7.69,1.07,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
002386,天原股份,7.23,4.03,0.0,0.0,0.0,88017805,62289.0,1.95,1.09,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
002445,中南文化,3.83,2.96,0.0,0.0,0.0,180520484,69394.1,6.88,1.72,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
000637,茂化实华,4.75,4.17,0.0,0.0,0.0,12513990,5865.3,1.21,1.68,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
002838,道恩股份,30.85,3.73,0.0,0.0,0.0,8541739,25821.5,3.5,1.1,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
000703,恒逸石化,17.11,8.09,0.0,0.0,0.0,85142418,140982.6,1.71,1.79,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
603233,大参林,19.33,3.09,0.0,0.0,0.0,8286077,15877.4,2.96,1.51,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
600831,广电网络,3.91,3.44,0.0,0.0,0.0,16801501,6500.3,4.86,1.53,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
002215,诺 普 信,10.96,2.72,0.0,0.0,0.0,20345056,22204.9,3.36,1.64,51,48,新浪,2026-04-29 14:16:59,,51.0,0.0,
000688,国城矿业,48.82,6.41,0.0,0.0,0.0,28052773,133688.8,4.99,1.3,50,47,新浪,2026-04-29 14:16:59,,50.0,0.0,
002578,闽发铝业,4.2,2.69,0.0,0.0,0.0,40986336,16955.2,5.12,2.63,50,47,新浪,2026-04-29 14:16:59,,50.0,0.0,
000676,智度股份,7.38,5.28,0.0,0.0,0.0,24614201,18042.8,-4.6,3.13,50,47,新浪,2026-04-29 14:16:59,,50.0,0.0,
600159,大龙地产,3.27,4.14,0.0,0.0,0.0,24974100,8078.7,4.6,1.39,50,47,新浪,2026-04-29 14:16:59,,50.0,0.0,
000036,华联控股,5.46,6.85,0.0,0.0,0.0,50760789,27099.5,2.29,1.38,50,47,新浪,2026-04-29 14:16:59,,50.0,0.0,
603685,晨丰科技,34.68,3.83,0.0,0.0,0.0,3215297,10941.9,5.17,1.44,50,47,新浪,2026-04-29 14:16:59,,50.0,0.0,
002919,名臣健康,23.73,3.17,0.0,0.0,0.0,6322780,14962.5,9.93,2.04,50,47,新浪,2026-04-29 14:16:59,,50.0,0.0,
600736,苏州高新,8.35,6.78,0.0,0.0,0.0,188698314,152924.1,-1.22,1.36,50,47,新浪,2026-04-29 14:16:59,,50.0,0.0,
001335,信凯科技,47.98,4.39,0.0,0.0,0.0,1769574,8422.1,2.25,1.08,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
002667,威领股份,33.89,6.94,0.0,0.0,0.0,27871187,90994.8,2.02,1.06,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
600176,中国巨石,35.8,3.77,0.0,0.0,0.0,150104694,532562.3,1.98,1.03,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
600615,鑫源智造,11.75,3.43,0.0,0.0,0.0,2819372,3280.6,2.19,1.95,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
600586,金晶科技,5.69,3.08,0.0,0.0,0.0,45021308,25637.3,1.59,1.52,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
600768,宁波富邦,18.32,4.33,0.0,0.0,0.0,10326869,18486.9,1.59,1.07,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
603155,新亚强,17.48,5.05,0.0,0.0,0.0,8091471,14057.6,1.67,1.18,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
603214,爱婴室,16.56,3.37,0.0,0.0,0.0,3765600,6168.2,0.92,1.76,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
603709,中源家居,19.69,4.01,0.0,0.0,0.0,5111129,9915.4,1.89,1.1,49,46,新浪,2026-04-29 14:16:59,,49.0,0.0,
601699,潞安环能,16.29,2.91,0.0,0.0,0.0,44207501,71525.2,4.62,1.22,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
000983,山西焦煤,6.99,3.71,0.0,0.0,0.0,113589568,79163.9,1.64,1.4,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
002374,中锐股份,3.24,4.85,0.0,0.0,0.0,26200460,8374.4,1.74,1.38,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
600778,友好集团,6.71,4.03,0.0,0.0,0.0,11041300,7359.0,1.67,1.45,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
002388,新亚制程,5.4,4.05,0.0,0.0,0.0,26059240,13923.9,2.53,1.28,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
603867,新化股份,34.21,4.04,0.0,0.0,0.0,6207300,21116.4,-0.3,1.31,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
002780,三夫户外,16.5,8.7,0.0,0.0,0.0,20044085,32980.4,1.12,1.33,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
600479,千金药业,11.0,3.97,0.0,0.0,0.0,17461965,19035.1,0.57,1.36,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
603880,南卫股份,7.12,6.91,0.0,0.0,0.0,9607127,6729.9,1.9,1.41,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
600336,澳柯玛,7.48,4.91,0.0,0.0,0.0,17116769,12767.1,2.4,1.36,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
002727,一心堂,12.79,4.41,0.0,0.0,0.0,13947709,17770.4,-1.21,1.87,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
002820,桂发祥,11.18,4.78,0.0,0.0,0.0,6783918,7536.0,2.25,1.29,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
603536,惠发食品,10.45,4.5,0.0,0.0,0.0,11026740,11558.6,2.01,1.41,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
002148,北纬科技,7.86,3.56,0.0,0.0,0.0,15176274,11962.1,1.13,1.33,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
000029,深深房Ａ,21.06,3.49,0.0,0.0,0.0,4835727,10071.2,2.36,1.36,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
002316,亚联发展,5.44,3.62,0.0,0.0,0.0,13355900,7212.5,0.85,1.21,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
002090,金智科技,11.14,5.99,0.0,0.0,0.0,16314802,18045.6,1.02,1.33,48,45,新浪,2026-04-29 14:16:59,,48.0,0.0,
600325,华发股份,3.56,4.09,0.0,0.0,0.0,64927984,22927.5,-3.48,2.29,47,44,新浪,2026-04-29 14:16:59,,47.0,0.0,
600326,西藏天路,9.35,3.2,0.0,0.0,0.0,38847557,36168.8,0.24,1.89,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
603755,日辰股份,29.06,3.09,0.0,0.0,0.0,1666700,4779.0,-0.45,1.56,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
000679,大连友谊,7.16,2.73,0.0,0.0,0.0,4334200,3091.1,2.08,1.42,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
603316,诚邦股份,16.48,4.77,0.0,0.0,0.0,10646460,17324.1,0.41,1.09,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
601118,海南橡胶,7.08,3.21,0.0,0.0,0.0,54502859,37652.2,1.53,1.28,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
603797,联泰环保,4.91,2.94,0.0,0.0,0.0,7237138,3522.6,0.64,1.35,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
001210,金房能源,21.3,2.75,0.0,0.0,0.0,3332823,7057.8,-2.8,3.39,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
600883,博闻科技,8.6,3.49,0.0,0.0,0.0,3882476,3300.8,1.76,1.36,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
603711,香飘飘,12.98,3.76,0.0,0.0,0.0,3989500,5131.2,0.58,1.34,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
600188,兖矿能源,23.19,8.06,0.0,0.0,0.0,86146656,196307.2,2.45,1.01,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
600078,澄星股份,13.25,4.08,0.0,0.0,0.0,24606400,32109.6,1.55,1.03,46,43,新浪,2026-04-29 14:16:59,,46.0,0.0,
002392,北京利尔,9.26,3.69,0.0,0.0,0.0,26644600,24537.0,3.25,0.82,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
000672,上峰水泥,13.2,4.02,0.0,0.0,0.0,22946957,29939.0,1.98,1.0,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
000762,西藏矿业,39.23,6.81,0.0,0.0,0.0,46664140,176337.5,1.53,0.82,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
000790,华神科技,4.17,4.25,0.0,0.0,0.0,16855176,6916.8,1.37,1.23,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
002887,绿茵生态,13.2,4.35,0.0,0.0,0.0,7672080,10162.1,0.93,0.69,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
002444,巨星科技,34.52,5.83,0.0,0.0,0.0,27527268,94603.1,-0.46,1.37,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
603319,美湖股份,37.65,4.84,0.0,0.0,0.0,16075621,60019.2,1.42,0.63,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
603355,莱克电气,31.11,4.78,0.0,0.0,0.0,4481800,13400.7,3.6,0.61,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
600331,宏达股份,18.3,5.9,0.0,0.0,0.0,72805833,131673.9,4.57,0.95,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
000155,川能动力,19.2,4.8,0.0,0.0,0.0,106232759,197956.6,3.53,0.99,45,42,新浪,2026-04-29 14:16:59,,45.0,0.0,
601882,海天精工,20.08,6.24,0.0,0.0,0.0,6045270,11838.8,-0.64,1.09,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
601969,海南矿业,12.57,7.62,0.0,0.0,0.0,44053013,53446.4,1.01,1.02,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
603344,星德胜,27.82,3.19,0.0,0.0,0.0,1414000,3878.9,-2.51,1.66,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
002380,科远智慧,35.55,3.28,0.0,0.0,0.0,6470400,22772.6,2.06,1.07,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
000759,中百集团,5.5,2.8,0.0,0.0,0.0,18019800,9841.1,1.42,1.52,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
600791,京能置业,13.23,2.8,0.0,0.0,0.0,12783441,16763.1,2.15,1.1,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
002133,广宇集团,3.41,3.02,0.0,0.0,0.0,15217386,5141.9,1.78,1.86,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
002493,荣盛石化,13.62,4.53,0.0,0.0,0.0,79084714,106318.9,2.2,1.14,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
600319,亚星化学,8.07,3.06,0.0,0.0,0.0,4602900,3670.7,2.56,1.17,44,41,新浪,2026-04-29 14:16:59,,44.0,0.0,
002330,得利斯,4.8,3.67,0.0,0.0,0.0,16592909,7879.6,0.09,1.46,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
603270,金帝股份,27.3,5.37,0.0,0.0,0.0,7696024,20731.6,0.33,0.85,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
603719,良品铺子,11.25,6.43,0.0,0.0,0.0,16837371,19003.0,1.5,0.9,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
603055,台华新材,9.37,3.54,0.0,0.0,0.0,7436698,6837.4,-1.54,1.65,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
600280,中央商场,3.13,3.64,0.0,0.0,0.0,30371000,9420.5,1.0,1.4,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
603659,璞泰来,37.27,4.99,0.0,0.0,0.0,59877931,217873.6,2.43,0.89,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
600455,博通股份,27.93,8.34,0.0,0.0,0.0,6496796,18097.4,1.38,1.44,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
600251,冠农股份,12.79,6.23,0.0,0.0,0.0,22931794,28608.3,0.67,0.77,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
601339,百隆东方,8.83,4.5,0.0,0.0,0.0,16299372,14050.8,0.83,0.68,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
002125,湘潭电化,15.03,6.14,0.0,0.0,0.0,30090703,44106.6,0.37,0.98,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
603162,海通发展,15.19,5.63,0.0,0.0,0.0,19604971,29080.7,1.14,0.87,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
600566,济川药业,27.53,3.03,0.0,0.0,0.0,6904929,18909.1,4.0,1.39,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
600037,歌华有线,7.95,6.14,0.0,0.0,0.0,32757899,25799.1,-0.08,1.19,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
002068,黑猫股份,8.99,5.02,0.0,0.0,0.0,23851791,21138.6,0.3,1.21,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
002197,证通电子,8.03,2.82,0.0,0.0,0.0,15548556,12513.3,3.32,1.25,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
603955,大千生态,26.74,5.48,0.0,0.0,0.0,3490610,9165.2,-3.1,1.54,43,40,新浪,2026-04-29 14:16:59,,43.0,0.0,
002494,华斯股份,5.92,2.96,0.0,0.0,0.0,17379000,10259.5,1.15,1.04,42,40,新浪,2026-04-29 14:16:59,,42.0,0.0,
002674,兴业科技,13.72,3.0,0.0,0.0,0.0,5326500,7296.9,0.49,1.19,42,40,新浪,2026-04-29 14:16:59,,42.0,0.0,
605589,圣泉集团,41.32,9.17,0.0,0.0,0.0,56810931,222984.9,4.09,2.05,42,40,新浪,2026-04-29 14:16:59,,42.0,0.0,
002394,联发股份,13.51,7.65,0.0,0.0,0.0,9685108,12890.7,-8.11,2.8,42,40,新浪,2026-04-29 14:16:59,,42.0,0.0,
601038,一拖股份,13.7,5.38,0.0,0.0,0.0,13027096,17597.7,0.17,0.83,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
603118,共进股份,14.79,5.79,0.0,0.0,0.0,87241302,130607.6,-0.49,0.74,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
603023,威帝股份,4.53,3.19,0.0,0.0,0.0,13894457,6285.2,1.68,1.43,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
002132,恒星科技,4.88,5.4,0.0,0.0,0.0,117457594,56060.2,0.48,0.78,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
002910,庄园牧场,11.11,3.44,0.0,0.0,0.0,5741000,6285.6,1.19,1.46,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
002531,天顺风能,11.83,4.05,0.0,0.0,0.0,41694280,48572.0,-4.38,1.07,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
600386,北巴传媒,4.17,2.96,0.0,0.0,0.0,11196500,4644.8,0.44,1.27,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
600303,曙光股份,3.31,3.44,0.0,0.0,0.0,19274457,6298.5,1.66,1.4,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
000605,渤海股份,7.15,3.17,0.0,0.0,0.0,7379080,5246.5,1.75,1.34,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
603810,丰山集团,16.16,3.33,0.0,0.0,0.0,3265340,5230.9,2.41,1.42,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
002213,大为股份,36.7,2.8,0.0,0.0,0.0,30184499,108576.3,2.42,1.29,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
002573,清新环境,3.62,3.13,0.0,0.0,0.0,9460811,3403.6,-2.07,1.73,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
600327,大东方,3.9,3.45,0.0,0.0,0.0,17584428,6845.6,1.59,1.49,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
603978,深圳新星,27.71,5.2,0.0,0.0,0.0,15251621,41678.7,3.88,1.06,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
002273,水晶光电,33.43,5.69,0.0,0.0,0.0,63372254,207640.5,0.22,0.69,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
603738,泰晶科技,37.5,3.59,0.0,0.0,0.0,44980145,162552.3,4.69,1.16,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
600773,西藏城投,28.34,4.31,0.0,0.0,0.0,42056685,116213.3,8.11,1.13,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
002283,天润工业,11.36,5.38,0.0,0.0,0.0,27732857,30737.9,0.33,0.83,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
002188,中天服务,6.9,2.98,0.0,0.0,0.0,9053400,6185.3,2.7,1.23,41,39,新浪,2026-04-29 14:16:59,,41.0,0.0,
000786,北新建材,26.26,4.41,0.0,0.0,0.0,22374893,58685.4,-1.1,1.25,40,38,新浪,2026-04-29 14:16:59,,40.0,0.0,
000829,天音控股,11.54,3.87,0.0,0.0,0.0,41693953,48441.9,-0.71,0.89,40,38,新浪,2026-04-29 14:16:59,,40.0,0.0,
600110,诺德股份,11.08,4.92,0.0,0.0,0.0,181279645,195842.0,5.22,0.99,40,38,新浪,2026-04-29 14:16:59,,40.0,0.0,
600792,云煤能源,4.51,3.68,0.0,0.0,0.0,33008802,14731.6,3.69,0.91,40,38,新浪,2026-04-29 14:16:59,,40.0,0.0,
603312,西典新能,40.32,2.75,0.0,0.0,0.0,1161626,4638.8,-4.06,2.65,40,38,新浪,2026-04-29 14:16:59,,40.0,0.0,
600785,新华百货,17.76,6.86,0.0,0.0,0.0,9590769,16806.4,-0.93,1.23,40,38,新浪,2026-04-29 14:16:59,,40.0,0.0,
