代码,名称,最新价,涨跌幅%,量比,换手率%,振幅%,成交量,成交额(万),ma5_dev%,vol_vs_ma5,score,score_pct,数据源,行情采集时间,adaptive_score,final_score,enrich_score,enrich_notes
002377,国创高新,3.66,3.98,0.0,0.0,0.0,50727723,18431.6,3.42,1.79,56,53,新浪,2026-05-10 02:49:53,99.88347457627118,76.97086864406779,10.0,同花顺量价齐升、同花顺突破5日线
002669,康达新材,14.35,5.21,0.0,0.0,0.0,24813870,35217.9,1.73,1.25,53,50,新浪,2026-05-10 02:49:53,96.10169491525424,76.77542372881356,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
603988,中电电机,26.55,3.11,0.0,0.0,0.0,9147141,24014.2,3.83,2.15,53,50,新浪,2026-05-10 02:49:53,95.65677966101696,76.66419491525424,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
002472,双环传动,42.45,4.53,0.0,0.0,0.0,42541044,178319.6,0.76,1.51,53,50,新浪,2026-05-10 02:49:53,94.54449152542374,76.38612288135593,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
603291,联合水务,12.09,3.6,0.0,0.0,0.0,7634264,9092.4,0.65,1.6,58,55,新浪,2026-05-10 02:49:53,101.88559322033898,75.97139830508475,7.0,同花顺突破5日线、腾讯买盘偏强58%
603132,金徽股份,20.06,2.87,0.0,0.0,0.0,8686211,17318.0,3.24,1.64,54,51,新浪,2026-05-10 02:49:53,99.4385593220339,75.35963983050847,10.0,同花顺量价齐升、同花顺突破5日线
603767,中马传动,20.68,2.83,0.0,0.0,0.0,14459820,29694.9,1.83,1.8,54,51,新浪,2026-05-10 02:49:53,98.32627118644068,75.08156779661017,10.0,同花顺量价齐升、同花顺突破5日线
600206,有研新材,30.4,3.65,0.0,0.0,0.0,101768995,307774.9,1.95,1.14,51,48,新浪,2026-05-10 02:49:53,95.21186440677967,75.05296610169492,13.0,同花顺量价齐升、同花顺连续上涨、同花顺突破5日线
600203,福日电子,13.26,2.0,0.0,0.0,0.0,36165852,47985.5,4.17,1.68,56,53,新浪,2026-05-10 02:49:53,102.99788135593221,74.74947033898306,7.0,同花顺连续上涨、同花顺突破5日线
600137,浪莎股份,24.1,3.66,0.0,0.0,0.0,5155102,12299.6,1.17,1.21,53,50,新浪,2026-05-10 02:49:53,98.10381355932203,74.2759533898305,10.0,同花顺量价齐升、同花顺突破5日线
002780,三夫户外,16.89,3.81,0.0,0.0,0.0,11117500,18666.1,1.12,1.33,53,50,新浪,2026-05-10 02:49:53,97.21398305084746,74.05349576271186,10.0,同花顺量价齐升、同花顺突破5日线
002775,文科股份,4.01,2.3,0.0,0.0,0.0,15000300,5971.4,2.81,2.01,53,50,新浪,2026-05-10 02:49:53,96.76906779661017,73.94226694915254,10.0,同花顺量价齐升、同花顺突破5日线
603116,红蜻蜓,7.59,3.83,0.0,0.0,0.0,25469580,19197.2,3.38,1.43,55,52,新浪,2026-05-10 02:49:53,100.10593220338983,73.27648305084746,7.0,同花顺连续上涨、同花顺突破5日线
002297,博云新材,25.71,3.88,0.0,0.0,0.0,167290054,424680.7,8.29,1.05,51,48,新浪,2026-05-10 02:49:53,99.21610169491525,73.05402542372882,10.0,同花顺量价齐升、同花顺突破5日线
603037,凯众股份,14.68,6.92,0.0,0.0,0.0,12497203,18099.0,0.63,1.35,53,50,新浪,2026-05-10 02:49:53,92.31991525423729,72.82997881355932,10.0,同花顺量价齐升、同花顺突破5日线
603208,江山欧派,13.96,2.05,0.0,0.0,0.0,2544403,3533.2,3.13,1.65,51,48,新浪,2026-05-10 02:49:53,95.8792372881356,72.2198093220339,10.0,同花顺量价齐升、同花顺突破5日线
000906,浙商中拓,6.71,2.13,0.0,0.0,0.0,26408234,17672.3,7.19,4.01,53,50,新浪,2026-05-10 02:49:53,89.87288135593221,72.21822033898306,10.0,同花顺量价齐升、同花顺突破5日线
605177,东亚药业,21.09,2.73,0.0,0.0,0.0,2856099,5968.4,3.19,1.58,51,48,新浪,2026-05-10 02:49:53,94.98940677966102,71.99735169491525,10.0,同花顺量价齐升、同花顺突破5日线
000031,大悦城,3.09,2.32,0.0,0.0,0.0,26038815,7990.3,4.15,1.74,56,53,新浪,2026-05-10 02:49:53,101.66313559322033,71.41578389830508,4.0,同花顺突破5日线
002949,华阳国际,14.65,2.3,0.0,0.0,0.0,5505800,8016.1,3.86,1.65,54,51,新浪,2026-05-10 02:49:53,99.66101694915254,69.41525423728814,4.0,同花顺突破5日线
603110,东方材料,24.38,3.26,0.0,0.0,0.0,18620576,45011.3,11.02,3.64,53,50,新浪,2026-05-10 02:49:53,92.76483050847457,66.94120762711864,4.0,同花顺突破5日线
600791,京能置业,14.33,3.77,0.0,0.0,0.0,16771480,24087.5,2.15,1.1,51,48,新浪,2026-05-10 02:49:53,95.43432203389831,66.10858050847457,4.0,同花顺突破5日线
600429,三元股份,5.85,2.45,0.0,0.0,0.0,21970010,12683.1,4.74,2.8,55,52,新浪,2026-05-10 02:49:53,97.4364406779661,65.60911016949153,0.0,
600333,长春燃气,5.68,2.34,0.0,0.0,0.0,13699578,7764.8,5.67,1.8,51,48,新浪,2026-05-10 02:49:53,96.54661016949153,62.386652542372886,0.0,
000813,德展健康,3.84,2.13,0.0,0.0,0.0,59413863,22705.1,4.49,1.94,51,48,新浪,2026-05-10 02:49:53,94.76694915254238,61.9417372881356,0.0,
603657,春光科技,33.0,5.87,0.0,0.0,0.0,5775800,18791.7,6.54,2.16,52,49,新浪,2026-05-10 02:49:53,91.65254237288136,61.91313559322034,0.0,
002235,安妮股份,12.35,2.58,0.0,0.0,0.0,64682688,79379.1,2.76,1.68,51,48,新浪,2026-05-10 02:49:53,94.3220338983051,61.83050847457628,0.0,
603085,天成自控,13.56,2.11,0.0,0.0,0.0,19729250,26416.1,0.93,1.84,51,48,新浪,2026-05-10 02:49:53,93.65466101694915,61.66366525423729,0.0,
603868,飞科电器,37.27,5.67,0.0,0.0,0.0,4176374,15084.5,3.07,1.11,51,48,新浪,2026-05-10 02:49:53,93.4322033898305,61.608050847457626,0.0,
605299,舒华体育,27.13,3.71,0.0,0.0,0.0,50625739,134364.3,6.45,1.24,50,47,新浪,2026-05-10 02:49:53,96.32415254237289,61.58103813559322,0.0,
600522,中天科技,40.9,6.57,0.0,0.0,0.0,312118083,1244950.0,5.04,1.14,51,48,新浪,2026-05-10 02:49:53,92.98728813559322,61.496822033898304,0.0,
600319,亚星化学,8.37,5.42,0.0,0.0,0.0,14925110,12457.8,2.56,1.17,51,48,新浪,2026-05-10 02:49:53,92.54237288135593,61.38559322033898,0.0,
000626,远大控股,9.43,5.48,0.0,0.0,0.0,32860948,30800.3,1.45,1.43,51,48,新浪,2026-05-10 02:49:53,90.76271186440678,60.940677966101696,0.0,
002117,东港股份,10.63,1.92,0.0,0.0,0.0,14468562,15241.3,1.57,1.66,50,47,新浪,2026-05-10 02:49:53,93.20974576271186,60.802436440677965,0.0,
002677,浙江美大,8.25,4.43,0.0,0.0,0.0,15663232,12836.6,1.91,2.0,51,48,新浪,2026-05-10 02:49:53,89.20550847457626,60.55137711864407,0.0,
605555,德昌股份,16.49,4.17,0.0,0.0,0.0,15683899,26045.1,-2.87,1.93,51,48,新浪,2026-05-10 02:49:53,88.31567796610169,60.328919491525426,0.0,
603298,杭叉集团,29.06,5.6,0.0,0.0,0.0,19341575,55294.0,3.37,1.39,50,47,新浪,2026-05-10 02:49:53,90.09533898305085,60.02383474576271,0.0,
603818,曲美家居,3.82,2.14,0.0,0.0,0.0,19480200,7459.4,1.82,1.51,49,46,新浪,2026-05-10 02:49:53,92.09745762711864,59.77436440677966,0.0,
605111,新洁能,44.52,6.43,0.0,0.0,0.0,39282974,169710.0,3.29,1.25,50,47,新浪,2026-05-10 02:49:53,88.98305084745762,59.7457627118644,0.0,
002022,科华生物,6.06,2.02,0.0,0.0,0.0,8271600,4995.8,2.01,1.59,49,46,新浪,2026-05-10 02:49:53,91.875,59.71875,0.0,
002724,海洋王,6.32,2.1,0.0,0.0,0.0,10589746,6622.8,1.38,1.51,49,46,新浪,2026-05-10 02:49:53,91.43008474576271,59.60752118644068,0.0,
603336,宏辉果蔬,12.13,2.28,0.0,0.0,0.0,22996649,27862.5,5.88,1.38,48,45,新浪,2026-05-10 02:49:53,93.87711864406779,59.46927966101695,0.0,
600698,湖南天雁,7.61,2.56,0.0,0.0,0.0,23817096,17968.7,1.55,1.6,49,46,新浪,2026-05-10 02:49:53,90.3177966101695,59.329449152542374,0.0,
603709,中源家居,19.89,4.85,0.0,0.0,0.0,7122497,13867.3,1.89,1.1,49,46,新浪,2026-05-10 02:49:53,89.65042372881355,59.16260593220339,0.0,
000011,深物业A,8.05,2.29,0.0,0.0,0.0,6240501,4984.8,0.57,1.68,49,46,新浪,2026-05-10 02:49:53,89.4279661016949,59.10699152542372,0.0,
600712,南宁百货,6.52,3.49,0.0,0.0,0.0,16913143,10999.5,1.58,1.73,49,46,新浪,2026-05-10 02:49:53,88.76059322033898,58.94014830508475,0.0,
002652,扬子新材,6.57,2.5,0.0,0.0,0.0,70574370,46378.1,4.46,1.48,48,45,新浪,2026-05-10 02:49:53,91.20762711864407,58.80190677966102,0.0,
000029,深深房Ａ,21.89,2.34,0.0,0.0,0.0,6264300,13588.1,2.36,1.36,48,45,新浪,2026-05-10 02:49:53,90.98516949152543,58.746292372881356,0.0,
000636,风华高科,25.87,2.86,0.0,0.0,0.0,90566798,231238.5,3.19,1.37,48,45,新浪,2026-05-10 02:49:53,90.54025423728814,58.635063559322035,0.0,
002036,联创电子,8.43,3.82,0.0,0.0,0.0,57228872,47524.0,1.05,1.32,48,45,新浪,2026-05-10 02:49:53,88.53813559322033,58.13453389830508,0.0,
600336,澳柯玛,8.18,5.14,0.0,0.0,0.0,21940675,17664.4,2.4,1.36,48,45,新浪,2026-05-10 02:49:53,87.8707627118644,57.967690677966104,0.0,
600223,福瑞达,6.86,4.73,0.0,0.0,0.0,16750920,11321.7,1.07,1.41,48,45,新浪,2026-05-10 02:49:53,87.42584745762711,57.85646186440678,0.0,
603982,泉峰汽车,7.92,4.62,0.0,0.0,0.0,15567040,12258.8,-2.98,5.29,53,50,新浪,2026-05-10 02:49:53,72.29872881355932,57.82468220338983,0.0,
002284,亚太股份,13.42,3.15,0.0,0.0,0.0,25836093,34281.6,0.85,1.85,47,44,新浪,2026-05-10 02:49:53,86.09110169491525,56.77277542372882,0.0,
002890,弘宇股份,17.27,2.74,0.0,0.0,0.0,3443347,5863.9,4.34,1.56,46,43,新浪,2026-05-10 02:49:53,88.09322033898304,56.52330508474576,0.0,
603125,常青科技,23.74,1.98,0.0,0.0,0.0,8433192,19913.1,11.83,4.01,47,44,新浪,2026-05-10 02:49:53,84.53389830508475,56.38347457627118,0.0,
000886,海南高速,5.48,2.05,0.0,0.0,0.0,20839037,11352.1,0.07,1.69,46,43,新浪,2026-05-10 02:49:53,86.53601694915254,56.13400423728814,0.0,
603969,银龙股份,9.56,2.91,0.0,0.0,0.0,21633028,20360.6,2.25,1.74,46,43,新浪,2026-05-10 02:49:53,86.3135593220339,56.07838983050847,0.0,
600802,福建水泥,5.88,2.62,0.0,0.0,0.0,8579841,4995.0,0.29,1.64,46,43,新浪,2026-05-10 02:49:53,85.42372881355932,55.85593220338983,0.0,
603355,莱克电气,34.25,4.61,0.0,0.0,0.0,4249253,14273.9,3.6,0.61,45,42,新浪,2026-05-10 02:49:53,87.64830508474576,55.662076271186436,0.0,
603938,三孚股份,33.97,4.11,0.0,0.0,0.0,38869508,131439.0,0.59,0.74,45,42,新浪,2026-05-10 02:49:53,86.75847457627118,55.43961864406779,0.0,
600331,宏达股份,18.28,5.67,0.0,0.0,0.0,84659360,150547.0,4.57,0.95,45,42,新浪,2026-05-10 02:49:53,85.64618644067797,55.161546610169495,0.0,
603399,永杉锂业,23.99,6.24,0.0,0.0,0.0,146976573,350572.0,5.17,0.92,45,42,新浪,2026-05-10 02:49:53,85.20127118644068,55.05031779661017,0.0,
600692,亚通股份,8.11,3.58,0.0,0.0,0.0,18082800,14562.1,0.65,1.26,45,42,新浪,2026-05-10 02:49:53,84.75635593220339,54.93908898305085,0.0,
002444,巨星科技,36.5,3.52,0.0,0.0,0.0,21714350,78379.1,-0.46,1.37,45,42,新浪,2026-05-10 02:49:53,84.3114406779661,54.82786016949153,0.0,
603697,有友食品,10.59,2.22,0.0,0.0,0.0,6388780,6701.7,3.61,1.15,44,41,新浪,2026-05-10 02:49:53,87.20338983050847,54.800847457627114,0.0,
002752,昇兴股份,7.65,2.69,0.0,0.0,0.0,38179426,28949.2,4.32,1.12,44,41,新浪,2026-05-10 02:49:53,86.98093220338983,54.74523305084746,0.0,
603015,弘讯科技,12.62,4.3,0.0,0.0,0.0,15693684,19713.6,0.75,1.36,45,42,新浪,2026-05-10 02:49:53,83.86652542372882,54.71663135593221,0.0,
600592,龙溪股份,20.61,3.57,0.0,0.0,0.0,19571176,40051.3,-3.15,1.98,46,43,新浪,2026-05-10 02:49:53,80.52966101694915,54.63241525423729,0.0,
603826,坤彩科技,34.44,2.68,0.0,0.0,0.0,12515878,42853.4,1.95,1.08,44,41,新浪,2026-05-10 02:49:53,85.86864406779661,54.46716101694915,0.0,
603341,龙旗科技,39.44,5.2,0.0,0.0,0.0,21623878,84941.0,1.0,1.3,45,42,新浪,2026-05-10 02:49:53,82.7542372881356,54.438559322033896,0.0,
600368,五洲交通,4.11,5.66,0.0,0.0,0.0,71042075,28778.4,0.42,1.23,45,42,新浪,2026-05-10 02:49:53,81.86440677966102,54.21610169491525,0.0,
002286,保龄宝,10.34,2.78,0.0,0.0,0.0,10818101,11071.2,-0.39,1.32,44,41,新浪,2026-05-10 02:49:53,83.64406779661017,53.91101694915254,0.0,
002164,宁波东力,13.65,4.36,0.0,0.0,0.0,28389683,38184.8,1.33,1.1,44,41,新浪,2026-05-10 02:49:53,83.42161016949153,53.855402542372886,0.0,
000700,模塑科技,14.5,6.93,0.0,0.0,0.0,134889375,193448.9,1.29,1.34,45,42,新浪,2026-05-10 02:49:53,80.3072033898305,53.826800847457626,0.0,
603392,万泰生物,42.79,5.21,0.0,0.0,0.0,11607803,49840.6,1.87,1.13,44,41,新浪,2026-05-10 02:49:53,82.30932203389831,53.577330508474574,0.0,
002197,证通电子,8.62,2.13,0.0,0.0,0.0,25231945,21582.0,3.32,1.25,43,40,新浪,2026-05-10 02:49:53,84.97881355932203,53.494703389830505,0.0,
603385,惠达卫浴,6.73,1.97,0.0,0.0,0.0,3931490,2628.7,1.36,1.7,43,40,新浪,2026-05-10 02:49:53,82.08686440677967,52.77171610169492,0.0,
002488,金固股份,13.03,1.96,0.0,0.0,0.0,23645084,30679.3,2.38,1.89,43,40,新浪,2026-05-10 02:49:53,81.64194915254238,52.6604872881356,0.0,
600736,苏州高新,9.86,2.18,0.0,0.0,0.0,237014190,234041.7,-1.22,1.36,43,40,新浪,2026-05-10 02:49:53,81.1970338983051,52.54925847457628,0.0,
002492,恒基达鑫,8.23,2.11,0.0,0.0,0.0,10315850,8374.2,2.21,1.08,42,40,新浪,2026-05-10 02:49:53,84.08898305084746,52.52224576271186,0.0,
002153,石基信息,10.7,3.58,0.0,0.0,0.0,58285122,61623.5,-0.42,1.25,43,40,新浪,2026-05-10 02:49:53,80.75211864406779,52.43802966101695,0.0,
601882,海天精工,23.79,6.63,0.0,0.0,0.0,18549241,43304.8,-0.64,1.09,44,41,新浪,2026-05-10 02:49:53,77.63771186440678,52.409427966101696,0.0,
600185,珠免集团,5.91,2.25,0.0,0.0,0.0,29138726,17147.8,2.23,1.16,42,40,新浪,2026-05-10 02:49:53,83.19915254237289,52.29978813559322,0.0,
002494,华斯股份,6.35,2.25,0.0,0.0,0.0,14346400,9011.1,1.15,1.04,42,40,新浪,2026-05-10 02:49:53,82.97669491525424,52.244173728813564,0.0,
603162,海通发展,18.11,6.53,0.0,0.0,0.0,36340600,64592.1,1.14,0.87,43,40,新浪,2026-05-10 02:49:53,79.86228813559322,52.215572033898304,0.0,
600768,宁波富邦,19.32,2.77,0.0,0.0,0.0,9398801,17995.4,1.59,1.07,42,40,新浪,2026-05-10 02:49:53,82.53177966101696,52.13294491525424,0.0,
603615,茶花股份,22.01,3.04,0.0,0.0,0.0,6841200,14871.2,0.95,1.03,42,40,新浪,2026-05-10 02:49:53,81.41949152542374,51.85487288135593,0.0,
002599,盛通股份,7.24,5.54,0.0,0.0,0.0,25381426,17894.0,0.23,1.38,43,40,新浪,2026-05-10 02:49:53,75.41313559322033,51.10328389830508,0.0,
002968,新大正,12.17,2.01,0.0,0.0,0.0,3851610,4657.8,2.16,1.34,41,39,新浪,2026-05-10 02:49:53,80.97457627118645,50.99364406779661,0.0,
002702,海欣食品,6.17,2.83,0.0,0.0,0.0,22247530,13618.6,2.45,1.35,41,39,新浪,2026-05-10 02:49:53,80.08474576271186,50.771186440677965,0.0,
002357,富临运业,12.36,5.55,0.0,0.0,0.0,17531500,21511.7,1.45,1.08,42,40,新浪,2026-05-10 02:49:53,76.52542372881355,50.63135593220339,0.0,
603313,梦百合,6.32,2.93,0.0,0.0,0.0,17576542,11035.5,1.53,1.28,41,39,新浪,2026-05-10 02:49:53,79.41737288135593,50.60434322033898,0.0,
002205,国统股份,14.06,2.93,0.0,0.0,0.0,3479422,4801.1,1.56,1.29,41,39,新浪,2026-05-10 02:49:53,79.19491525423729,50.54872881355932,0.0,
603192,汇得科技,23.61,2.65,0.0,0.0,0.0,1759959,4115.9,0.98,1.3,41,39,新浪,2026-05-10 02:49:53,78.97245762711864,50.49311440677966,0.0,
002098,浔兴股份,8.71,2.23,0.0,0.0,0.0,3715507,3223.8,1.17,1.46,41,39,新浪,2026-05-10 02:49:53,78.75,50.4375,0.0,
002213,大为股份,43.15,7.98,0.0,0.0,0.0,46369100,194863.2,2.42,1.29,43,40,新浪,2026-05-10 02:49:53,72.74364406779661,50.43591101694915,0.0,
002766,索菱股份,4.89,3.17,0.0,0.0,0.0,24391700,11827.1,1.18,1.21,41,39,新浪,2026-05-10 02:49:53,78.52754237288136,50.38188559322034,0.0,
002981,朝阳科技,25.43,3.0,0.0,0.0,0.0,6275608,16185.2,1.21,1.3,41,39,新浪,2026-05-10 02:49:53,78.08262711864407,50.27065677966102,0.0,
600776,东方通信,18.51,4.52,0.0,0.0,0.0,78820047,144193.0,-0.1,0.74,41,39,新浪,2026-05-10 02:49:53,77.1927966101695,50.048199152542374,0.0,
600610,中毅达,10.8,4.45,0.0,0.0,0.0,102379943,111043.8,-0.17,0.78,41,39,新浪,2026-05-10 02:49:53,76.97033898305085,49.99258474576271,0.0,
603528,多伦科技,8.24,3.39,0.0,0.0,0.0,13237365,10798.8,1.07,1.26,41,39,新浪,2026-05-10 02:49:53,76.74788135593221,49.93697033898305,0.0,
003025,思进智能,14.44,3.29,0.0,0.0,0.0,8048910,11513.9,0.55,1.29,41,39,新浪,2026-05-10 02:49:53,76.3029661016949,49.82574152542372,0.0,
600603,广汇物流,5.78,3.77,0.0,0.0,0.0,23563301,13478.3,-6.64,1.69,43,40,新浪,2026-05-10 02:49:53,70.29661016949153,49.824152542372886,0.0,
600626,申达股份,4.03,3.33,0.0,0.0,0.0,23528478,9407.9,0.67,1.31,41,39,新浪,2026-05-10 02:49:53,76.08050847457626,49.77012711864407,0.0,
603848,好太太,16.9,1.93,0.0,0.0,0.0,4364000,7306.7,1.84,1.34,40,38,新浪,2026-05-10 02:49:53,78.30508474576271,49.57627118644068,0.0,
600714,金瑞矿业,23.1,2.99,0.0,0.0,0.0,26553999,61235.2,-0.56,1.37,41,39,新浪,2026-05-10 02:49:53,74.52330508474576,49.380826271186436,0.0,
000955,欣龙控股,5.23,1.95,0.0,0.0,0.0,11237400,5860.4,1.54,1.33,40,38,新浪,2026-05-10 02:49:53,77.41525423728814,49.353813559322035,0.0,
600100,同方股份,8.73,5.31,0.0,0.0,0.0,97825961,83233.8,-0.09,0.81,41,39,新浪,2026-05-10 02:49:53,74.07838983050847,49.269597457627114,0.0,
603117,万林物流,5.14,5.33,0.0,0.0,0.0,31962359,16339.0,0.8,1.01,41,39,新浪,2026-05-10 02:49:53,73.85593220338983,49.21398305084746,0.0,
002189,中光学,24.05,6.23,0.0,0.0,0.0,14376698,34096.5,0.37,0.74,41,39,新浪,2026-05-10 02:49:53,73.63347457627118,49.15836864406779,0.0,
002998,优彩资源,10.19,2.72,0.0,0.0,0.0,16545965,16913.5,-0.09,1.04,40,38,新浪,2026-05-10 02:49:53,75.85805084745762,48.9645127118644,0.0,
600316,洪都航空,37.49,2.52,0.0,0.0,0.0,16440975,61391.6,-4.35,1.53,41,39,新浪,2026-05-10 02:49:53,72.07627118644068,48.76906779661017,0.0,
600207,安彩高科,6.55,5.14,0.0,0.0,0.0,101795747,65310.2,2.25,0.78,40,38,新浪,2026-05-10 02:49:53,74.30084745762711,48.57521186440678,0.0,
600605,汇通能源,34.23,2.12,0.0,0.0,0.0,7916160,27212.2,5.41,0.96,38,36,新浪,2026-05-10 02:49:53,79.63983050847457,48.409957627118644,0.0,
