代码,名称,最新价,涨跌幅%,量比,换手率%,振幅%,成交量,成交额(万),ma5_dev%,vol_vs_ma5,score,score_pct,数据源,行情采集时间,adaptive_score,final_score,enrich_score,enrich_notes
002386,天原股份,7.26,4.46,0.0,0.0,0.0,87286505,61758.6,1.95,1.09,51,48,新浪,2026-04-29 14:12:47,,51.0,0.0,
002215,诺 普 信,10.96,2.72,0.0,0.0,0.0,20242456,22092.5,3.36,1.64,51,48,新浪,2026-04-29 14:12:47,,51.0,0.0,
603233,大参林,19.32,3.04,0.0,0.0,0.0,8179677,15671.7,2.96,1.51,51,48,新浪,2026-04-29 14:12:47,,51.0,0.0,
002235,安妮股份,10.17,3.35,0.0,0.0,0.0,34568923,34577.1,2.76,1.68,51,48,新浪,2026-04-29 14:12:47,,51.0,0.0,
002445,中南文化,3.82,2.69,0.0,0.0,0.0,178747784,68714.8,6.88,1.72,51,48,新浪,2026-04-29 14:12:47,,51.0,0.0,
600831,广电网络,3.91,3.44,0.0,0.0,0.0,16648801,6440.7,4.86,1.53,51,48,新浪,2026-04-29 14:12:47,,51.0,0.0,
000676,智度股份,7.39,5.42,0.0,0.0,0.0,24420101,17899.5,-4.6,3.13,50,47,新浪,2026-04-29 14:12:47,,50.0,0.0,
002919,名臣健康,23.76,3.3,0.0,0.0,0.0,6278900,14858.4,9.93,2.04,50,47,新浪,2026-04-29 14:12:47,,50.0,0.0,
603685,晨丰科技,34.87,4.4,0.0,0.0,0.0,3094997,10525.0,5.17,1.44,50,47,新浪,2026-04-29 14:12:47,,50.0,0.0,
600736,苏州高新,8.35,6.78,0.0,0.0,0.0,187889414,152248.3,-1.22,1.36,50,47,新浪,2026-04-29 14:12:47,,50.0,0.0,
000688,国城矿业,48.87,6.52,0.0,0.0,0.0,27793073,132424.3,4.99,1.3,50,47,新浪,2026-04-29 14:12:47,,50.0,0.0,
600159,大龙地产,3.25,3.5,0.0,0.0,0.0,24524700,7932.2,4.6,1.39,50,47,新浪,2026-04-29 14:12:47,,50.0,0.0,
600615,鑫源智造,11.75,3.43,0.0,0.0,0.0,2696672,3136.5,2.19,1.95,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
600768,宁波富邦,18.27,4.04,0.0,0.0,0.0,10112369,18094.6,1.59,1.07,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
600586,金晶科技,5.71,3.44,0.0,0.0,0.0,44011408,25062.2,1.59,1.52,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
603214,爱婴室,16.55,3.31,0.0,0.0,0.0,3712300,6080.0,0.92,1.76,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
600176,中国巨石,35.75,3.62,0.0,0.0,0.0,148558994,527031.8,1.98,1.03,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
001335,信凯科技,47.98,4.39,0.0,0.0,0.0,1750574,8331.0,2.25,1.08,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
603155,新亚强,17.47,4.99,0.0,0.0,0.0,8056171,13995.9,1.67,1.18,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
001238,浙江正特,48.9,2.69,0.0,0.0,0.0,612200,2981.3,1.63,1.73,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
601969,海南矿业,12.47,6.76,0.0,0.0,0.0,42157813,51071.3,1.01,1.02,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
603709,中源家居,19.7,4.07,0.0,0.0,0.0,5071629,9837.6,1.89,1.1,49,46,新浪,2026-04-29 14:12:47,,49.0,0.0,
603536,惠发食品,10.46,4.6,0.0,0.0,0.0,10913240,11440.0,2.01,1.41,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002374,中锐股份,3.24,4.85,0.0,0.0,0.0,26113960,8346.3,1.74,1.38,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002388,新亚制程,5.4,4.05,0.0,0.0,0.0,25932040,13855.2,2.53,1.28,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002820,桂发祥,11.17,4.69,0.0,0.0,0.0,6686600,7427.3,2.25,1.29,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
600336,澳柯玛,7.48,4.91,0.0,0.0,0.0,16991169,12673.2,2.4,1.36,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002780,三夫户外,16.48,8.56,0.0,0.0,0.0,19870485,32693.8,1.12,1.33,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
600778,友好集团,6.71,4.03,0.0,0.0,0.0,10914600,7273.9,1.67,1.45,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002090,金智科技,11.14,5.99,0.0,0.0,0.0,16178202,17893.5,1.02,1.33,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
601699,潞安环能,16.27,2.78,0.0,0.0,0.0,43426501,70253.3,4.62,1.22,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002148,北纬科技,7.86,3.56,0.0,0.0,0.0,15114074,11913.2,1.13,1.33,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002727,一心堂,12.78,4.33,0.0,0.0,0.0,13902609,17712.8,-1.21,1.87,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
600479,千金药业,10.97,3.69,0.0,0.0,0.0,17191665,18738.1,0.57,1.36,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002316,亚联发展,5.44,3.62,0.0,0.0,0.0,13132500,7091.0,0.85,1.21,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
603867,新化股份,34.19,3.98,0.0,0.0,0.0,6138900,20882.5,-0.3,1.31,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
000983,山西焦煤,6.99,3.71,0.0,0.0,0.0,112375668,78315.8,1.64,1.4,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
002910,庄园牧场,11.12,3.54,0.0,0.0,0.0,5700000,6240.0,1.19,1.46,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
603880,南卫股份,7.12,6.91,0.0,0.0,0.0,9521227,6668.7,1.9,1.41,48,45,新浪,2026-04-29 14:12:47,,48.0,0.0,
600325,华发股份,3.55,3.8,0.0,0.0,0.0,64461884,22761.7,-3.48,2.29,47,44,新浪,2026-04-29 14:12:47,,47.0,0.0,
603711,香飘飘,13.0,3.92,0.0,0.0,0.0,3937900,5064.2,0.58,1.34,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
600078,澄星股份,13.25,4.08,0.0,0.0,0.0,24156200,31513.1,1.55,1.03,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
600188,兖矿能源,23.18,8.02,0.0,0.0,0.0,85549101,194921.0,2.45,1.01,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
601118,海南橡胶,7.07,3.06,0.0,0.0,0.0,53071359,36640.1,1.53,1.28,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
002890,弘宇股份,17.3,2.67,0.0,0.0,0.0,4445939,7758.7,4.34,1.56,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
603755,日辰股份,29.05,3.05,0.0,0.0,0.0,1642000,4707.1,-0.45,1.56,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
001210,金房能源,21.32,2.85,0.0,0.0,0.0,3276023,6936.7,-2.8,3.39,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
600326,西藏天路,9.35,3.2,0.0,0.0,0.0,38296457,35653.2,0.24,1.89,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
000679,大连友谊,7.17,2.87,0.0,0.0,0.0,4289300,3058.9,2.08,1.42,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
603316,诚邦股份,16.47,4.7,0.0,0.0,0.0,10563360,17187.2,0.41,1.09,46,43,新浪,2026-04-29 14:12:47,,46.0,0.0,
000155,川能动力,19.28,5.24,0.0,0.0,0.0,104759259,195115.4,3.53,0.99,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
000036,华联控股,5.47,7.04,0.0,0.0,0.0,50501489,26957.8,2.29,1.38,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
600331,宏达股份,18.28,5.79,0.0,0.0,0.0,72392233,130917.4,4.57,0.95,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
000790,华神科技,4.15,3.75,0.0,0.0,0.0,16197057,6643.0,1.37,1.23,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
002887,绿茵生态,13.22,4.51,0.0,0.0,0.0,7618980,10091.9,0.93,0.69,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
000672,上峰水泥,13.22,4.18,0.0,0.0,0.0,22424757,29250.5,1.98,1.0,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
002444,巨星科技,34.43,5.55,0.0,0.0,0.0,27151668,93308.1,-0.46,1.37,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
603319,美湖股份,37.63,4.79,0.0,0.0,0.0,15840961,59136.6,1.42,0.63,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
603355,莱克电气,31.07,4.65,0.0,0.0,0.0,4444600,13285.1,3.6,0.61,45,42,新浪,2026-04-29 14:12:47,,45.0,0.0,
002133,广宇集团,3.42,3.32,0.0,0.0,0.0,15063486,5089.3,1.78,1.86,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
002946,新乳业,19.79,2.7,0.0,0.0,0.0,8746415,17231.0,1.78,1.12,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
601882,海天精工,19.98,5.71,0.0,0.0,0.0,5896170,11540.3,-0.64,1.09,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
002245,蔚蓝锂芯,21.32,2.7,0.0,0.0,0.0,45600688,96023.9,-1.13,1.25,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
002667,威领股份,33.96,7.16,0.0,0.0,0.0,27463687,89610.0,2.02,1.06,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
000759,中百集团,5.49,2.62,0.0,0.0,0.0,17916000,9784.0,1.42,1.52,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
600319,亚星化学,8.06,2.94,0.0,0.0,0.0,4514800,3599.7,2.56,1.17,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
603344,星德胜,27.8,3.12,0.0,0.0,0.0,1396500,3830.2,-2.51,1.66,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
002380,科远智慧,35.6,3.43,0.0,0.0,0.0,6392700,22496.0,2.06,1.07,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
002493,荣盛石化,13.63,4.61,0.0,0.0,0.0,78148014,105042.2,2.2,1.14,44,41,新浪,2026-04-29 14:12:47,,44.0,0.0,
600455,博通股份,28.08,8.92,0.0,0.0,0.0,6450396,17967.5,1.38,1.44,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
600566,济川药业,27.5,2.92,0.0,0.0,0.0,6810464,18649.1,4.0,1.39,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
002068,黑猫股份,8.98,4.91,0.0,0.0,0.0,23521691,20842.1,0.3,1.21,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
600251,冠农股份,12.76,5.98,0.0,0.0,0.0,22515694,28076.7,0.67,0.77,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
603659,璞泰来,37.3,5.07,0.0,0.0,0.0,58429031,212470.4,2.43,0.89,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
603329,上海雅仕,11.44,8.85,0.0,0.0,0.0,18227378,20947.5,1.82,1.33,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
002125,湘潭电化,15.08,6.5,0.0,0.0,0.0,29817903,43696.2,0.37,0.98,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
002330,得利斯,4.8,3.67,0.0,0.0,0.0,16539009,7853.8,0.09,1.46,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
600037,歌华有线,7.94,6.01,0.0,0.0,0.0,32319007,25450.3,-0.08,1.19,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
603719,良品铺子,11.22,6.15,0.0,0.0,0.0,16688171,18835.3,1.5,0.9,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
603955,大千生态,26.83,5.84,0.0,0.0,0.0,3477710,9130.7,-3.1,1.54,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
603270,金帝股份,27.29,5.33,0.0,0.0,0.0,7641724,20583.3,0.33,0.85,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
601339,百隆东方,8.81,4.26,0.0,0.0,0.0,15886972,13687.0,0.83,0.68,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
002197,证通电子,8.04,2.94,0.0,0.0,0.0,15405356,12398.3,3.32,1.25,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
603162,海通发展,15.23,5.91,0.0,0.0,0.0,19226491,28504.8,1.14,0.87,43,40,新浪,2026-04-29 14:12:47,,43.0,0.0,
002674,兴业科技,13.7,2.85,0.0,0.0,0.0,5258900,7204.1,0.49,1.19,42,40,新浪,2026-04-29 14:12:47,,42.0,0.0,
002394,联发股份,13.51,7.65,0.0,0.0,0.0,9618608,12800.9,-8.11,2.8,42,40,新浪,2026-04-29 14:12:47,,42.0,0.0,
002494,华斯股份,5.93,3.13,0.0,0.0,0.0,17132600,10113.5,1.15,1.04,42,40,新浪,2026-04-29 14:12:47,,42.0,0.0,
002213,大为股份,36.87,3.28,0.0,0.0,0.0,29805099,107178.5,2.42,1.29,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
002283,天润工业,11.28,4.64,0.0,0.0,0.0,26048957,28828.8,0.33,0.83,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
002273,水晶光电,33.51,5.94,0.0,0.0,0.0,62581254,204992.1,0.22,0.69,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
600303,曙光股份,3.31,3.44,0.0,0.0,0.0,18976257,6199.8,1.66,1.4,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
603978,深圳新星,27.71,5.2,0.0,0.0,0.0,15204121,41547.0,3.88,1.06,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
600448,华纺股份,3.52,3.53,0.0,0.0,0.0,25045093,8753.8,1.75,0.73,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
603810,丰山集团,16.17,3.39,0.0,0.0,0.0,3217740,5154.0,2.41,1.42,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
002573,清新环境,3.62,3.13,0.0,0.0,0.0,9395311,3379.9,-2.07,1.73,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
603118,共进股份,14.79,5.79,0.0,0.0,0.0,86965202,130199.5,-0.49,0.74,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
601038,一拖股份,13.69,5.31,0.0,0.0,0.0,12702396,17153.1,0.17,0.83,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
000605,渤海股份,7.14,3.03,0.0,0.0,0.0,7291280,5183.7,1.75,1.34,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
600774,汉商集团,8.86,2.78,0.0,0.0,0.0,5301160,4662.4,1.53,1.25,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
002188,中天服务,6.89,2.84,0.0,0.0,0.0,8885600,6069.6,2.7,1.23,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
002531,天顺风能,11.83,4.05,0.0,0.0,0.0,41128680,47903.2,-4.38,1.07,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
002114,罗平锌电,9.18,3.61,0.0,0.0,0.0,8844000,8008.1,0.38,0.69,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
603023,威帝股份,4.53,3.19,0.0,0.0,0.0,13836757,6259.0,1.68,1.43,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
600327,大东方,3.89,3.18,0.0,0.0,0.0,17244228,6713.3,1.59,1.49,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
002132,恒星科技,4.88,5.4,0.0,0.0,0.0,115228094,54974.3,0.48,0.78,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
600386,北巴传媒,4.16,2.72,0.0,0.0,0.0,11044200,4581.3,0.44,1.27,41,39,新浪,2026-04-29 14:12:47,,41.0,0.0,
000762,西藏矿业,39.31,7.02,0.0,0.0,0.0,46197826,174510.1,1.53,0.82,40,38,新浪,2026-04-29 14:12:47,,40.0,0.0,
600110,诺德股份,11.06,4.74,0.0,0.0,0.0,178495245,192764.0,5.22,0.99,40,38,新浪,2026-04-29 14:12:47,,40.0,0.0,
000786,北新建材,26.22,4.25,0.0,0.0,0.0,22185193,58187.5,-1.1,1.25,40,38,新浪,2026-04-29 14:12:47,,40.0,0.0,
000829,天音控股,11.53,3.78,0.0,0.0,0.0,41482553,48198.0,-0.71,0.89,40,38,新浪,2026-04-29 14:12:47,,40.0,0.0,
600785,新华百货,17.75,6.8,0.0,0.0,0.0,9490369,16628.2,-0.93,1.23,40,38,新浪,2026-04-29 14:12:47,,40.0,0.0,
603312,西典新能,40.29,2.68,0.0,0.0,0.0,1150326,4593.3,-4.06,2.65,40,38,新浪,2026-04-29 14:12:47,,40.0,0.0,
002857,三晖电气,21.66,6.18,0.0,0.0,0.0,5935060,12466.1,0.43,1.18,39,37,新浪,2026-04-29 14:12:47,,39.0,0.0,
000607,华媒控股,4.07,2.78,0.0,0.0,0.0,15171850,6130.0,-0.05,1.5,39,37,新浪,2026-04-29 14:12:47,,39.0,0.0,
603059,倍加洁,35.37,3.66,0.0,0.0,0.0,1288554,4503.7,-2.03,1.15,39,37,新浪,2026-04-29 14:12:47,,39.0,0.0,
601798,蓝科高新,8.93,3.24,0.0,0.0,0.0,6286606,5553.3,-1.84,1.62,39,37,新浪,2026-04-29 14:12:47,,39.0,0.0,
