代码,名称,最新价,涨跌幅%,量比,换手率%,振幅%,成交量,成交额(万),ma5_dev%,vol_vs_ma5,score,score_pct,数据源,行情采集时间,adaptive_score,final_score,enrich_score,enrich_notes
002193,如意集团,6.86,5.38,0.0,0.0,0.0,23662100,15854.0,3.35,1.82,56,53,新浪,2026-04-29 23:46:02,99.0909090909091,66.77272727272728,0.0,
600712,南宁百货,6.21,5.43,0.0,0.0,0.0,19318939,12032.8,1.58,1.73,56,53,新浪,2026-04-29 23:46:02,98.18181818181817,66.54545454545455,0.0,
002105,信隆健康,6.68,3.73,0.0,0.0,0.0,11841627,7904.8,3.12,1.97,56,53,新浪,2026-04-29 23:46:02,97.95454545454545,66.48863636363636,0.0,
000833,粤桂股份,28.84,4.99,0.0,0.0,0.0,51363426,147348.3,4.89,1.44,55,52,新浪,2026-04-29 23:46:02,100.9090909090909,66.47727272727272,0.0,
002852,道道全,9.22,4.18,0.0,0.0,0.0,16012782,14687.5,1.4,1.54,56,53,新浪,2026-04-29 23:46:02,97.72727272727273,66.43181818181819,0.0,
000651,格力电器,40.47,5.28,0.0,0.0,0.0,200704092,809817.3,1.14,1.74,56,53,新浪,2026-04-29 23:46:02,97.5,66.375,0.0,
002858,力盛体育,16.63,3.61,0.0,0.0,0.0,8090712,13467.3,2.95,1.96,56,53,新浪,2026-04-29 23:46:02,97.04545454545455,66.26136363636364,0.0,
002091,江苏国泰,9.87,2.71,0.0,0.0,0.0,37087254,36101.8,2.16,1.6,56,53,新浪,2026-04-29 23:46:02,96.5909090909091,66.14772727272728,0.0,
603116,红蜻蜓,6.36,4.95,0.0,0.0,0.0,18497560,11666.4,3.38,1.43,55,52,新浪,2026-04-29 23:46:02,99.31818181818181,66.07954545454545,0.0,
600665,天地源,3.54,2.61,0.0,0.0,0.0,17724700,6248.9,5.2,2.52,55,52,新浪,2026-04-29 23:46:02,96.13636363636364,65.2840909090909,0.0,
600006,东风股份,6.73,3.22,0.0,0.0,0.0,29733842,19976.8,2.25,1.59,54,51,新浪,2026-04-29 23:46:02,94.54545454545455,64.13636363636364,0.0,
600366,宁波韵升,13.4,4.69,0.0,0.0,0.0,47915612,63476.8,2.05,1.29,53,50,新浪,2026-04-29 23:46:02,96.81818181818181,63.95454545454545,0.0,
603839,安正时尚,7.85,2.88,0.0,0.0,0.0,7120600,5612.3,-0.29,2.29,56,53,新浪,2026-04-29 23:46:02,87.04545454545455,63.76136363636364,0.0,
600883,博闻科技,8.64,3.97,0.0,0.0,0.0,5626276,4800.1,1.76,1.36,53,50,新浪,2026-04-29 23:46:02,95.22727272727272,63.55681818181818,0.0,
603876,鼎胜新材,28.56,4.39,0.0,0.0,0.0,51396084,143105.7,7.69,1.07,51,48,新浪,2026-04-29 23:46:02,101.13636363636363,63.53409090909091,0.0,
601121,宝地矿业,7.96,2.58,0.0,0.0,0.0,12325300,9743.5,1.44,1.72,54,51,新浪,2026-04-29 23:46:02,91.81818181818183,63.45454545454545,0.0,
002167,东方锆业,13.17,3.54,0.0,0.0,0.0,28831417,37646.0,1.73,1.3,53,50,新浪,2026-04-29 23:46:02,94.31818181818181,63.32954545454545,0.0,
001209,洪兴股份,21.8,4.56,0.0,0.0,0.0,8179200,17727.1,0.67,1.33,53,50,新浪,2026-04-29 23:46:02,93.86363636363636,63.21590909090909,0.0,
603988,中电电机,25.58,2.94,0.0,0.0,0.0,6347400,16131.7,3.83,2.15,53,50,新浪,2026-04-29 23:46:02,92.95454545454545,62.98863636363636,0.0,
002445,中南文化,3.82,2.69,0.0,0.0,0.0,212484834,81598.2,6.88,1.72,51,48,新浪,2026-04-29 23:46:02,97.27272727272728,62.56818181818182,0.0,
600539,狮头股份,18.35,7.44,0.0,0.0,0.0,19295000,34504.8,5.11,1.27,50,47,新浪,2026-04-29 23:46:02,99.77272727272727,62.44318181818181,0.0,
000703,恒逸石化,17.19,8.59,0.0,0.0,0.0,94027073,156183.4,1.71,1.79,51,48,新浪,2026-04-29 23:46:02,96.36363636363636,62.34090909090909,0.0,
002535,林州重机,3.56,2.59,0.0,0.0,0.0,19549420,6948.9,3.1,2.16,53,50,新浪,2026-04-29 23:46:02,90.0,62.25,0.0,
002386,天原股份,7.28,4.75,0.0,0.0,0.0,102789975,73019.0,1.95,1.09,51,48,新浪,2026-04-29 23:46:02,95.90909090909092,62.227272727272734,0.0,
600831,广电网络,3.88,2.65,0.0,0.0,0.0,20421401,7906.8,4.86,1.53,51,48,新浪,2026-04-29 23:46:02,95.0,62.0,0.0,
002398,垒知集团,5.08,3.67,0.0,0.0,0.0,20558800,10390.9,0.16,1.71,53,50,新浪,2026-04-29 23:46:02,88.63636363636363,61.90909090909091,0.0,
600791,京能置业,13.34,3.65,0.0,0.0,0.0,16688841,21964.3,2.15,1.1,51,48,新浪,2026-04-29 23:46:02,93.4090909090909,61.60227272727273,0.0,
603233,大参林,19.35,3.2,0.0,0.0,0.0,9934971,19073.6,2.96,1.51,51,48,新浪,2026-04-29 23:46:02,92.72727272727272,61.43181818181818,0.0,
000036,华联控股,5.44,6.46,0.0,0.0,0.0,62867727,33703.7,2.29,1.38,50,47,新浪,2026-04-29 23:46:02,95.68181818181817,61.42045454545455,0.0,
600159,大龙地产,3.25,3.5,0.0,0.0,0.0,29248850,9471.3,4.6,1.39,50,47,新浪,2026-04-29 23:46:02,95.45454545454545,61.36363636363636,0.0,
603307,扬州金泉,41.6,4.89,0.0,0.0,0.0,1333600,5552.8,1.36,1.55,51,48,新浪,2026-04-29 23:46:02,91.36363636363636,61.09090909090909,0.0,
002235,安妮股份,10.18,3.46,0.0,0.0,0.0,44209930,44373.2,2.76,1.68,51,48,新浪,2026-04-29 23:46:02,90.9090909090909,60.97727272727273,0.0,
600790,轻纺城,4.11,2.49,0.0,0.0,0.0,51575737,20839.7,3.95,1.96,51,48,新浪,2026-04-29 23:46:02,89.77272727272727,60.69318181818181,0.0,
600055,万东医疗,15.06,2.8,0.0,0.0,0.0,10399100,15713.0,-0.67,2.02,53,50,新浪,2026-04-29 23:46:02,82.04545454545455,60.26136363636364,0.0,
000637,茂化实华,4.73,3.73,0.0,0.0,0.0,14557190,6832.1,1.21,1.68,51,48,新浪,2026-04-29 23:46:02,87.27272727272728,60.06818181818182,0.0,
600770,综艺股份,7.89,3.0,0.0,0.0,0.0,294545016,229771.3,9.81,5.65,53,50,新浪,2026-04-29 23:46:02,80.22727272727273,59.80681818181819,0.0,
001335,信凯科技,47.77,3.94,0.0,0.0,0.0,1967379,9368.3,2.25,1.08,49,46,新浪,2026-04-29 23:46:02,91.5909090909091,59.64772727272727,0.0,
603155,新亚强,17.46,4.93,0.0,0.0,0.0,9372971,16296.7,1.67,1.18,49,46,新浪,2026-04-29 23:46:02,91.13636363636364,59.53409090909091,0.0,
603709,中源家居,19.67,3.91,0.0,0.0,0.0,6239129,12131.6,1.89,1.1,49,46,新浪,2026-04-29 23:46:02,90.45454545454545,59.36363636363636,0.0,
600768,宁波富邦,18.29,4.16,0.0,0.0,0.0,12227969,21961.4,1.59,1.07,49,46,新浪,2026-04-29 23:46:02,90.22727272727273,59.30681818181819,0.0,
603329,上海雅仕,11.23,6.85,0.0,0.0,0.0,21257153,24386.0,1.82,1.33,48,45,新浪,2026-04-29 23:46:02,92.5,59.125,0.0,
002780,三夫户外,16.35,7.71,0.0,0.0,0.0,22429935,36900.9,1.12,1.33,48,45,新浪,2026-04-29 23:46:02,92.27272727272727,59.06818181818181,0.0,
603880,南卫股份,7.11,6.76,0.0,0.0,0.0,11404446,8008.8,1.9,1.41,48,45,新浪,2026-04-29 23:46:02,92.04545454545455,59.01136363636364,0.0,
600455,博通股份,27.58,6.98,0.0,0.0,0.0,7579196,21099.5,1.38,1.44,48,45,新浪,2026-04-29 23:46:02,90.68181818181819,58.67045454545455,0.0,
002820,桂发祥,11.16,4.59,0.0,0.0,0.0,8209718,9128.3,2.25,1.29,48,45,新浪,2026-04-29 23:46:02,89.31818181818181,58.32954545454545,0.0,
600336,澳柯玛,7.45,4.49,0.0,0.0,0.0,19286369,14383.8,2.4,1.36,48,45,新浪,2026-04-29 23:46:02,89.0909090909091,58.27272727272727,0.0,
000636,风华高科,25.28,3.44,0.0,0.0,0.0,114635591,287042.6,3.19,1.37,48,45,新浪,2026-04-29 23:46:02,88.86363636363637,58.21590909090909,0.0,
002883,中设股份,10.1,3.27,0.0,0.0,0.0,8394112,8469.6,2.18,1.62,49,46,新浪,2026-04-29 23:46:02,85.68181818181817,58.17045454545455,0.0,
002090,金智科技,11.13,5.9,0.0,0.0,0.0,18707208,20710.2,1.02,1.33,48,45,新浪,2026-04-29 23:46:02,88.4090909090909,58.10227272727273,0.0,
002388,新亚制程,5.38,3.66,0.0,0.0,0.0,30686840,16417.9,2.53,1.28,48,45,新浪,2026-04-29 23:46:02,88.18181818181819,58.04545454545455,0.0,
002213,大为股份,37.01,3.67,0.0,0.0,0.0,38597722,139717.4,2.42,1.29,48,45,新浪,2026-04-29 23:46:02,87.72727272727273,57.93181818181819,0.0,
600188,兖矿能源,23.17,7.97,0.0,0.0,0.0,94943546,216740.0,2.45,1.01,46,43,新浪,2026-04-29 23:46:02,93.63636363636364,57.90909090909091,0.0,
603956,威派格,5.87,3.35,0.0,0.0,0.0,10756898,6286.4,1.99,1.73,49,46,新浪,2026-04-29 23:46:02,84.31818181818181,57.82954545454545,0.0,
600586,金晶科技,5.68,2.9,0.0,0.0,0.0,52625108,29957.1,1.59,1.52,49,46,新浪,2026-04-29 23:46:02,83.86363636363636,57.71590909090909,0.0,
603536,惠发食品,10.44,4.4,0.0,0.0,0.0,12661940,13264.7,2.01,1.41,48,45,新浪,2026-04-29 23:46:02,86.81818181818181,57.70454545454545,0.0,
002374,中锐股份,3.23,4.53,0.0,0.0,0.0,31077360,9953.7,1.74,1.38,48,45,新浪,2026-04-29 23:46:02,86.5909090909091,57.64772727272727,0.0,
000688,国城矿业,49.34,7.54,0.0,0.0,0.0,32879183,157532.6,4.99,1.3,45,42,新浪,2026-04-29 23:46:02,94.77272727272728,57.44318181818182,0.0,
600615,鑫源智造,11.73,3.26,0.0,0.0,0.0,3637532,4239.1,2.19,1.95,49,46,新浪,2026-04-29 23:46:02,82.72727272727272,57.43181818181818,0.0,
000029,深深房Ａ,20.95,2.95,0.0,0.0,0.0,5862227,12224.8,2.36,1.36,48,45,新浪,2026-04-29 23:46:02,85.45454545454545,57.36363636363636,0.0,
600331,宏达股份,18.34,6.13,0.0,0.0,0.0,84473408,153039.7,4.57,0.95,45,42,新浪,2026-04-29 23:46:02,94.0909090909091,57.27272727272727,0.0,
600778,友好集团,6.71,4.03,0.0,0.0,0.0,13184900,8797.3,1.67,1.45,48,45,新浪,2026-04-29 23:46:02,85.0,57.25,0.0,
000983,山西焦煤,7.0,3.86,0.0,0.0,0.0,132112263,92125.4,1.64,1.4,48,45,新浪,2026-04-29 23:46:02,84.77272727272728,57.19318181818182,0.0,
603355,莱克电气,31.23,5.19,0.0,0.0,0.0,5723832,17275.7,3.6,0.61,45,42,新浪,2026-04-29 23:46:02,93.18181818181819,57.04545454545455,0.0,
600479,千金药业,11.07,4.63,0.0,0.0,0.0,21682437,23691.8,0.57,1.36,48,45,新浪,2026-04-29 23:46:02,84.0909090909091,57.02272727272727,0.0,
603214,爱婴室,16.48,2.87,0.0,0.0,0.0,4668800,7660.1,0.92,1.76,49,46,新浪,2026-04-29 23:46:02,80.45454545454545,56.86363636363636,0.0,
603867,新化股份,34.27,4.23,0.0,0.0,0.0,7583593,25837.8,-0.3,1.31,48,45,新浪,2026-04-29 23:46:02,81.5909090909091,56.39772727272727,0.0,
000155,川能动力,19.25,5.08,0.0,0.0,0.0,127475584,238807.4,3.53,0.99,45,42,新浪,2026-04-29 23:46:02,89.54545454545455,56.13636363636364,0.0,
600078,澄星股份,13.36,4.95,0.0,0.0,0.0,33000100,43265.9,1.55,1.03,46,43,新浪,2026-04-29 23:46:02,86.13636363636364,56.03409090909091,0.0,
002609,捷顺科技,8.27,2.6,0.0,0.0,0.0,7676100,6302.0,-0.53,2.18,50,47,新浪,2026-04-29 23:46:02,74.0909090909091,56.02272727272727,0.0,
002890,弘宇股份,17.35,2.97,0.0,0.0,0.0,5230635,9117.6,4.34,1.56,46,43,新浪,2026-04-29 23:46:02,84.54545454545455,55.63636363636364,0.0,
000762,西藏矿业,38.9,5.91,0.0,0.0,0.0,55747281,211679.5,1.53,0.82,45,42,新浪,2026-04-29 23:46:02,87.5,55.625,0.0,
603319,美湖股份,37.65,4.84,0.0,0.0,0.0,17730594,66250.2,1.42,0.63,45,42,新浪,2026-04-29 23:46:02,86.36363636363636,55.34090909090909,0.0,
002667,威领股份,34.0,7.29,0.0,0.0,0.0,31221727,102384.7,2.02,1.06,44,41,新浪,2026-04-29 23:46:02,87.95454545454545,54.98863636363636,0.0,
603316,诚邦股份,16.4,4.26,0.0,0.0,0.0,13200760,21520.0,0.41,1.09,46,43,新浪,2026-04-29 23:46:02,81.13636363636364,54.78409090909091,0.0,
002935,天奥电子,22.55,3.73,0.0,0.0,0.0,23048091,50778.9,1.42,0.76,45,42,新浪,2026-04-29 23:46:02,83.63636363636364,54.65909090909091,0.0,
000672,上峰水泥,13.19,3.94,0.0,0.0,0.0,25397609,33173.1,1.98,1.0,45,42,新浪,2026-04-29 23:46:02,83.18181818181819,54.54545454545455,0.0,
601118,海南橡胶,7.07,3.06,0.0,0.0,0.0,64591764,44776.7,1.53,1.28,46,43,新浪,2026-04-29 23:46:02,80.0,54.5,0.0,
002887,绿茵生态,13.16,4.03,0.0,0.0,0.0,8586180,11367.0,0.93,0.69,45,42,新浪,2026-04-29 23:46:02,82.95454545454545,54.48863636363636,0.0,
601969,海南矿业,12.54,7.36,0.0,0.0,0.0,54042428,65982.7,1.01,1.02,44,41,新浪,2026-04-29 23:46:02,85.90909090909092,54.477272727272734,0.0,
002727,一心堂,12.75,4.08,0.0,0.0,0.0,15155693,19312.9,-1.21,1.87,48,45,新浪,2026-04-29 23:46:02,73.4090909090909,54.35227272727273,0.0,
603711,香飘飘,12.98,3.76,0.0,0.0,0.0,4622800,5952.9,0.58,1.34,46,43,新浪,2026-04-29 23:46:02,77.95454545454545,53.98863636363636,0.0,
002838,道恩股份,30.75,3.4,0.0,0.0,0.0,10402737,31541.8,3.5,1.1,44,41,新浪,2026-04-29 23:46:02,83.4090909090909,53.85227272727273,0.0,
603797,联泰环保,4.9,2.73,0.0,0.0,0.0,8997764,4385.5,0.64,1.35,46,43,新浪,2026-04-29 23:46:02,76.5909090909091,53.64772727272727,0.0,
000790,华神科技,4.15,3.75,0.0,0.0,0.0,20538776,8447.9,1.37,1.23,45,42,新浪,2026-04-29 23:46:02,79.31818181818181,53.57954545454545,0.0,
002493,荣盛石化,13.64,4.68,0.0,0.0,0.0,89661714,120743.3,2.2,1.14,44,41,新浪,2026-04-29 23:46:02,82.27272727272727,53.56818181818181,0.0,
603659,璞泰来,37.62,5.97,0.0,0.0,0.0,77192229,282677.4,2.43,0.89,43,40,新浪,2026-04-29 23:46:02,85.22727272727272,53.55681818181818,0.0,
600736,苏州高新,8.4,7.42,0.0,0.0,0.0,229928208,187895.2,-1.22,1.36,45,42,新浪,2026-04-29 23:46:02,78.63636363636363,53.40909090909091,0.0,
002444,巨星科技,34.64,6.19,0.0,0.0,0.0,32076300,110364.6,-0.46,1.37,45,42,新浪,2026-04-29 23:46:02,77.72727272727273,53.18181818181819,0.0,
603719,良品铺子,11.17,5.68,0.0,0.0,0.0,18981922,21403.8,1.5,0.9,43,40,新浪,2026-04-29 23:46:02,82.5,52.875,0.0,
002380,科远智慧,35.47,3.05,0.0,0.0,0.0,7823300,27572.3,2.06,1.07,44,41,新浪,2026-04-29 23:46:02,78.4090909090909,52.60227272727273,0.0,
603162,海通发展,15.17,5.49,0.0,0.0,0.0,24834882,37021.6,1.14,0.87,43,40,新浪,2026-04-29 23:46:02,81.36363636363636,52.59090909090909,0.0,
603755,日辰股份,29.03,2.98,0.0,0.0,0.0,1901000,5459.7,-0.45,1.56,46,43,新浪,2026-04-29 23:46:02,72.04545454545455,52.51136363636364,0.0,
000676,智度股份,7.37,5.14,0.0,0.0,0.0,28116101,20623.9,-4.6,3.13,50,47,新浪,2026-04-29 23:46:02,60.0,52.5,0.0,
603685,晨丰科技,34.24,2.52,0.0,0.0,0.0,3868189,13186.4,5.17,1.44,43,40,新浪,2026-04-29 23:46:02,80.9090909090909,52.47727272727273,0.0,
600251,冠农股份,12.71,5.57,0.0,0.0,0.0,26494523,33138.8,0.67,0.77,43,40,新浪,2026-04-29 23:46:02,80.68181818181819,52.42045454545455,0.0,
600326,西藏天路,9.33,2.98,0.0,0.0,0.0,43867015,40857.3,0.24,1.89,46,43,新浪,2026-04-29 23:46:02,71.59090909090908,52.397727272727266,0.0,
601882,海天精工,20.02,5.93,0.0,0.0,0.0,6994712,13738.3,-0.64,1.09,44,41,新浪,2026-04-29 23:46:02,76.81818181818181,52.20454545454545,0.0,
002125,湘潭电化,15.02,6.07,0.0,0.0,0.0,37063534,54600.6,0.37,0.98,43,40,新浪,2026-04-29 23:46:02,79.54545454545455,52.13636363636364,0.0,
600566,济川药业,27.52,2.99,0.0,0.0,0.0,8051137,22063.2,4.0,1.39,43,40,新浪,2026-04-29 23:46:02,79.0909090909091,52.02272727272727,0.0,
603270,金帝股份,27.32,5.44,0.0,0.0,0.0,8615024,23234.4,0.33,0.85,43,40,新浪,2026-04-29 23:46:02,78.86363636363637,51.96590909090909,0.0,
601339,百隆东方,8.79,4.02,0.0,0.0,0.0,18856644,16300.7,0.83,0.68,43,40,新浪,2026-04-29 23:46:02,78.18181818181819,51.79545454545455,0.0,
002539,云图控股,15.47,2.93,0.0,0.0,0.0,30627776,47073.3,3.84,1.48,43,40,新浪,2026-04-29 23:46:02,77.04545454545455,51.51136363636364,0.0,
600325,华发股份,3.58,4.68,0.0,0.0,0.0,76623541,27104.9,-3.48,2.29,47,44,新浪,2026-04-29 23:46:02,63.86363636363637,51.21590909090909,0.0,
000759,中百集团,5.49,2.62,0.0,0.0,0.0,21381100,11684.6,1.42,1.52,44,41,新浪,2026-04-29 23:46:02,72.72727272727272,51.18181818181818,0.0,
600037,歌华有线,7.9,5.47,0.0,0.0,0.0,37784601,29783.5,-0.08,1.19,43,40,新浪,2026-04-29 23:46:02,75.68181818181817,51.17045454545455,0.0,
002068,黑猫股份,8.96,4.67,0.0,0.0,0.0,27914191,24778.6,0.3,1.21,43,40,新浪,2026-04-29 23:46:02,74.31818181818181,50.82954545454545,0.0,
000599,青岛双星,5.76,6.67,0.0,0.0,0.0,52459501,30453.4,0.23,1.0,42,40,新浪,2026-04-29 23:46:02,77.27272727272727,50.81818181818181,0.0,
002133,广宇集团,3.4,2.72,0.0,0.0,0.0,18217586,6164.0,1.78,1.86,44,41,新浪,2026-04-29 23:46:02,71.13636363636364,50.78409090909091,0.0,
002037,保利联合,8.66,6.91,0.0,0.0,0.0,27233506,23495.9,-1.09,1.36,43,40,新浪,2026-04-29 23:46:02,73.86363636363636,50.71590909090909,0.0,
603978,深圳新星,27.41,4.06,0.0,0.0,0.0,18288121,50055.8,3.88,1.06,41,39,新浪,2026-04-29 23:46:02,79.77272727272727,50.69318181818181,0.0,
600176,中国巨石,35.7,3.48,0.0,0.0,0.0,177197064,629209.3,1.98,1.03,42,40,新浪,2026-04-29 23:46:02,75.9090909090909,50.47727272727273,0.0,
600110,诺德股份,10.99,4.07,0.0,0.0,0.0,217024556,235173.1,5.22,0.99,40,38,新浪,2026-04-29 23:46:02,81.81818181818183,50.45454545454545,0.0,
002245,蔚蓝锂芯,21.28,2.5,0.0,0.0,0.0,54822588,115666.1,-1.13,1.25,44,41,新浪,2026-04-29 23:46:02,67.72727272727273,49.93181818181819,0.0,
002494,华斯股份,5.93,3.13,0.0,0.0,0.0,20531600,12127.0,1.15,1.04,42,40,新浪,2026-04-29 23:46:02,73.18181818181819,49.79545454545455,0.0,
002273,水晶光电,33.33,5.38,0.0,0.0,0.0,70681462,231976.3,0.22,0.69,41,39,新浪,2026-04-29 23:46:02,76.13636363636364,49.78409090909091,0.0,
002283,天润工业,11.35,5.29,0.0,0.0,0.0,40355641,45120.9,0.33,0.83,41,39,新浪,2026-04-29 23:46:02,75.22727272727273,49.55681818181819,0.0,
002132,恒星科技,4.85,4.75,0.0,0.0,0.0,142898794,68435.4,0.48,0.78,41,39,新浪,2026-04-29 23:46:02,74.54545454545455,49.38636363636364,0.0,
601038,一拖股份,13.67,5.15,0.0,0.0,0.0,15244296,20636.0,0.17,0.83,41,39,新浪,2026-04-29 23:46:02,73.63636363636364,49.15909090909091,0.0,
002674,兴业科技,13.67,2.63,0.0,0.0,0.0,6052300,8291.2,0.49,1.19,42,40,新浪,2026-04-29 23:46:02,70.22727272727272,49.05681818181818,0.0,
002188,中天服务,6.88,2.69,0.0,0.0,0.0,12441537,8513.8,2.7,1.23,41,39,新浪,2026-04-29 23:46:02,72.5,48.875,0.0,
603118,共进股份,14.65,4.79,0.0,0.0,0.0,97396048,145535.5,-0.49,0.74,41,39,新浪,2026-04-29 23:46:02,72.27272727272728,48.81818181818182,0.0,
601577,长沙银行,9.89,3.56,0.0,0.0,0.0,33496322,32955.3,0.12,0.76,41,39,新浪,2026-04-29 23:46:02,71.36363636363636,48.59090909090909,0.0,
603810,丰山集团,16.08,2.81,0.0,0.0,0.0,4253040,6818.1,2.41,1.42,41,39,新浪,2026-04-29 23:46:02,70.9090909090909,48.47727272727273,0.0,
000605,渤海股份,7.13,2.89,0.0,0.0,0.0,9140280,6505.1,1.75,1.34,41,39,新浪,2026-04-29 23:46:02,70.45454545454545,48.36363636363636,0.0,
002316,亚联发展,5.42,3.24,0.0,0.0,0.0,16708200,9030.7,0.85,1.21,41,39,新浪,2026-04-29 23:46:02,70.0,48.25,0.0,
002148,北纬科技,7.84,3.29,0.0,0.0,0.0,17784674,14006.6,1.13,1.33,41,39,新浪,2026-04-29 23:46:02,69.77272727272727,48.19318181818181,0.0,
603344,星德胜,27.72,2.82,0.0,0.0,0.0,1722900,4735.5,-2.51,1.66,44,41,新浪,2026-04-29 23:46:02,60.68181818181819,48.17045454545455,0.0,
600303,曙光股份,3.29,2.81,0.0,0.0,0.0,22370157,7318.5,1.66,1.4,41,39,新浪,2026-04-29 23:46:02,69.31818181818181,48.07954545454545,0.0,
600327,大东方,3.89,3.18,0.0,0.0,0.0,19895028,7743.0,1.59,1.49,41,39,新浪,2026-04-29 23:46:02,68.63636363636363,47.90909090909091,0.0,
601208,东材科技,38.66,8.63,0.0,0.0,0.0,134262451,513310.7,1.83,0.99,38,36,新浪,2026-04-29 23:46:02,77.5,47.875,0.0,
603023,威帝股份,4.51,2.73,0.0,0.0,0.0,16564657,7492.6,1.68,1.43,41,39,新浪,2026-04-29 23:46:02,68.18181818181819,47.79545454545455,0.0,
603955,大千生态,26.53,4.66,0.0,0.0,0.0,3834210,10079.0,-3.1,1.54,43,40,新浪,2026-04-29 23:46:02,62.04545454545455,47.76136363636364,0.0,
002910,庄园牧场,11.07,3.07,0.0,0.0,0.0,6973400,7649.4,1.19,1.46,41,39,新浪,2026-04-29 23:46:02,67.04545454545455,47.51136363636364,0.0,
